,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,9.5011174486e+258
1,64.8648648649,6.42839900467,10.4557465822,3.12706827961,0.684473742836,1.00288253792e+259
2,129.72972973,12.7420084242,41.573618104,6.024557389,2.67139677263,1.05858428603e+259
3,194.594594595,18.942878271,92.9846126931,8.69656735273,5.86236858686,1.11737978392e+259
4,259.459459459,25.0330214046,164.326421638,11.1471238904,10.1607735347,1.17944092032e+259
5,324.324324324,31.0144146459,255.243214619,13.3801806432,15.4717235361,1.24494909321e+259
6,389.189189189,36.8889998938,365.385444262,15.3996214091,21.7020059574,1.31409573093e+259
7,454.054054054,42.6586846935,494.409751845,17.2092612789,28.7600584714,1.3870831382e+259
8,518.918918919,48.3253423824,641.978940288,18.812846927,36.5559618558,1.46412470521e+259
9,583.783783784,53.8908144177,807.761546154,20.2140612678,45.0013258657,1.54544785346e+259
10,648.648648649,59.3569074471,991.432371464,21.4165175969,54.0094310384,1.63129004914e+259
11,713.513513514,64.7253928716,1192.67256267,22.4237587161,63.4952497502,1.72189813091e+259
12,778.378378378,69.9980210167,1411.16706374,23.2392852766,73.3747670744,1.81754654077e+259
13,843.243243243,75.1764971823,1646.60891878,23.8665078781,83.5661280951,1.91850671509e+259
14,908.108108108,80.2625004175,1898.69591505,24.3087846187,93.9887427416,2.02507105211e+259
15,972.972972973,85.2576901016,2167.12944258,24.5694342572,104.5629817,2.13756132143e+259
16,1037.83783784,90.1636802855,2451.61899603,24.6516848953,115.211376871,2.25629588875e+259
17,1102.7027027,94.982064789,2751.87766295,24.5587241726,125.857418271,2.38162384195e+259
18,1167.56756757,99.7144116668,3067.62311258,24.2936881985,136.425817696,2.51391758183e+259
19,1232.43243243,104.362251137,3398.57990862,23.8596374087,146.84312547,2.65355368521e+259
20,1297.2972973,108.927096787,3744.47560848,23.2595989798,157.036690231,2.80094894504e+259
21,1362.16216216,113.410430101,4105.04352668,22.496535877,166.935395858,2.95653282922e+259
22,1427.02702703,117.813702266,4480.02241706,21.5733504779,176.469576706,3.1207508919e+259
23,1491.89189189,122.138350195,4869.15366505,20.4929166053,185.570268888,3.29410017494e+259
24,1556.75675676,126.385773133,5272.18538659,19.2580327516,194.170303323,3.47707541796e+259
25,1621.62162162,130.557348867,5688.86957983,17.8714544904,202.203546184,3.67020808865e+259
26,1686.48648649,134.654437181,6118.96149341,16.335901389,209.604730444,3.87407827845e+259
