,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,2.70432616375e+282
1,64.8648648649,6.42839906595,10.4557356919,0.208149483246,0.400149248311,2.85452892094e+282
2,129.72972973,12.7420083689,41.5736287004,0.186719440574,1.1019688598,3.01307419643e+282
3,194.594594595,18.9428776929,92.9847179727,-0.0601905601355,1.36753670658,3.18042544176e+282
4,259.459459459,25.0330202229,164.326630172,-0.528554148833,0.472106122171,3.35707179906e+282
5,324.324324324,31.0144130853,255.243482519,-1.21441707256,-2.29608838614,3.54352920517e+282
6,389.189189189,36.8889982153,365.38572686,-2.11389546134,-7.63614316052,3.74034272528e+282
7,454.054054054,42.6586829084,494.410050172,-3.2231747237,-16.2346842625,3.94808775305e+282
8,518.918918919,48.3253403358,641.979282089,-4.53850851756,-28.7660524231,4.16737144172e+282
9,583.783783784,53.8908101763,807.762280327,-6.05621748533,-45.8925322081,4.39883455334e+282
10,648.648648649,59.3568993257,991.433803402,-7.77268783516,-68.2646065829,4.64315366022e+282
11,713.513513514,64.7253827177,1192.67436581,-9.6843696998,-96.5212465652,4.90104391542e+282
12,778.378378378,69.998003105,1411.1702732,-11.7877775738,-131.289840835,5.17325850087e+282
13,843.243243243,75.1764726752,1646.61332657,-14.0794870821,-173.186787415,5.46059460722e+282
14,908.108108108,80.2624718509,1898.70105066,-16.5561373793,-222.817036838,5.76388921888e+282
15,972.972972973,85.2576522403,2167.13617251,-19.2144252491,-280.775134981,6.08402989958e+282
16,1037.83783784,90.1636348865,2451.62690136,-22.0511086054,-347.644663411,6.42194986294e+282
17,1102.7027027,94.9820127497,2751.88648858,-25.0630015276,-423.999119354,6.77863753266e+282
18,1167.56756757,99.7143500052,3067.63337971,-28.2469756652,-510.401611745,7.15513486628e+282
19,1232.43243243,104.362183334,3398.59096339,-31.5999576553,-607.405363299,7.55254296976e+282
20,1297.2972973,108.927021025,3744.48775816,-35.1189309221,-715.553336952,7.97202383215e+282
21,1362.16216216,113.410345379,4105.05694985,-38.8009308633,-835.379161024,8.41480395486e+282
22,1427.02702703,117.813612681,4480.03640762,-42.6430449082,-967.407097201,8.88217715939e+282
23,1491.89189189,122.138251832,4869.16893466,-46.642415254,-1112.1515391,9.37551173798e+282
24,1556.75675676,126.385665987,5272.20196816,-50.796235593,-1270.11761235,9.89625169941e+282
25,1621.62162162,130.557235793,5688.88698489,-55.1017446299,-1441.80236339,1.04459148682e+283
26,1686.48648649,134.654316449,6118.98004445,-59.5562319661,-1627.69367306,1.10261051137e+283
27,1751.35135135,138.678235171,6562.24226724,-64.1570431719,-1828.26930051,1.16385322694e+283
28,1816.21621622,142.630300514,7018.43809745,-68.9015611344,-2044.00035741,1.22849752632e+283
29,1881.08108108,146.511796552,7487.33639208,-73.7872177058,-2275.34912972,1.29673150669e+283
30,1945.94594595,150.323981821,7968.71062873,-78.8114958165,-2522.76866228,1.36875628025e+283
31,2010.81081081,154.068094276,8462.33797165,-83.9719195563,-2786.70462654,1.44478189036e+283
32,2075.67567568,157.745350055,8967.99950966,-89.2660566476,-3067.59484491,1.52502945167e+283
33,2140.54054054,161.356942886,9485.48037174,-94.6915196344,-3365.86905937,1.60973374303e+283
34,2205.40540541,164.904044701,10014.5696147,-100.245964653,-3681.94915636,1.6991438822e+283
35,2270.27027027,168.387807335,10555.0599074,-105.927088033,-4016.24979822,1.79351963818e+283
36,2335.13513514,171.809361778,11106.7476738,-111.732627794,-4369.17813683,1.89313596424e+283
37,2400.0,175.169818548,11669.4330174,-117.660362904,-4741.13396519,1.9982869707e+283
38,2464.86486486,178.470268734,12242.9195459,-123.70811118,-5132.51006831,2.1092781748e+283
39,2529.72972973,181.711783954,12827.0143703,-129.873729389,-5543.6922236,2.22643296173e+283
40,2594.59459459,184.895416322,13421.5281091,-136.155113302,-5975.05919458,2.35009541577e+283
41,2659.45945946,188.022199386,14026.274723,-142.550195822,-6426.9830596,2.48062740411e+283
42,2724.32432432,191.093148614,14641.0714288,-149.056946016,-6899.82938502,2.61840866644e+283
43,2789.18918919,194.109261097,15265.7387497,-155.673369699,-7393.95712442,2.76384166196e+283
44,2854.05405405,197.071515465,15900.1005329,-162.39750961,-7909.7185837,2.91735466504e+283
45,2918.91891892,199.980873938,16543.9835776,-169.227441312,-8447.46016412,3.07939372314e+283
46,2983.78378378,202.838281352,17197.2178119,-176.161275133,-9007.52200953,3.25043058831e+283
47,3048.64864865,205.644664732,17859.6363734,-183.197157023,-9590.23784499,3.43097012084e+283
48,3113.51351351,208.400935508,18531.0752031,-190.333264119,-10195.9357882,3.62153745677e+283
