,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,25.7847981093
1,0.1001001001,0.000100099349604,1.67024270961e-07,0.000500489788794,1.67023287943e-07,25.7851284872
2,0.2002002002,0.000200197198538,6.68025608643e-07,0.00100095815926,6.68017507333e-07,25.7854588694
3,0.3003003003,0.000300293546759,1.50301373643e-06,0.00150140511142,1.5029868294e-06,25.7857892557
4,0.4004004004,0.00040038839431,2.67197853832e-06,0.00200183064741,2.67190874154e-06,25.7861196463
5,0.500500500501,0.000500481741193,4.17492007188e-06,0.00250223476722,4.1747833968e-06,25.7864500412
6,0.600600600601,0.000600573587396,6.0118407789e-06,0.0030026174702,6.01161728675e-06,25.7867804403
7,0.700700700701,0.000700663932965,8.18273052955e-06,0.00350297875832,8.18238916957e-06,25.7871108436
8,0.800800800801,0.000800752777957,1.06875764293e-05,0.0040033186341,1.06870720059e-05,25.7874412511
9,0.900900900901,0.000900840122328,1.35263885995e-05,0.00450363709557,1.35256870198e-05,25.7877716629
10,1.001001001,0.00100092596609,1.66991636779e-05,0.00500393414335,1.66982273968e-05,25.7881020789
11,1.1011011011,0.00110101030938,2.02058735832e-05,0.00550420978267,2.0204636222e-05,25.7884324991
12,1.2012012012,0.00120109315211,2.40465344628e-05,0.00600446401053,2.40449462227e-05,25.7887629236
13,1.3013013013,0.00130117449428,2.82211463167e-05,0.00650469682692,2.8219157399e-05,25.7890933523
14,1.4014014014,0.00140125433604,3.2729679663e-05,0.00700490823726,3.27272106065e-05,25.7894237853
15,1.5015015015,0.00150133267736,3.75721389526e-05,0.00750509824074,3.75691147742e-05,25.7897542224
16,1.6016016016,0.00160140951822,4.27485262066e-05,0.00800526683699,4.27448739568e-05,25.7900846638
17,1.7017017017,0.00170148485865,4.82588392048e-05,0.00850541402641,4.82544837e-05,25.7904151095
18,1.8018018018,0.00180155869865,5.41030757267e-05,0.00900553980941,5.40979395495e-05,25.7907455594
19,1.9019019019,0.00190163103825,6.02812292831e-05,0.00950564418718,6.02752285304e-05,25.7910760135
20,2.002002002,0.00200170187754,6.67932768114e-05,0.0100057271639,6.67863045868e-05,25.7914064718
21,2.1021021021,0.00210177121651,7.36392276345e-05,0.010505788738,7.36311863049e-05,25.7917369344
22,2.2022022022,0.00220183905515,8.08190775466e-05,0.0110058289101,8.08098652679e-05,25.7920674012
23,2.3023023023,0.00230190539349,8.83328223424e-05,0.011505847681,8.83223330588e-05,25.7923978723
24,2.4024024024,0.00240197023155,9.61804578161e-05,0.0120058450515,9.61685812609e-05,25.7927283475
25,2.5025025025,0.00250203356936,0.000104361974396,0.0125058210234,0.000104348590785,25.7930588271
26,2.6026026026,0.00260209540698,0.000112877364947,0.0130057755979,0.000112862347387,25.7933893108
27,2.7027027027,0.00270215574439,0.000121726627823,0.0135057087753,0.000121709847743,25.7937197988
28,2.8028028028,0.00280221458162,0.000130909758022,0.0140056205567,0.00013089108185,25.794050291
29,2.9029029029,0.0029022719187,0.000140426750541,0.0145055109428,0.000140406039704,25.7943807875
30,3.003003003,0.00300232775565,0.000150277600376,0.0150053799346,0.000150254711304,25.7947112882
31,3.1031031031,0.0031023820925,0.000160462299948,0.0155052275335,0.000160437081617,25.7950417931
32,3.2032032032,0.00320243492927,0.000170980845595,0.0160050537401,0.000170953143259,25.7953723023
33,3.3033033033,0.00330248626598,0.000181833232466,0.0165048585554,0.000181802886521,25.7957028156
34,3.4034034034,0.00340253610265,0.000193019455494,0.0170046419802,0.000192986301277,25.7960333333
35,3.5035035035,0.00350258443931,0.000204539509613,0.0175044040156,0.000204503377402,25.7963638551
36,3.6036036036,0.00360263127597,0.000216393389757,0.0180041446623,0.000216354104769,25.7966943812
37,3.7037037037,0.00370267661267,0.00022858109086,0.0185038639214,0.000228538473254,25.7970249116
38,3.8038038038,0.00380272044942,0.000241102607856,0.0190035617938,0.00024105647273,25.7973554461
39,3.9039039039,0.00390276278625,0.00025395793568,0.0195032382804,0.000253908093073,25.7976859849
40,4.004004004,0.00400280362317,0.000267147069328,0.0200028933821,0.000267093324293,25.798016528
