,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,1.18158604914e+212
1,64.8648648649,6.42839895259,10.4557558085,3.12706817545,2.05343060749,1.24721328526e+212
2,129.72972973,12.7420085495,41.5735970505,6.02455763959,8.01417048874,1.31648560466e+212
3,194.594594595,18.9428779538,92.9846737832,8.69656671842,17.5871500211,1.38960540586e+212
4,259.459459459,25.0330193872,164.326777246,11.1471198555,30.4826179905,1.46678629826e+212
5,324.324324324,31.0144106865,255.243898559,13.3801727245,46.4157568342,1.54825389823e+212
6,389.189189189,36.8889949412,365.386273752,15.399611504,65.1067347456,1.63424646365e+212
7,454.054054054,42.6586785142,494.410730596,17.2092489204,86.2810330908,1.72501565675e+212
8,518.918918919,48.3253350871,641.98005651,18.8128323365,109.668872416,1.82082650198e+212
9,583.783783784,53.8908033914,807.763182559,20.2140392154,135.005430563,1.9219606275e+212
10,648.648648649,59.3568916472,991.434756365,21.4164859974,162.030374862,2.02871117806e+212
11,713.513513514,64.725374544,1192.67526118,22.4237220612,190.488129776,2.14139349292e+212
12,778.378378378,69.9979946871,1411.17112195,23.2392326179,220.127796274,2.260333086e+212
13,843.243243243,75.1764648728,1646.61400985,23.8664432595,250.702725101,2.38588044284e+212
14,908.108108108,80.2624650255,1898.70154988,24.3087138352,281.971014095,2.51840017348e+212
15,972.972972973,85.2576468984,2167.13642384,24.5693478512,313.694809196,2.65828079468e+212
16,1037.83783784,90.1636317329,2451.62679099,24.6515877905,345.640643587,2.80593075818e+212
17,1102.7027027,94.982011807,2751.88603334,24.5586182089,377.579224657,2.9617811371e+212
18,1167.56756757,99.7143521105,3067.63244321,24.2935690862,409.285186973,3.12628876348e+212
19,1232.43243243,104.362187844,3398.58967167,23.859510823,440.537454256,3.29993236902e+212
20,1297.2972973,108.927029333,3744.48586184,23.259464072,471.118539395,3.48322241909e+212
21,1362.16216216,113.410357534,4105.05443181,22.4963907431,500.815177787,3.67669246001e+212
22,1427.02702703,117.813631354,4480.03277118,21.5732086552,529.417281214,3.88091826242e+212
23,1491.89189189,122.138277997,4869.16397933,20.4927722097,556.719328115,4.09648966136e+212
24,1556.75675676,126.385698231,5272.19591363,19.2578829487,582.519602886,4.32402627942e+212
25,1621.62162162,130.557279456,5688.87885401,17.8713156686,606.618331569,4.56422213974e+212
26,1686.48648649,134.654371119,6118.96990277,16.3357692662,628.821194577,4.81776287592e+212
27,1751.35135135,138.678299643,6562.23031365,14.6538965838,648.93719433,5.08537615021e+212
28,1816.21621622,142.630373242,7018.42464573,12.8283140519,666.777978111,5.36785124525e+212
29,1881.08108108,146.51187898,7487.32128516,10.861595799,682.158255195,5.66602809632e+212
30,1945.94594595,150.324072512,7968.69425903,8.75625313331,694.897247387,5.98075835063e+212
31,2010.81081081,154.068190195,8462.32106375,6.5147587692,704.816952231,6.3129538169e+212
32,2075.67567568,157.745450519,8967.98217105,4.13954968721,711.741746219,6.66360972372e+212
33,2140.54054054,161.357045637,9485.46301842,1.63301019363,715.499980232,7.0337364394e+212
34,2205.40540541,164.904148141,10014.552451,-1.00251452845,715.922730798,7.42441182434e+212
35,2270.27027027,168.387909624,10555.0432433,-3.76472129198,712.844217233,7.83678527481e+212
36,2335.13513514,171.809461535,11106.7317212,-6.65134719979,706.101500214,8.2720635992e+212
37,2400.0,175.169915585,11669.4177077,-9.66016882924,695.534438189,8.73151512385e+212
38,2464.86486486,178.470363197,12242.9047359,-12.7890033354,680.985857739,9.21648338671e+212
39,2529.72972973,181.711874705,12827.0001974,-16.0357100482,662.301672204,9.72839401267e+212
