,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,10.0
1,64.8648648649,6.42839903978,20.911480686,3.12706834983,2.05341623886,10.5554166235
2,129.72972973,12.7420084645,83.147223274,6.02455746954,8.01418513145,11.1416817931
3,194.594594595,18.9428782601,185.969234381,8.69656733102,17.5871092922,11.7605088438
4,259.459459459,25.033021953,328.652640733,11.1471249871,30.4822393532,12.4137061386
5,324.324324324,31.0144164857,510.485776027,13.3801843228,46.4149088455,13.1031828414
6,389.189189189,36.8890027384,730.769918486,15.3996270985,65.1056292151,13.830954633
7,454.054054054,42.6586875337,988.818574818,17.2092669594,86.2798031948,14.5991487112
8,518.918918919,48.3253442622,1283.95729335,18.8128506865,109.667650069,15.4100100986
9,583.783783784,53.8908118017,1615.52405136,20.2140560359,135.004360875,16.2659096623
10,648.648648649,59.3568984547,1982.86788133,21.4164996121,162.029548393,17.1693475932
11,713.513513514,64.725375828,2385.35100071,22.423724629,190.488100067,18.1229682917
12,778.378378378,69.9979918741,2822.34426449,23.2392269914,220.12835717,19.1295528062
13,843.243243243,75.1764537299,3293.23291976,23.8664209733,250.704419175,20.1920494982
14,908.108108108,80.2624477442,3797.40986956,24.3086792721,281.973446515,21.3135553114
15,972.972972973,85.2576228941,4334.28157718,24.5692998423,313.698024877,22.4973533949
16,1037.83783784,90.1636026782,4903.26364411,24.6515296808,345.644394618,23.7468986736
17,1102.7027027,94.9819795599,5503.78280165,24.5585537144,377.583248303,25.0658451468
18,1167.56756757,99.7143171673,6135.27620142,24.2934991995,409.289446709,26.4580470429
19,1232.43243243,104.362152408,6797.19055584,23.8594399511,440.541674713,27.9275784319
20,1297.2972973,108.926994176,7488.98264389,23.2593937581,471.122643891,29.4787373105
21,1362.16216216,113.410323003,8210.1194866,22.496321682,500.819162909,31.1160499293
22,1427.02702703,117.813594461,8960.07706479,21.5731348685,529.421624066,32.8443081104
23,1491.89189189,122.138239457,9738.3402303,20.4926951295,556.723967846,34.6685799393
24,1556.75675676,126.385660172,10544.4041868,19.2578068312,582.524276051,36.5941726082
25,1621.62162162,130.557234983,11377.7727,17.8712267225,606.62405506,38.6267044493
26,1686.48648649,134.654319648,12237.9576521,16.3356663224,628.828057435,40.7721651409
27,1751.35135135,138.678243372,13124.4805154,14.6537840405,648.944872346,43.0367836781
28,1816.21621622,142.630312495,14036.8709866,12.8281925583,666.786378457,45.4271507935
29,1881.08108108,146.51181013,14974.6671368,10.8614580985,682.167804113,47.9503263923
30,1945.94594595,150.323996682,15937.4152116,8.75610147117,694.907647582,50.6136389776
31,2010.81081081,154.068110274,16924.6694886,6.51459892554,704.827619911,53.424846732
32,2075.67567568,157.745365976,17935.9925402,4.13938060006,711.752749995,56.3922139612
33,2140.54054054,161.356957876,18970.9545091,1.63283467031,715.511094985,59.524405647
34,2205.40540541,164.904059027,20029.1331233,-1.00269275644,715.933745939,62.8305427788
35,2270.27027027,168.387820926,21110.1138506,-3.76489868867,712.854890083,66.3203092926
36,2335.13513514,171.809374335,22213.4896177,-6.65152159982,706.111698018,70.0039347231
37,2400.0,175.169830441,23338.8604296,-9.66033911708,695.544171777,73.8921396364
