,Time(s),RNA,Protein
103,6681.08108108,66.8108108108,7439.47407024
104,6745.94594595,67.4594594595,7584.6311192
105,6810.81081081,68.1081081081,7731.19065172
106,6875.67567568,68.7567567568,7879.1526678
107,6940.54054054,69.4054054054,8028.51716745
108,7005.40540541,70.0540540541,8179.28415066
109,7070.27027027,70.7027027027,8331.45361744
110,7135.13513514,71.3513513514,8485.02556778
111,7200.0,72.0,8640.00000169
112,7264.86486486,72.6486486486,8796.37691916
113,7329.72972973,73.2972972973,8954.1563202
114,7394.59459459,73.9459459459,9113.3382048
115,7459.45945946,74.5945945946,9273.92257297
116,7524.32432432,75.2432432432,9435.9094247
117,7589.18918919,75.8918918919,9599.29875999
118,7654.05405405,76.5405405405,9764.09057885
119,7718.91891892,77.1891891892,9930.28488127
120,7783.78378378,77.8378378378,10097.8816673
121,7848.64864865,78.4864864865,10266.8809368
122,7913.51351351,79.1351351351,10437.2826899
123,7978.37837838,79.7837837838,10609.0869266
124,8043.24324324,80.4324324324,10782.2936469
125,8108.10810811,81.0810810811,10956.9028507
126,8172.97297297,81.7297297297,11132.914538
127,8237.83783784,82.3783783784,11310.328709
128,8302.7027027,83.027027027,11489.1453635
129,8367.56756757,83.6756756757,11669.3645016
130,8432.43243243,84.3243243243,11850.9861232
131,8497.2972973,84.972972973,12034.0102284
132,8562.16216216,85.6216216216,12218.4368171
133,8627.02702703,86.2702702703,12404.2658895
134,8691.89189189,86.9189189189,12591.4974454
135,8756.75675676,87.5675675676,12780.1314848
136,8821.62162162,88.2162162162,12970.1680078
137,8886.48648649,88.8648648649,13161.6070144
138,8951.35135135,89.5135135135,13354.4485046
139,9016.21621622,90.1621621622,13548.6924783
140,9081.08108108,90.8108108108,13744.3389356
141,9145.94594595,91.4594594595,13941.3878764
142,9210.81081081,92.1081081081,14139.8393008
143,9275.67567568,92.7567567568,14339.6932088
144,9340.54054054,93.4054054054,14540.9496003
145,9405.40540541,94.0540540541,14743.6084754
146,9470.27027027,94.7027027027,14947.6698341
147,9535.13513514,95.3513513514,15153.1336763
148,9600.0,96.0,15360.0000021
149,9664.86486486,96.6486486486,15568.2688115
150,9729.72972973,97.2972972973,15777.9401044
151,9794.59459459,97.9459459459,15989.0138809
152,9859.45945946,98.5945945946,16201.4901409
153,9924.32432432,99.2432432432,16415.3688846
154,9989.18918919,99.8918918919,16630.6501117
155,10054.0540541,100.540540541,16847.3338225
156,10118.9189189,101.189189189,17065.4200168
157,10183.7837838,101.837837838,17284.9086947
158,10248.6486486,102.486486486,17505.7998561
159,10313.5135135,103.135135135,17728.0935011
160,10378.3783784,103.783783784,17951.7896297
161,10443.2432432,104.432432432,18176.8882418
162,10508.1081081,105.081081081,18403.3893375
163,10572.972973,105.72972973,18631.2929168
164,10637.8378378,106.378378378,18860.5989796
165,10702.7027027,107.027027027,19091.307526
166,10767.5675676,107.675675676,19323.4185559
167,10832.4324324,108.324324324,19556.9320695
168,10897.2972973,108.972972973,19791.8480665
169,10962.1621622,109.621621622,20028.1665472
170,11027.027027,110.27027027,20265.8875114
171,11091.8918919,110.918918919,20505.0109592
172,11156.7567568,111.567567568,20745.5368905
173,11221.6216216,112.216216216,20987.4653054
174,11286.4864865,112.864864865,21230.7962039
175,11351.3513514,113.513513514,21475.5295859
176,11416.2162162,114.162162162,21721.6654515
177,11481.0810811,114.810810811,21969.2038007
178,11545.9459459,115.459459459,22218.1446334
179,11610.8108108,116.108108108,22468.4879497
180,11675.6756757,116.756756757,22720.2337496
181,11740.5405405,117.405405405,22973.382033
182,11805.4054054,118.054054054,23227.9328
183,11870.2702703,118.702702703,23483.8860506
184,11935.1351351,119.351351351,23741.2417847
185,12000.0,120.0,24000.0000024
186,12064.8648649,120.648648649,24260.1607036
187,12129.7297297,121.297297297,24521.7238884
188,12194.5945946,121.945945946,24784.6895568
189,12259.4594595,122.594594595,25049.0577087
190,12324.3243243,123.243243243,25314.8283442
191,12389.1891892,123.891891892,25582.0014633
192,12454.0540541,124.540540541,25850.5770659
193,12518.9189189,125.189189189,26120.5551521
194,12583.7837838,125.837837838,26391.9357219
195,12648.6486486,126.486486486,26664.7187752
196,12713.5135135,127.135135135,26938.9043121
197,12778.3783784,127.783783784,27214.4923326
198,12843.2432432,128.432432432,27491.4828366
199,12908.1081081,129.081081081,27769.8758242
200,12972.972973,129.72972973,28049.6712953
201,13037.8378378,130.378378378,28330.86925
202,13102.7027027,131.027027027,28613.4696883
203,13167.5675676,131.675675676,28897.4726101
204,13232.4324324,132.324324324,29182.8780156
205,13297.2972973,132.972972973,29469.6859045
206,13362.1621622,133.621621622,29757.8962771
207,13427.027027,134.27027027,30047.5091332
208,13491.8918919,134.918918919,30338.5244728
209,13556.7567568,135.567567568,30630.9422961
210,13621.6216216,136.216216216,30924.7626029
211,13686.4864865,136.864864865,31219.9853932
212,13751.3513514,137.513513514,31516.6106671
213,13816.2162162,138.162162162,31814.6384246
214,13881.0810811,138.810810811,32114.0686657
215,13945.9459459,139.459459459,32414.9013903
216,14010.8108108,140.108108108,32717.1365985
217,14075.6756757,140.756756757,33020.7742904
218,14140.5405405,141.405405405,33325.8144658
219,14205.4054054,142.054054054,33632.2571247
220,14270.2702703,142.702702703,33940.1022672
221,14335.1351351,143.351351351,34249.3498933
222,14400.0,144.0,34560.0000029
223,14464.8648649,144.648648649,34872.0525961
224,14529.7297297,145.297297297,35185.5076729
225,14594.5945946,145.945945946,35500.3652332
226,14659.4594595,146.594594595,35816.6252771
227,14724.3243243,147.243243243,36134.2878046
228,14789.1891892,147.891891892,36453.3528156
229,14854.0540541,148.540540541,36773.8203102
230,14918.9189189,149.189189189,37095.6902884
231,14983.7837838,149.837837838,37418.9627501
232,15048.6486486,150.486486486,37743.6376954
233,15113.5135135,151.135135135,38069.7151243
234,15178.3783784,151.783783784,38397.1950367
235,15243.2432432,152.432432432,38726.0774327
236,15308.1081081,153.081081081,39056.3623122
237,15372.972973,153.72972973,39388.0496753
238,15437.8378378,154.378378378,39721.139522
239,15502.7027027,155.027027027,40055.6318522
240,15567.5675676,155.675675676,40391.526666
241,15632.4324324,156.324324324,40728.8239634
242,15697.2972973,156.972972973,41067.5237443
243,15762.1621622,157.621621622,41407.6260088
244,15827.027027,158.27027027,41749.1307569
245,15891.8918919,158.918918919,42092.0379885
246,15956.7567568,159.567567568,42436.3477037
247,16021.6216216,160.216216216,42782.0599025
248,16086.4864865,160.864864865,43129.1745848
249,16151.3513514,161.513513514,43477.6917507
250,16216.2162162,162.162162162,43827.6114001
251,16281.0810811,162.810810811,44178.9335331
252,16345.9459459,163.459459459,44531.6581497
253,16410.8108108,164.108108108,44885.7852499
254,16475.6756757,164.756756757,45241.3148336
255,16540.5405405,165.405405405,45598.2469009
256,16605.4054054,166.054054054,45956.5814517
257,16670.2702703,166.702702703,46316.3184861
258,16735.1351351,167.351351351,46677.4580041
259,16800.0,168.0,47040.0000056
260,16864.8648649,168.648648649,47403.9444907
261,16929.7297297,169.297297297,47769.2914594
262,16994.5945946,169.945945946,48136.0409116
263,17059.4594595,170.594594595,48504.1928474
264,17124.3243243,171.243243243,48873.7472667
265,17189.1891892,171.891891892,49244.7041696
266,17254.0540541,172.540540541,49617.0635561
267,17318.9189189,173.189189189,49990.8254262
268,17383.7837838,173.837837838,50365.9897798
269,17448.6486486,174.486486486,50742.556617
270,17513.5135135,175.135135135,51120.5259377
271,17578.3783784,175.783783784,51499.897742
272,17643.2432432,176.432432432,51880.6720299
273,17708.1081081,177.081081081,52262.8488013
274,17772.972973,177.72972973,52646.4280563
275,17837.8378378,178.378378378,53031.4097949
276,17902.7027027,179.027027027,53417.794017
277,17967.5675676,179.675675676,53805.5807227
278,18032.4324324,180.324324324,54194.769912
279,18097.2972973,180.972972973,54585.3615848
280,18162.1621622,181.621621622,54977.3557412
281,18227.027027,182.27027027,55370.7523811
282,18291.8918919,182.918918919,55765.5515047
283,18356.7567568,183.567567568,56161.7531117
284,18421.6216216,184.216216216,56559.3572024
285,18486.4864865,184.864864865,56958.3637766
286,18551.3513514,185.513513514,57358.7728344
287,18616.2162162,186.162162162,57760.5843757
288,18681.0810811,186.810810811,58163.7984006
289,18745.9459459,187.459459459,58568.4149091
290,18810.8108108,188.108108108,58974.4339011
291,18875.6756757,188.756756757,59381.8553767
292,18940.5405405,189.405405405,59790.6793359
293,19005.4054054,190.054054054,60200.9057786
294,19070.2702703,190.702702703,60612.5347049
295,19135.1351351,191.351351351,61025.5661148
296,19200.0,192.0,61440.0000082
297,19264.8648649,192.648648649,61855.8363852
298,19329.7297297,193.297297297,62273.0752457
299,19394.5945946,193.945945946,62691.7165899
300,19459.4594595,194.594594595,63111.7604175
301,19524.3243243,195.243243243,63533.2067288
302,19589.1891892,195.891891892,63956.0555236
303,19654.0540541,196.540540541,64380.306802
304,19718.9189189,197.189189189,64805.9605639
305,19783.7837838,197.837837838,65233.0168094
306,19848.6486486,198.486486486,65661.4755385
307,19913.5135135,199.135135135,66091.3367511
308,19978.3783784,199.783783784,66522.6004473
309,20043.2432432,200.432432432,66955.2666271
310,20108.1081081,201.081081081,67389.3352904
311,20172.972973,201.72972973,67824.8064373
312,20237.8378378,202.378378378,68261.6800677
313,20302.7027027,203.027027027,68699.9561818
314,20367.5675676,203.675675676,69139.6347793
315,20432.4324324,204.324324324,69580.7158605
316,20497.2972973,204.972972973,70023.1994252
317,20562.1621622,205.621621622,70467.0854735
318,20627.027027,206.27027027,70912.3740053
319,20691.8918919,206.918918919,71359.0650207
320,20756.7567568,207.567567568,71807.1585197
321,20821.6216216,208.216216216,72256.6545023
322,20886.4864865,208.864864865,72707.5529684
323,20951.3513514,209.513513514,73159.853918
324,21016.2162162,210.162162162,73613.5573513
325,21081.0810811,210.810810811,74068.6632681
326,21145.9459459,211.459459459,74525.1716684
327,21210.8108108,212.108108108,74983.0825523
328,21275.6756757,212.756756757,75442.3959198
329,21340.5405405,213.405405405,75903.1117709
330,21405.4054054,214.054054054,76365.2301055
331,21470.2702703,214.702702703,76828.7509237
332,21535.1351351,215.351351351,77293.6742254
333,21600.0,216.0,77760.0000107
334,21664.8648649,216.648648649,78227.7282796
335,21729.7297297,217.297297297,78696.8590321
336,21794.5945946,217.945945946,79167.3922681
337,21859.4594595,218.594594595,79639.3279876
338,21924.3243243,219.243243243,80112.6661908
339,21989.1891892,219.891891892,80587.4068775
340,22054.0540541,220.540540541,81063.5500477
341,22118.9189189,221.189189189,81541.0957016
342,22183.7837838,221.837837838,82020.043839
343,22248.6486486,222.486486486,82500.3944599
344,22313.5135135,223.135135135,82982.1475644
345,22378.3783784,223.783783784,83465.3031525
346,22443.2432432,224.432432432,83949.8612242
347,22508.1081081,225.081081081,84435.8217794
348,22572.972973,225.72972973,84923.1848182
349,22637.8378378,226.378378378,85411.9503405
350,22702.7027027,227.027027027,85902.1183464
351,22767.5675676,227.675675676,86393.6888359
352,22832.4324324,228.324324324,86886.661809
353,22897.2972973,228.972972973,87381.0372656
354,22962.1621622,229.621621622,87876.8152057
355,23027.027027,230.27027027,88373.9956295
356,23091.8918919,230.918918919,88872.5785368
357,23156.7567568,231.567567568,89372.5639276
358,23221.6216216,232.216216216,89873.9518021
359,23286.4864865,232.864864865,90376.74216
360,23351.3513514,233.513513514,90880.9350016
361,23416.2162162,234.162162162,91386.5303267
362,23481.0810811,234.810810811,91893.5281354
363,23545.9459459,235.459459459,92401.9284277
364,23610.8108108,236.108108108,92911.7312035
365,23675.6756757,236.756756757,93422.9364629
366,23740.5405405,237.405405405,93935.5442058
367,23805.4054054,238.054054054,94449.5544323
368,23870.2702703,238.702702703,94964.9671424
369,23935.1351351,239.351351351,95481.782336
370,24000.0,240.0,96000.0000132
371,24064.8648649,240.648648649,96519.620174
372,24129.7297297,241.297297297,97040.6428183
373,24194.5945946,241.945945946,97563.0679462
374,24259.4594595,242.594594595,98086.8955577
375,24324.3243243,243.243243243,98612.1256527
376,24389.1891892,243.891891892,99138.7582313
377,24454.0540541,244.540540541,99666.7932935
378,24518.9189189,245.189189189,100196.230839
379,24583.7837838,245.837837838,100727.070868
380,24648.6486486,246.486486486,101259.313381
381,24713.5135135,247.135135135,101792.958378
382,24778.3783784,247.783783784,102328.005858
383,24843.2432432,248.432432432,102864.455821
384,24908.1081081,249.081081081,103402.308268
385,24972.972973,249.72972973,103941.563199
386,25037.8378378,250.378378378,104482.220613
387,25102.7027027,251.027027027,105024.280511
388,25167.5675676,251.675675676,105567.742892
389,25232.4324324,252.324324324,106112.607757
390,25297.2972973,252.972972973,106658.875106
391,25362.1621622,253.621621622,107206.544938
392,25427.027027,254.27027027,107755.617254
393,25491.8918919,254.918918919,108306.092053
394,25556.7567568,255.567567568,108857.969335
395,25621.6216216,256.216216216,109411.249102
396,25686.4864865,256.864864865,109965.931352
397,25751.3513514,257.513513514,110522.016085
398,25816.2162162,258.162162162,111079.503302
399,25881.0810811,258.810810811,111638.393003
400,25945.9459459,259.459459459,112198.685187
401,26010.8108108,260.108108108,112760.379855
402,26075.6756757,260.756756757,113323.477006
403,26140.5405405,261.405405405,113887.976641
404,26205.4054054,262.054054054,114453.878759
405,26270.2702703,262.702702703,115021.183361
406,26335.1351351,263.351351351,115589.890447
407,26400.0,264.0,116160.000016
408,26464.8648649,264.648648649,116731.512068
409,26529.7297297,265.297297297,117304.426605
410,26594.5945946,265.945945946,117878.743624
411,26659.4594595,266.594594595,118454.463128
412,26724.3243243,267.243243243,119031.585115
413,26789.1891892,267.891891892,119610.109585
414,26854.0540541,268.540540541,120190.036539
415,26918.9189189,269.189189189,120771.365977
416,26983.7837838,269.837837838,121354.097898
417,27048.6486486,270.486486486,121938.232303
418,27113.5135135,271.135135135,122523.769191
419,27178.3783784,271.783783784,123110.708563
420,27243.2432432,272.432432432,123699.050418
421,27308.1081081,273.081081081,124288.794757
422,27372.972973,273.72972973,124879.94158
423,27437.8378378,274.378378378,125472.490886
424,27502.7027027,275.027027027,126066.442676
425,27567.5675676,275.675675676,126661.796949
426,27632.4324324,276.324324324,127258.553706
427,27697.2972973,276.972972973,127856.712946
428,27762.1621622,277.621621622,128456.27467
429,27827.027027,278.27027027,129057.238878
430,27891.8918919,278.918918919,129659.605569
431,27956.7567568,279.567567568,130263.374743
432,28021.6216216,280.216216216,130868.546401
433,28086.4864865,280.864864865,131475.120543
434,28151.3513514,281.513513514,132083.097169
435,28216.2162162,282.162162162,132692.476277
436,28281.0810811,282.810810811,133303.25787
437,28345.9459459,283.459459459,133915.441946
438,28410.8108108,284.108108108,134529.028506
439,28475.6756757,284.756756757,135144.017549
440,28540.5405405,285.405405405,135760.409075
441,28605.4054054,286.054054054,136378.203086
442,28670.2702703,286.702702703,136997.39958
443,28735.1351351,287.351351351,137617.998557
444,28800.0,288.0,138240.000018
445,28864.8648649,288.648648649,138863.403963
446,28929.7297297,289.297297297,139488.210391
447,28994.5945946,289.945945946,140114.419302
448,29059.4594595,290.594594595,140742.030698
449,29124.3243243,291.243243243,141371.044576
450,29189.1891892,291.891891892,142001.460939
451,29254.0540541,292.540540541,142633.279785
452,29318.9189189,293.189189189,143266.501114
453,29383.7837838,293.837837838,143901.124927
454,29448.6486486,294.486486486,144537.151224
455,29513.5135135,295.135135135,145174.580004
456,29578.3783784,295.783783784,145813.411268
457,29643.2432432,296.432432432,146453.645015
458,29708.1081081,297.081081081,147095.281246
459,29772.972973,297.72972973,147738.319961
460,29837.8378378,298.378378378,148382.761159
461,29902.7027027,299.027027027,149028.60484
462,29967.5675676,299.675675676,149675.851005
463,30032.4324324,300.324324324,150324.499654
464,30097.2972973,300.972972973,150974.550786
465,30162.1621622,301.621621622,151626.004402
466,30227.027027,302.27027027,152278.860501
467,30291.8918919,302.918918919,152933.119084
468,30356.7567568,303.567567568,153588.780151
469,30421.6216216,304.216216216,154245.843701
470,30486.4864865,304.864864865,154904.309735
471,30551.3513514,305.513513514,155564.178252
472,30616.2162162,306.162162162,156225.449253
473,30681.0810811,306.810810811,156888.122737
474,30745.9459459,307.459459459,157552.198705
475,30810.8108108,308.108108108,158217.677157
476,30875.6756757,308.756756757,158884.558092
477,30940.5405405,309.405405405,159552.84151
478,31005.4054054,310.054054054,160222.527412
479,31070.2702703,310.702702703,160893.615798
480,31135.1351351,311.351351351,161566.106667
481,31200.0,312.0,162240.00002
482,31264.8648649,312.648648649,162915.295857
483,31329.7297297,313.297297297,163591.994177
484,31394.5945946,313.945945946,164270.09498
485,31459.4594595,314.594594595,164949.598267
486,31524.3243243,315.243243243,165630.504038
487,31589.1891892,315.891891892,166312.812292
488,31654.0540541,316.540540541,166996.52303
489,31718.9189189,317.189189189,167681.636252
490,31783.7837838,317.837837838,168368.151957
491,31848.6486486,318.486486486,169056.070145
492,31913.5135135,319.135135135,169745.390817
493,31978.3783784,319.783783784,170436.113973
494,32043.2432432,320.432432432,171128.239612
495,32108.1081081,321.081081081,171821.767735
496,32172.972973,321.72972973,172516.698341
497,32237.8378378,322.378378378,173213.031431
498,32302.7027027,323.027027027,173910.767005
499,32367.5675676,323.675675676,174609.905062
500,32432.4324324,324.324324324,175310.445602
501,32497.2972973,324.972972973,176012.388626
502,32562.1621622,325.621621622,176715.734134
503,32627.027027,326.27027027,177420.482125
504,32691.8918919,326.918918919,178126.6326
505,32756.7567568,327.567567568,178834.185559
506,32821.6216216,328.216216216,179543.141001
507,32886.4864865,328.864864865,180253.498926
508,32951.3513514,329.513513514,180965.259335
509,33016.2162162,330.162162162,181678.422228
510,33081.0810811,330.810810811,182392.987604
511,33145.9459459,331.459459459,183108.955464
512,33210.8108108,332.108108108,183826.325807
513,33275.6756757,332.756756757,184545.098634
514,33340.5405405,333.405405405,185265.273945
515,33405.4054054,334.054054054,185986.851739
516,33470.2702703,334.702702703,186709.832017
517,33535.1351351,335.351351351,187434.214778
518,33600.0,336.0,188160.000023
519,33664.8648649,336.648648649,188887.187751
520,33729.7297297,337.297297297,189615.777963
521,33794.5945946,337.945945946,190345.770658
522,33859.4594595,338.594594595,191077.165837
523,33924.3243243,339.243243243,191809.9635
524,33989.1891892,339.891891892,192544.163646
525,34054.0540541,340.540540541,193279.766276
526,34118.9189189,341.189189189,194016.771389
527,34183.7837838,341.837837838,194755.178986
528,34248.6486486,342.486486486,195494.989066
529,34313.5135135,343.135135135,196236.20163
530,34378.3783784,343.783783784,196978.816678
531,34443.2432432,344.432432432,197722.834209
532,34508.1081081,345.081081081,198468.254224
533,34572.972973,345.72972973,199215.076722
534,34637.8378378,346.378378378,199963.301704
535,34702.7027027,347.027027027,200712.929169
536,34767.5675676,347.675675676,201463.959118
537,34832.4324324,348.324324324,202216.39155
538,34897.2972973,348.972972973,202970.226466
539,34962.1621622,349.621621622,203725.463866
540,35027.027027,350.27027027,204482.103749
541,35091.8918919,350.918918919,205240.146116
542,35156.7567568,351.567567568,205999.590966
543,35221.6216216,352.216216216,206760.4383
544,35286.4864865,352.864864865,207522.688118
545,35351.3513514,353.513513514,208286.340419
546,35416.2162162,354.162162162,209051.395203
547,35481.0810811,354.810810811,209817.852471
548,35545.9459459,355.459459459,210585.712223
549,35610.8108108,356.108108108,211354.974458
550,35675.6756757,356.756756757,212125.639177
551,35740.5405405,357.405405405,212897.706379
552,35805.4054054,358.054054054,213671.176065
553,35870.2702703,358.702702703,214446.048235
554,35935.1351351,359.351351351,215222.322888
555,36000.0,360.0,216000.000025
556,36064.8648649,360.648648649,216779.079645
557,36129.7297297,361.297297297,217559.561749
558,36194.5945946,361.945945946,218341.446336
559,36259.4594595,362.594594595,219124.733407
560,36324.3243243,363.243243243,219909.422961
561,36389.1891892,363.891891892,220695.514999
562,36454.0540541,364.540540541,221483.009521
563,36518.9189189,365.189189189,222271.906526
564,36583.7837838,365.837837838,223062.206015
565,36648.6486486,366.486486486,223853.907987
566,36713.5135135,367.135135135,224647.012443
567,36778.3783784,367.783783784,225441.519383
568,36843.2432432,368.432432432,226237.428806
569,36908.1081081,369.081081081,227034.740712
570,36972.972973,369.72972973,227833.455102
571,37037.8378378,370.378378378,228633.571976
572,37102.7027027,371.027027027,229435.091333
573,37167.5675676,371.675675676,230238.013174
574,37232.4324324,372.324324324,231042.337498
575,37297.2972973,372.972972973,231848.064306
576,37362.1621622,373.621621622,232655.193598
577,37427.027027,374.27027027,233463.725373
578,37491.8918919,374.918918919,234273.659632
579,37556.7567568,375.567567568,235084.996374
580,37621.6216216,376.216216216,235897.7356
581,37686.4864865,376.864864865,236711.877309
582,37751.3513514,377.513513514,237527.421502
583,37816.2162162,378.162162162,238344.368178
584,37881.0810811,378.810810811,239162.717338
585,37945.9459459,379.459459459,239982.468982
586,38010.8108108,380.108108108,240803.623109
587,38075.6756757,380.756756757,241626.17972
588,38140.5405405,381.405405405,242450.138814
589,38205.4054054,382.054054054,243275.500392
590,38270.2702703,382.702702703,244102.264453
591,38335.1351351,383.351351351,244930.430998
592,38400.0,384.0,245760.000027
593,38464.8648649,384.648648649,246590.971539
594,38529.7297297,385.297297297,247423.345535
595,38594.5945946,385.945945946,248257.122014
596,38659.4594595,386.594594595,249092.300977
597,38724.3243243,387.243243243,249928.882423
598,38789.1891892,387.891891892,250766.866353
599,38854.0540541,388.540540541,251606.252766
600,38918.9189189,389.189189189,252447.041664
601,38983.7837838,389.837837838,253289.233044
602,39048.6486486,390.486486486,254132.826908
603,39113.5135135,391.135135135,254977.823256
604,39178.3783784,391.783783784,255824.222087
605,39243.2432432,392.432432432,256672.023402
606,39308.1081081,393.081081081,257521.227201
607,39372.972973,393.72972973,258371.833483
608,39437.8378378,394.378378378,259223.842248
609,39502.7027027,395.027027027,260077.253497
610,39567.5675676,395.675675676,260932.06723
611,39632.4324324,396.324324324,261788.283446
612,39697.2972973,396.972972973,262645.902146
613,39762.1621622,397.621621622,263504.92333
614,39827.027027,398.27027027,264365.346997
615,39891.8918919,398.918918919,265227.173147
616,39956.7567568,399.567567568,266090.401781
617,40021.6216216,400.216216216,266955.032899
618,40086.4864865,400.864864865,267821.0665
619,40151.3513514,401.513513514,268688.502585
620,40216.2162162,402.162162162,269557.341153
621,40281.0810811,402.810810811,270427.582205
622,40345.9459459,403.459459459,271299.225741
623,40410.8108108,404.108108108,272172.27176
624,40475.6756757,404.756756757,273046.720262
625,40540.5405405,405.405405405,273922.571249
626,40605.4054054,406.054054054,274799.824718
627,40670.2702703,406.702702703,275678.480672
628,40735.1351351,407.351351351,276558.539108
629,40800.0,408.0,277440.000029
630,40864.8648649,408.648648649,278322.863433
631,40929.7297297,409.297297297,279207.12932
632,40994.5945946,409.945945946,280092.797692
633,41059.4594595,410.594594595,280979.868546
634,41124.3243243,411.243243243,281868.341885
635,41189.1891892,411.891891892,282758.217706
636,41254.0540541,412.540540541,283649.496012
637,41318.9189189,413.189189189,284542.176801
638,41383.7837838,413.837837838,285436.260073
639,41448.6486486,414.486486486,286331.745829
640,41513.5135135,415.135135135,287228.634069
641,41578.3783784,415.783783784,288126.924792
642,41643.2432432,416.432432432,289026.617999
643,41708.1081081,417.081081081,289927.713689
644,41772.972973,417.72972973,290830.211863
645,41837.8378378,418.378378378,291734.112521
646,41902.7027027,419.027027027,292639.415662
647,41967.5675676,419.675675676,293546.121286
