,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,5.08006811726e+29
1,64.8648648649,0.642839878586,1.04557860424,3.23162570312,1.74891507042,5.08922964429e+29
2,129.72972973,1.27420062823,4.15739974836,6.44029314835,6.97905049507,5.09840769347e+29
3,194.594594595,1.8942874083,9.29853408567,9.62641265444,15.6657867327,5.10760229457e+29
4,259.459459459,2.50330167166,16.4327225376,12.7903871271,27.7849510832,5.11681347746e+29
5,324.324324324,3.10144120161,25.5243650528,15.932612133,43.3128101839,5.12604127204e+29
6,389.189189189,3.68890005896,36.538531283,19.0534757936,62.2260771171,5.13528570825e+29
7,454.054054054,4.26586889702,49.4409044217,22.1533594157,84.5018740034,5.14454681613e+29
8,518.918918919,4.83253505411,64.1977620186,25.2326376758,110.117719209,5.15382462573e+29
9,583.783783784,5.38908224605,80.7760335245,28.2916780056,139.051565677,5.16311916717e+29
10,648.648648649,5.93569129457,99.1431691817,31.3308420486,171.281713584,5.17243047063e+29
11,713.513513514,6.47253975885,119.267209636,34.3504849231,206.78685669,5.18175856634e+29
12,778.378378378,6.99980194833,141.116779788,37.350955248,245.54607827,5.19110348458e+29
13,843.243243243,7.51764918829,164.661042959,40.3325956739,287.538820539,5.20046525569e+29
14,908.108108108,8.02625035583,189.869608874,43.2957439549,332.744823292,5.20984391006e+29
15,972.972972973,8.52576998561,216.712860978,46.2407291604,381.14434218,5.21923947814e+29
16,1037.83783784,9.01636963909,245.161719714,49.1678744133,432.717990847,5.22865199044e+29
17,1102.7027027,9.49821049881,275.187175269,52.0775020787,487.446429369,5.23808147751e+29
18,1167.56756757,9.97145258253,306.760424961,54.9699321921,545.310455867,5.24752796997e+29
19,1232.43243243,10.4362469505,339.85427048,57.845466874,606.291938198,5.2569914985e+29
20,1297.2972973,10.8927431465,374.441784047,60.7044052119,670.37292454,5.26647209381e+29
21,1362.16216216,11.3410868017,410.496736775,63.5470384683,737.535929026,5.27596978666e+29
22,1427.02702703,11.7814194302,447.993634633,66.3736496713,807.76395573,5.28548460788e+29
23,1491.89189189,12.2139006876,486.90381616,69.184558132,881.037896609,5.29501658842e+29
24,1556.75675676,12.6386670539,527.202696219,71.9800368104,957.341361663,5.3045657592e+29
25,1621.62162162,13.0558499236,568.866594552,74.7603484958,1036.65856421,5.31413215121e+29
26,1686.48648649,13.4655814421,611.871712627,77.5257574788,1118.97363864,5.3237157955e+29
27,1751.35135135,13.8679899903,656.194925359,80.2765205211,1204.27116835,5.33331672316e+29
28,1816.21621622,14.2632032681,701.813263551,83.0128930227,1292.53584061,5.34293496535e+29
29,1881.08108108,14.6513785581,748.698825395,85.7351895487,1383.74905354,5.35257055339e+29
30,1945.94594595,15.0326229516,796.832193451,88.4436242816,1477.89786264,5.36222351849e+29
31,2010.81081081,15.4070589531,846.191402637,91.1384422306,1574.96762457,5.371893892e+29
32,2075.67567568,15.7748064813,896.754968338,93.8198832328,1674.94401631,5.38158170529e+29
33,2140.54054054,16.1359828686,948.501887405,96.4881819534,1777.81303583,5.39128698981e+29
34,2205.40540541,16.4907075654,1001.41038188,99.1435772929,1883.56016439,5.40100977709e+29
35,2270.27027027,16.8391001826,1055.45842313,101.786308473,1992.17071605,5.41075009871e+29
36,2335.13513514,17.1812691088,1110.62677592,104.416592272,2103.63186749,5.42050798626e+29
37,2400.0,17.51732491,1166.89541734,107.03464982,2217.93027009,5.43028347144e+29
38,2464.86486486,17.8473761809,1224.24464691,109.640698308,2335.05279021,5.44007658597e+29
39,2529.72972973,18.1715295901,1282.65507566,112.234951072,2454.98650186,5.44988736165e+29
40,2594.59459459,18.4898925417,1342.10792062,114.817622921,2577.71888307,5.45971583034e+29
41,2659.45945946,18.8025684544,1402.58443791,117.388920693,2703.23743787,5.46956202393e+29
42,2724.32432432,19.1096588264,1464.06614742,119.949047382,2831.52984621,5.4794259744e+29
43,2789.18918919,19.4112641382,1526.53492218,122.498203952,2962.58402339,5.48930771378e+29
44,2854.05405405,19.7074833462,1589.97291302,125.036588314,3096.38806996,5.49920727414e+29
45,2918.91891892,19.998413469,1654.36263585,127.564394506,3232.93032983,5.50912468763e+29
46,2983.78378378,20.2841441761,1719.6880855,130.081801866,3372.20013299,5.51905998644e+29
47,3048.64864865,20.564771821,1785.93185573,132.589003101,3514.18587522,5.52901320282e+29
48,3113.51351351,20.84038804,1853.07748341,135.086181485,3658.87658108,5.5389843691e+29
49,3178.37837838,21.1110829132,1921.10880157,137.573517178,3806.26147258,5.54897351764e+29
