,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,3.33599920892e+37
1,64.8648648649,0.642839919132,0.69704754822,0.312706865292,0.513348463153,3.3420154367e+37
2,129.72972973,1.27420083953,2.77157494387,0.602455733107,2.00354875619,3.3480425143e+37
3,194.594594595,1.89428761291,6.19899961607,0.869656306899,4.39685487382,3.35408046128e+37
4,259.459459459,2.50330177582,10.955136843,1.11471165975,7.62070957237,3.36012929725e+37
5,324.324324324,3.10144113282,17.0162515457,1.33801740077,11.6039066108,3.36618904187e+37
6,389.189189189,3.6888997397,24.3590570855,1.53996164157,16.2765879479,3.3722597148e+37
7,454.054054054,4.26586823474,32.9606761553,1.72092565867,21.570122733,3.37834133572e+37
8,518.918918919,4.83253395187,42.7986281943,1.88128411995,27.417069177,3.38443392439e+37
9,583.783783784,5.38908089798,53.8508324389,2.0214050392,33.7511845734,3.39053750059e+37
10,648.648648649,5.93568979842,66.0956021768,2.1416498671,40.5074117082,3.39665208411e+37
11,713.513513514,6.47253813255,79.5116398281,2.24237356239,47.6218558787,3.40277769481e+37
12,778.378378378,6.99980025718,94.0780225326,2.32392483868,55.0317470839,3.4089143526e+37
13,843.243243243,7.51764800728,109.774131072,2.3866473659,62.6752419287,3.41506207726e+37
14,908.108108108,8.02624910939,126.579837584,2.43087659716,70.4919467082,3.42122088884e+37
15,972.972972973,8.52576829735,144.475373552,2.45694200011,78.4225494397,3.42739080742e+37
16,1037.83783784,9.01636710535,163.441354228,2.46516664312,86.4088870941,3.43357185309e+37
17,1102.7027027,9.49820790591,183.458296886,2.45587527126,94.392544437,3.4397640456e+37
18,1167.56756757,9.97144502085,204.507681323,2.42937652817,102.317938493,3.44596740529e+37
19,1232.43243243,10.4362313488,226.571159174,2.38597621104,110.130018838,3.45218195233e+37
20,1297.2972973,10.8927166741,249.63075564,2.32597388882,117.77485433,3.45840770698e+37
21,1362.16216216,11.3410529386,273.668263222,2.24967344468,125.197841094,3.46464468925e+37
22,1427.02702703,11.7813844371,298.666369271,2.15736346886,132.347035361,3.47089291947e+37
23,1491.89189189,12.2138527867,324.608084586,2.04932719498,139.171464489,3.47715241795e+37
24,1556.75675676,12.6385974239,351.476686105,1.92584349639,145.62095759,3.48342320503e+37
25,1621.62162162,13.0557583073,379.255352441,1.7871922903,151.645054571,3.48970530105e+37
26,1686.48648649,13.4654713899,407.927756308,1.63364548257,157.194775469,3.49599872636e+37
27,1751.35135135,13.8678679216,437.478155773,1.46546557296,162.222892998,3.50230350143e+37
28,1816.21621622,14.2630776973,467.890969241,1.28291215139,166.682663189,3.5086196467e+37
29,1881.08108108,14.6512300239,499.150680737,1.08624383162,170.527538144,3.51494718268e+37
30,1945.94594595,15.0324528626,531.241939515,0.875716535983,173.711465271,3.52128612993e+37
31,2010.81081081,15.4068679594,564.150125678,0.651573756622,176.190586356,3.527636509e+37
32,2075.67567568,15.7745962322,597.86072445,0.414057329276,177.921357924,3.5339983405e+37
33,2140.54054054,16.1357566089,632.359456107,0.163405109647,178.860941364,3.54037164508e+37
34,2205.40540541,16.4904675224,667.632085681,-0.100146036328,178.966630704,3.54675644344e+37
35,2270.27027027,16.8388435146,703.664855222,-0.376367024933,178.197152429,3.55315275631e+37
36,2335.13513514,17.1809981334,740.444159253,-0.665030760152,176.511690036,3.55956060445e+37
37,2400.0,17.5170428414,777.956641993,-0.965914317237,173.870175949,3.56598000866e+37
38,2464.86486486,17.8470868498,816.189203269,-1.27879927331,170.233309278,3.5724109898e+37
39,2529.72972973,18.171237348,855.128970607,-1.60347125003,165.562472944,3.57885356874e+37
40,2594.59459459,18.4895996219,894.763325533,-1.93971967513,159.81981118,3.58530776639e+37
41,2659.45945946,18.8022775098,935.079800088,-2.28733687224,152.967920256,3.59177360371e+37
42,2724.32432432,19.1093727999,976.066174668,-2.64611926504,144.970141475,3.59825110169e+37
43,2789.18918919,19.4109847749,1017.71054587,-3.01586828801,135.790764512,3.60474028137e+37
