,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,2.11377020742e+20
1,64.8648648649,6.4283990678,6.97049024291,-0.0837424049485,-0.0243965358134,2.11758223562e+20
2,129.72972973,12.7420083778,27.7157514246,-0.397064325401,-0.263795690078,2.12140113853e+20
3,194.594594595,18.9428776848,61.9898130043,-0.935866252074,-0.964168003805,2.12522692854e+20
4,259.459459459,25.0330201061,109.551100877,-1.69612195003,-2.36708758219,2.12905961809e+20
5,324.324324324,31.0144127905,170.162357225,-2.67387712163,-4.70981224258,2.13289921961e+20
6,389.189189189,36.8889976557,243.590552226,-3.86524793185,-8.22537180663,2.13674574556e+20
7,454.054054054,42.6586819588,329.606812671,-5.26641986624,-13.1426394854,2.14059920844e+20
8,518.918918919,48.3253390236,427.986339579,-6.8736462771,-19.6864142571,2.14445962076e+20
9,583.783783784,53.8908086719,538.508356024,-8.68324752108,-28.0774730503,2.14832699504e+20
10,648.648648649,59.3568977178,660.956046194,-10.6916099699,-38.5326316745,2.15220134385e+20
11,713.513513514,64.7253808116,795.116451384,-12.8951843228,-51.2648488364,2.15608267976e+20
12,778.378378378,69.9980006925,940.780444628,-15.2904851015,-66.4832515018,2.15997101537e+20
13,843.243243243,75.1764692979,1097.74259146,-17.8740884311,-84.3932741359,2.1638663633e+20
14,908.108108108,80.2624676083,1265.80117654,-20.6426323509,-105.196632077,2.16776873621e+20
15,972.972972973,85.2576469502,1444.75803743,-23.5928142078,-129.091487775,2.17167814676e+20
16,1037.83783784,90.1636289368,1634.41858133,-26.7213907751,-156.272434008,2.17559460764e+20
17,1102.7027027,94.9820062982,1834.59167811,-30.0251765928,-186.930600923,2.17951813157e+20
18,1167.56756757,99.714343399,2045.08960439,-33.5010429316,-221.253711902,2.18344873128e+20
19,1232.43243243,104.362176771,2265.72797734,-37.1459167278,-259.426149755,2.18738641954e+20
20,1297.2972973,108.927012198,2496.32607696,-40.9567864151,-301.628634497,2.19133120913e+20
21,1362.16216216,113.4103306,2736.70618429,-44.9306901516,-348.038885091,2.19528311285e+20
22,1427.02702703,117.813587083,2986.69368378,-49.0647177258,-398.831517067,2.19924214354e+20
23,1491.89189189,122.138210646,3246.11709189,-53.3560111408,-454.178013977,2.20320831405e+20
24,1556.75675676,126.385605314,3514.80792613,-57.801762344,-514.246858306,2.20718163725e+20
25,1621.62162162,130.557150792,3792.60062846,-62.3992119287,-579.203608098,2.21116212604e+20
26,1686.48648649,134.654203109,4079.33248866,-67.1456478355,-649.210973572,2.21514979335e+20
27,1751.35135135,138.67809527,4374.84356771,-72.0384040541,-724.428893754,2.21914465212e+20
28,1816.21621622,142.630137905,4678.97662116,-77.0748593246,-805.014613094,2.22314671533e+20
29,1881.08108108,146.511619918,4991.57702252,-82.252435839,-891.122758096,2.22715599596e+20
30,1945.94594595,150.323787011,5312.49519037,-87.5686421944,-982.902910166,2.23117250703e+20
31,2010.81081081,154.067856827,5641.58487129,-93.0210431012,-1080.50132269,2.23519626158e+20
32,2075.67567568,157.745068744,5978.69750278,-98.6071598081,-1184.0665582,2.23922727267e+20
33,2140.54054054,161.356619496,6323.68949431,-104.324598844,-1293.74220724,2.2432655534e+20
34,2205.40540541,164.903685421,6676.41970725,-110.171007534,-1409.66940844,2.24731111686e+20
35,2270.27027027,168.38742297,7036.74939386,-116.144072978,-1531.98690952,2.2513639762e+20
36,2335.13513514,171.808969216,7404.54213629,-122.241521025,-1660.83112836,2.25542414458e+20
37,2400.0,175.169401894,7779.66844741,-128.461196211,-1796.33155206,2.25949163517e+20
38,2464.86486486,178.469823946,8161.99603058,-134.800892648,-1938.62047727,2.26356646118e+20
39,2529.72972973,181.711314436,8551.39543156,-141.258452208,-2087.82735822,2.26764863583e+20
40,2594.59459459,184.894927037,8947.74021015,-147.831767546,-2244.07863513,2.27173817239e+20
41,2659.45945946,188.021696964,9350.90613985,-154.518768232,-2407.49853449,2.27583508412e+20
42,2724.32432432,191.092641376,9760.77115914,-161.317419949,-2578.20911782,2.27993938433e+20
43,2789.18918919,194.108755939,10177.2157864,-168.225731363,-2756.32986672,2.28405108635e+20
44,2854.05405405,197.071004714,10600.1243407,-175.241774353,-2941.97646221,2.28817020351e+20
45,2918.91891892,199.980359721,11029.380167,-182.363604881,-3135.2655592,2.2922967492e+20
46,2983.78378378,202.837765431,11464.8699211,-189.589334,-3336.31050193,2.29643073681e+20
47,3048.64864865,205.644149596,11906.4822638,-196.917106212,-3545.2226297,2.30057217976e+20
48,3113.51351351,208.400423598,12354.1078173,-204.345098748,-3762.11132013,2.3047210915e+20
49,3178.37837838,211.107482818,12807.6391225,-211.87152085,-3987.08403247,2.30887748549e+20
50,3243.24324324,213.766201737,13266.9712781,-219.494623551,-4220.24566796,2.31304137523e+20
51,3308.10810811,216.377441931,13732.0009055,-227.212683704,-4461.69960524,2.31721277424e+20
52,3372.97297297,218.942053742,14202.6259338,-235.024000622,-4711.54791516,2.32139169606e+20
53,3437.83783784,221.460870086,14678.7464094,-242.926908476,-4969.89055131,2.32557815425e+20
54,3502.7027027,223.934709368,15160.2641201,-250.919770452,-5236.82572598,2.32977216241e+20
55,3567.56756757,226.364375823,15647.082554,-259.000978082,-5512.44995097,2.33397373416e+20
56,3632.43243243,228.750659859,16139.106859,-267.168950551,-5796.85807836,2.33818288312e+20
57,3697.2972973,231.0943231,16636.2456598,-275.422164608,-6090.14148351,2.34239962298e+20
58,3762.16216216,233.396134696,17138.4066478,-283.759081958,-6392.39247512,2.34662396741e+20
59,3827.02702703,235.656842816,17645.500044,-292.178206259,-6703.70083196,2.35085593014e+20
60,3891.89189189,237.87718256,18157.4376396,-300.678067312,-7024.15476304,2.3550955249e+20
61,3956.75675676,240.05787641,18674.1327406,-309.25722015,-7353.84096229,2.35934276545e+20
62,4021.62162162,242.199634547,19195.5001309,-317.914244419,-7692.84464574,2.36359766559e+20
63,4086.48648649,244.303148283,19721.4568461,-326.647757486,-8041.24877786,2.36786023913e+20
64,4151.35135135,246.369091159,20251.9220444,-335.456412275,-8399.13420043,2.3721304999e+20
65,4216.21621622,248.398142802,20786.814189,-344.33884953,-8766.58245029,2.37640846177e+20
66,4281.08108108,250.390962881,21326.0541223,-353.293749912,-9143.67268501,2.38069413862e+20
67,4345.94594595,252.348199648,21869.5640572,-362.319816919,-9530.48269162,2.38498754438e+20
68,4410.81081081,254.270490205,22417.2675453,-371.415776346,-9927.08891869,2.38928869298e+20
69,4475.67567568,256.158460771,22969.0894442,-380.580375754,-10333.5665084,2.39359759839e+20
70,4540.54054054,258.012713185,23524.9575169,-389.812411467,-10749.987698,2.39791427458e+20
71,4605.40540541,259.833851993,24084.7992217,-399.110674391,-11176.4250289,2.40223873558e+20
72,4670.27027027,261.622471969,24648.5431908,-408.473974978,-11612.9498692,2.40657099543e+20
73,4735.13513514,263.379154407,25216.1196688,-417.901150644,-12059.6319741,2.41091106819e+20
74,4800.0,265.104470457,25787.460117,-427.391059084,-12516.5398824,2.41525896794e+20
75,4864.86486486,266.798981362,26362.4971853,-436.942577815,-12983.7409441,2.41961470882e+20
76,4929.72972973,268.463237154,26941.1648698,-446.554606772,-13461.3011632,2.42397830494e+20
77,4994.59459459,270.097769111,27523.3994227,-456.226083397,-13949.2842875,2.4283497705e+20
78,5059.45945946,271.703114074,28109.1364179,-465.955934012,-14447.7547429,2.43272911966e+20
79,5124.32432432,273.27979347,28698.3132829,-475.743115761,-14956.7751022,2.43711636666e+20
80,5189.18918919,274.828319587,29290.8685412,-485.586604067,-15476.4068417,2.44151152574e+20
81,5254.05405405,276.349195779,29886.7417884,-495.485392224,-16006.7103658,2.44591461116e+20
82,5318.91891892,277.842916672,30485.8736668,-505.43849098,-16547.7450323,2.45032563722e+20
83,5383.78378378,279.309959159,31088.2069627,-515.444946545,-17099.5680549,2.45474461823e+20
84,5448.64864865,280.750795384,31693.6850255,-525.503814635,-17662.2360842,2.45917156856e+20
85,5513.51351351,282.165899031,32302.251002,-535.614147882,-18235.8059733,2.46360650256e+20
86,5578.37837838,283.555729821,32913.8497248,-545.775026843,-18820.3328896,2.46804943463e+20
87,5643.24324324,284.920739667,33528.4269632,-555.985547691,-19415.871064,2.47250037921e+20
88,5708.10810811,286.261372891,34145.9293969,-566.244821784,-20022.4738166,2.47695935074e+20
89,5772.97297297,287.578066435,34766.3045907,-576.551975236,-20640.1935826,2.48142636369e+20
90,5837.83783784,288.87125008,35389.5009683,-586.906148486,-21269.0819383,2.48590143257e+20
91,5902.7027027,290.141346659,36015.467787,-597.30649587,-21909.1896266,2.4903845719e+20
92,5967.56756757,291.388772269,36644.155111,-607.752185191,-22560.5665831,2.49487579624e+20
93,6032.43243243,292.613919019,37275.5158985,-618.242432232,-23223.2598496,2.49937512018e+20
94,6097.2972973,293.817145127,37909.5071978,-628.776520556,-23897.312378,2.50388255831e+20
95,6162.16216216,294.998878457,38546.0776326,-639.353594436,-24582.7755444,2.50839812528e+20
96,6227.02702703,296.159504165,39185.1809833,-649.972883561,-25279.6955684,2.51292183573e+20
97,6291.89189189,297.299401162,39826.771779,-660.633630107,-25988.117921,2.51745370437e+20
98,6356.75675676,298.418942314,40470.8052742,-671.335088343,-26708.0873476,2.52199374589e+20
99,6421.62162162,299.518494638,41117.2374252,-682.076524236,-27439.647892,2.52654197504e+20
100,6486.48648649,300.598419493,41766.0248662,-692.857215067,-28182.8429199,2.53109840659e+20
101,6551.35135135,301.659072781,42417.1248864,-703.676449031,-28937.7151423,2.53566305532e+20
102,6616.21621622,302.700805141,43070.495406,-714.533524852,-29704.3066387,2.54023593606e+20
103,6681.08108108,303.72396046,43726.0951557,-725.427754755,-30482.6586787,2.54481706365e+20
104,6745.94594595,304.728765139,44383.8970181,-736.358685936,-31272.7983794,2.54940645297e+20
105,6810.81081081,305.715623365,45043.8524538,-747.325510025,-32074.7742805,2.55400411891e+20
106,6875.67567568,306.684857258,45705.9228075,-758.32758278,-32888.6250371,2.55861007641e+20
107,6940.54054054,307.636783685,46370.0700549,-769.364270468,-33714.3886736,2.5632243404e+20
108,7005.40540541,308.571714408,47036.2567834,-780.434949561,-34552.1026025,2.56784692588e+20
109,7070.27027027,309.489956245,47704.4461743,-791.539006427,-35401.8036426,2.57247784785e+20
110,7135.13513514,310.391811219,48374.601984,-802.675837021,-36263.5280374,2.57711712135e+20
111,7200.0,311.277576711,49046.6885255,-813.844846576,-37137.311474,2.58176476143e+20
112,7264.86486486,312.14754562,49720.6706501,-825.0454493,-38023.189101,2.58642078319e+20
113,7329.72972973,313.00200651,50396.5137286,-836.27706806,-38921.1955477,2.59108520173e+20
114,7394.59459459,313.841169408,51074.1925725,-847.539282805,-39831.3560026,2.59575803221e+20
115,7459.45945946,314.66532921,51753.6717894,-858.831503741,-40753.7058581,2.6004392898e+20
116,7524.32432432,315.47477412,52434.9167908,-870.153154462,-41688.2797025,2.60512898968e+20
117,7589.18918919,316.269767997,53117.8959138,-881.503707248,-42635.1091989,2.6098271471e+20
118,7654.05405405,317.05057025,53802.5780295,-892.882643284,-43594.2254763,2.61453377729e+20
119,7718.91891892,317.81743595,54488.9325294,-904.289452423,-44565.6591429,2.61924889554e+20
120,7783.78378378,318.57061595,55176.9293115,-915.723632964,-45549.4403009,2.62397251716e+20
121,7848.64864865,319.310356998,55866.5387664,-927.184691409,-46545.5985596,2.62870465748e+20
122,7913.51351351,320.036901852,56557.7317634,-938.672142242,-47554.1630498,2.63344533187e+20
123,7978.37837838,320.750489398,57250.4796366,-950.18550769,-48575.1624374,2.63819455571e+20
124,8043.24324324,321.451328793,57944.7572859,-961.72436944,-49608.6218225,2.64295234442e+20
125,8108.10810811,322.139634174,58640.5390141,-973.288299219,-50654.5669021,2.64771871346e+20
126,8172.97297297,322.815650939,59337.7953752,-984.876806229,-51713.0271224,2.65249367829e+20
127,8237.83783784,323.479598741,60036.5000112,-996.489451165,-52784.0288415,2.65727725441e+20
128,8302.7027027,324.131693443,60736.6270189,-1008.1258023,-53867.5979624,2.66206945736e+20
129,8367.56756757,324.772147212,61438.1509385,-1019.78543531,-54963.7599449,2.66687030269e+20
130,8432.43243243,325.401168612,62141.0467426,-1031.46793305,-56072.5398164,2.671679806e+20
131,8497.2972973,326.018962701,62845.2898248,-1043.17288541,-57193.9621835,2.67649798288e+20
132,8562.16216216,326.625731124,63550.8559881,-1054.8998891,-58328.051243,2.68132484899e+20
133,8627.02702703,327.221672205,64257.7214339,-1066.64854748,-59474.8307935,2.68616042e+20
134,8691.89189189,327.806974831,64965.8634954,-1078.41848277,-60634.3235019,2.6910047116e+20
135,8756.75675676,328.381809225,65675.2617416,-1090.20935452,-61806.5497992,2.69585773953e+20
136,8821.62162162,328.946378946,66385.891749,-1102.02075562,-62991.5341088,2.70071951953e+20
137,8886.48648649,329.500867408,67097.731508,-1113.85231924,-64189.2984403,2.70559006739e+20
138,8951.35135135,330.04545491,67810.7593829,-1125.70368477,-65399.8644296,2.71046939892e+20
139,9016.21621622,330.580318722,68524.9541013,-1137.57449769,-66623.2533489,2.71535752997e+20
140,9081.08108108,331.105633164,69240.2947446,-1149.46440935,-67859.4861168,2.7202544764e+20
141,9145.94594595,331.621569693,69956.760738,-1161.37307683,-69108.5833082,2.72516025411e+20
142,9210.81081081,332.128296984,70674.3318406,-1173.30016279,-70370.565164,2.73007487903e+20
143,9275.67567568,332.62598101,71392.9881355,-1185.24533528,-71645.451601,2.73499836711e+20
144,9340.54054054,333.114785126,72112.7100198,-1197.20826758,-72933.2622222,2.73993073433e+20
145,9405.40540541,333.594839464,72833.4818791,-1209.18869945,-74234.0126419,2.74487199672e+20
146,9470.27027027,334.06631933,73555.2826757,-1221.18628026,-75547.7238979,2.74982217031e+20
147,9535.13513514,334.529379031,74278.0938927,-1233.2007014,-76874.4145071,2.75478127117e+20
148,9600.0,334.984169463,75001.8974223,-1245.23166107,-78214.1025771,2.7597493154e+20
149,9664.86486486,335.430839039,75726.6754548,-1257.27886246,-79566.8059179,2.76472631913e+20
150,9729.72972973,335.869533763,76452.4104697,-1269.34201355,-80932.5420499,2.76971229852e+20
151,9794.59459459,336.300397295,77179.0852274,-1281.42082703,-82311.3282125,2.77470726976e+20
152,9859.45945946,336.723571026,77906.6827608,-1293.51502011,-83703.1813731,2.77971124905e+20
153,9924.32432432,337.139194148,78635.1863665,-1305.62431441,-85108.1182348,2.78472425265e+20
154,9989.18918919,337.547403724,79364.5795968,-1317.74843579,-86526.1552456,2.78974629684e+20
155,10054.0540541,337.948310292,80094.8491897,-1329.8871632,-87957.3056673,2.7947773979e+20
156,10118.9189189,338.342048813,80825.9789492,-1342.0402267,-89401.585696,2.79981757219e+20
157,10183.7837838,338.728755932,81557.9524768,-1354.207353,-90859.0117301,2.80486683606e+20
158,10248.6486486,339.108557746,82290.7546409,-1366.38828991,-92329.5989013,2.8099252059e+20
159,10313.5135135,339.481578259,83024.3705609,-1378.58278943,-93813.3620901,2.81499269814e+20
160,10378.3783784,339.847939442,83758.7856001,-1390.7906076,-95310.3159333,2.82006932923e+20
161,10443.2432432,340.207761289,84493.9853592,-1403.01150445,-96820.4748302,2.82515511564e+20
162,10508.1081081,340.561161875,85229.9556692,-1415.24524382,-98343.8529497,2.8302500739e+20
163,10572.972973,340.908257411,85966.6825846,-1427.49159328,-99880.4642373,2.83535422053e+20
164,10637.8378378,341.249162305,86704.1523765,-1439.75032404,-101430.322422,2.84046757211e+20
165,10702.7027027,341.583976862,87442.3530085,-1452.02123546,-102993.43954,2.84559014525e+20
166,10767.5675676,341.912800311,88181.2725737,-1464.30412911,-104569.827499,2.85072195657e+20
167,10832.4324324,342.235752349,88920.8967078,-1476.59876557,-106159.500662,2.85586302273e+20
168,10897.2972973,342.552938124,89661.2127932,-1488.90493456,-107762.471647,2.86101336042e+20
169,10962.1621622,342.864461,90402.2084262,-1501.22242935,-109378.752859,2.86617298637e+20
170,11027.027027,343.1704226,91143.8714121,-1513.55104669,-111008.356491,2.87134191732e+20
171,11091.8918919,343.470922855,91886.1897594,-1525.89058672,-112651.294535,2.87652017005e+20
172,11156.7567568,343.766060047,92629.1516741,-1538.24085288,-114307.578786,2.88170776138e+20
173,11221.6216216,344.055930857,93372.7455546,-1550.6016518,-115977.220844,2.88690470815e+20
174,11286.4864865,344.340630409,94116.9599864,-1562.97279323,-117660.232124,2.89211102722e+20
175,11351.3513514,344.62024918,94861.7841118,-1575.35409623,-119356.623484,2.89732673551e+20
176,11416.2162162,344.894863676,95607.2087492,-1587.74540778,-121066.404106,2.90255184994e+20
177,11481.0810811,345.164574776,96353.2217938,-1600.14652612,-122789.586095,2.90778638748e+20
178,11545.9459459,345.429470161,97099.8127243,-1612.55727589,-124526.179971,2.91303036512e+20
179,11610.8108108,345.689636006,97846.9711995,-1624.97748474,-126276.196075,2.91828379988e+20
180,11675.6756757,345.945157026,98594.6870538,-1637.40698325,-128039.644575,2.92354670883e+20
181,11740.5405405,346.196116509,99342.9502925,-1649.84560482,-129816.535463,2.92881910904e+20
182,11805.4054054,346.442596358,100091.751088,-1662.29318566,-131606.878569,2.93410101764e+20
183,11870.2702703,346.684677125,100841.079773,-1674.74956467,-133410.683558,2.93939245177e+20
184,11935.1351351,346.922438052,101590.926839,-1687.21458335,-135227.959939,2.9446934286e+20
185,12000.0,347.155957106,102341.282931,-1699.68808579,-137058.717069,2.95000396536e+20
186,12064.8648649,347.385284279,103092.142046,-1712.16997198,-138902.960948,2.95532407928e+20
187,12129.7297297,347.610510007,103843.493335,-1724.66006107,-140760.702428,2.96065378763e+20
188,12194.5945946,347.831709403,104595.327784,-1737.15820281,-142631.950521,2.96599310772e+20
189,12259.4594595,348.048954351,105347.636766,-1749.66425346,-144516.713854,2.97134205688e+20
190,12324.3243243,348.262315608,106100.411791,-1762.17807149,-146415.000919,2.97670065248e+20
191,12389.1891892,348.471862843,106853.644498,-1774.69951756,-148326.820074,2.9820689119e+20
192,12454.0540541,348.677664679,107607.326654,-1787.22845443,-150252.179555,2.98744685259e+20
193,12518.9189189,348.879788733,108361.450143,-1799.76474686,-152191.087475,2.99283449199e+20
194,12583.7837838,349.078301658,109116.006968,-1812.30826155,-154143.551834,2.9982318476e+20
195,12648.6486486,349.273269183,109870.98924,-1824.85886704,-156109.580518,3.00363893695e+20
196,12713.5135135,349.464756156,110626.38918,-1837.41643363,-158089.181309,3.00905577758e+20
197,12778.3783784,349.652826583,111382.199104,-1849.98083332,-160082.361888,3.01448238708e+20
198,12843.2432432,349.837543672,112138.41143,-1862.55193968,-162089.12984,3.01991878307e+20
199,12908.1081081,350.018969869,112895.018663,-1875.12962783,-164109.492658,3.02536498319e+20
200,12972.972973,350.197166904,113652.013396,-1887.7137743,-166143.45775,3.03082100514e+20
201,13037.8378378,350.372195832,114409.388303,-1900.30425698,-168191.032442,3.03628686661e+20
202,13102.7027027,350.544058349,115167.143177,-1912.90107249,-170252.216939,3.04176258536e+20
203,13167.5675676,350.712797746,115925.272825,-1925.50413424,-172327.016437,3.04724817919e+20
204,13232.4324324,350.878515381,116683.765084,-1938.11323951,-174415.443097,3.05274366587e+20
205,13297.2972973,351.041265939,117442.613392,-1950.72827893,-176517.503481,3.05824906326e+20
206,13362.1621622,351.201103388,118201.811273,-1963.34914457,-178633.204066,3.06376438923e+20
207,13427.027027,351.358081018,118961.352332,-1975.97572985,-180762.551246,3.06928966168e+20
208,13491.8918919,351.512251471,119721.230253,-1988.60792949,-182905.551339,3.07482489855e+20
209,13556.7567568,351.663666782,120481.438791,-2001.24563941,-185062.210588,3.08037011782e+20
210,13621.6216216,351.812378412,121241.97177,-2013.88875669,-187232.535169,3.08592533747e+20
211,13686.4864865,351.958437286,122002.82308,-2026.53717948,-189416.531192,3.09149057555e+20
212,13751.3513514,352.101893829,122763.986671,-2039.19080694,-191614.204709,3.09706585013e+20
213,13816.2162162,352.242798003,123525.456545,-2051.84953913,-193825.561715,3.1026511793e+20
214,13881.0810811,352.381199339,124287.226761,-2064.513277,-196050.608154,3.1082465812e+20
215,13945.9459459,352.51714698,125049.291421,-2077.18192226,-198289.349923,3.11385207398e+20
216,14010.8108108,352.650689709,125811.64467,-2089.85537734,-200541.792875,3.11946767586e+20
217,14075.6756757,352.781875993,126574.280693,-2102.53354531,-202807.942827,3.12509340505e+20
218,14140.5405405,352.910729967,127337.196594,-2115.2163779,-205087.802675,3.13072927982e+20
219,14205.4054054,353.037150334,128100.404526,-2127.90407771,-207381.360266,3.13637531851e+20
220,14270.2702703,353.161308523,128863.883918,-2140.59630187,-209688.636169,3.14203153941e+20
221,14335.1351351,353.283245916,129627.629806,-2153.29296763,-212009.63535,3.14769796089e+20
222,14400.0,353.403003351,130391.63729,-2165.9939933,-214344.36271,3.15337460134e+20
223,14464.8648649,353.520621142,131155.90153,-2178.69929826,-216692.823085,3.15906147919e+20
224,14529.7297297,353.636139112,131920.41775,-2191.40880286,-219055.021256,3.1647586129e+20
225,14594.5945946,353.74959661,132685.181226,-2204.1224284,-221430.961944,3.17046602098e+20
226,14659.4594595,353.86103254,133450.18729,-2216.84009708,-223820.649817,3.17618372194e+20
227,14724.3243243,353.970485387,134215.431324,-2229.56173193,-226224.089493,3.18191173435e+20
228,14789.1891892,354.077993239,134980.908758,-2242.28725676,-228641.285544,3.1876500768e+20
229,14854.0540541,354.183593811,135746.615066,-2255.01659616,-231072.242494,3.19339876793e+20
230,14918.9189189,354.287324474,136512.545763,-2267.74967537,-233516.964828,3.1991578264e+20
231,14983.7837838,354.389222278,137278.696403,-2280.48642031,-235975.456993,3.20492727089e+20
232,15048.6486486,354.489323976,138045.062577,-2293.22675745,-238447.723398,3.21070712015e+20
233,15113.5135135,354.587666049,138811.639906,-2305.97061385,-240933.768421,3.21649739293e+20
234,15178.3783784,354.684284732,139578.424042,-2318.71791702,-243433.59641,3.22229810804e+20
235,15243.2432432,354.77910028,140345.424553,-2331.46882647,-245947.197798,3.22810928432e+20
236,15308.1081081,354.872191445,141112.631991,-2344.22318468,-248474.582034,3.23393094065e+20
237,15372.972973,354.963622555,141880.038634,-2356.980863,-251015.756836,3.23976309589e+20
238,15437.8378378,355.053423798,142647.640862,-2369.74180105,-253570.725828,3.245605769e+20
239,15502.7027027,355.1416249,143415.435107,-2382.50593939,-256139.492576,3.25145897894e+20
240,15567.5675676,355.228255131,144183.417857,-2395.27321947,-258722.060594,3.2573227447e+20
241,15632.4324324,355.313343326,144951.585651,-2408.04358362,-261318.43334,3.26319708534e+20
242,15697.2972973,355.396917899,145719.93508,-2420.81697501,-263928.614226,3.26908201991e+20
243,15762.1621622,355.479006857,146488.462783,-2433.59333764,-266552.606611,3.27497756752e+20
244,15827.027027,355.559637815,147257.165445,-2446.37261626,-269190.413809,3.28088374732e+20
245,15891.8918919,355.638838013,148026.039799,-2459.1547564,-271842.03909,3.28680057847e+20
246,15956.7567568,355.71663433,148795.082619,-2471.93970431,-274507.485678,3.29272808019e+20
247,16021.6216216,355.793053299,149564.290721,-2484.72740691,-277186.756758,3.29866627172e+20
248,16086.4864865,355.868121122,150333.66096,-2497.51781181,-279879.855474,3.30461517232e+20
249,16151.3513514,355.941863688,151103.190231,-2510.31086722,-282586.784933,3.31057480133e+20
250,16216.2162162,356.014306582,151872.875462,-2523.10652197,-285307.548205,3.31654517808e+20
251,16281.0810811,356.085450685,152642.716548,-2535.9047743,-288042.145395,3.32252632197e+20
252,16345.9459459,356.155290791,153412.714113,-2548.70563463,-290790.575879,3.32851825243e+20
253,16410.8108108,356.223887038,154182.860942,-2561.50898268,-293552.846873,3.33452098889e+20
254,16475.6756757,356.291261598,154953.154373,-2574.3147741,-296328.961039,3.34053455084e+20
255,16540.5405405,356.357436259,155723.591793,-2587.12296532,-299118.92099,3.3465589578e+20
256,16605.4054054,356.422432441,156494.170629,-2599.93351349,-301922.729297,3.35259422934e+20
257,16670.2702703,356.486271206,157264.888356,-2612.74637651,-304740.388488,3.35864038504e+20
258,16735.1351351,356.548973267,158035.742487,-2625.56151292,-307571.901047,3.36469744453e+20
259,16800.0,356.610558998,158806.730578,-2638.378882,-310417.269421,3.37076542748e+20
260,16864.8648649,356.671048449,159577.850223,-2651.19844364,-313276.496015,3.37684435359e+20
261,16929.7297297,356.730461352,160349.099053,-2664.02015838,-316149.583196,3.3829342426e+20
262,16994.5945946,356.788817136,161120.474738,-2676.84398735,-319036.533297,3.38903511426e+20
263,17059.4594595,356.846134932,161891.974981,-2689.6698923,-321937.348612,3.39514698839e+20
264,17124.3243243,356.902433591,162663.59752,-2702.49783552,-324852.031405,3.40126988483e+20
265,17189.1891892,356.957731689,163435.340127,-2715.32777986,-327780.583904,3.40740382346e+20
266,17254.0540541,357.01204754,164207.200603,-2728.1596887,-330723.008307,3.41354882419e+20
267,17318.9189189,357.065399207,164979.176782,-2740.99352591,-333679.306782,3.41970490697e+20
268,17383.7837838,357.11778061,165751.269392,-2753.82930364,-336649.478598,3.42587209181e+20
269,17448.6486486,357.169226481,166523.474266,-2766.66695244,-339633.527924,3.43205039872e+20
