,Time(s),RNA,Protein
81,5254.05405405,525.405405405,69012.7100167
82,5318.91891892,531.891891892,70727.2461748
83,5383.78378378,538.378378378,72462.8195863
84,5448.64864865,544.864864865,74219.4302513
85,5513.51351351,551.351351351,75997.0781697
86,5578.37837838,557.837837838,77795.7633416
87,5643.24324324,564.324324324,79615.485767
88,5708.10810811,570.810810811,81456.2454459
89,5772.97297297,577.297297297,83318.0423782
90,5837.83783784,583.783783784,85200.876564
91,5902.7027027,590.27027027,87104.7480033
92,5967.56756757,596.756756757,89029.656696
93,6032.43243243,603.243243243,90975.6026422
94,6097.2972973,609.72972973,92942.5858419
95,6162.16216216,616.216216216,94930.606295
96,6227.02702703,622.702702703,96939.6640017
97,6291.89189189,629.189189189,98969.7589617
98,6356.75675676,635.675675676,101020.891175
99,6421.62162162,642.162162162,103093.060642
100,6486.48648649,648.648648649,105186.267363
101,6551.35135135,655.135135135,107300.511337
102,6616.21621622,661.621621622,109435.792564
103,6681.08108108,668.108108108,111592.111045
104,6745.94594595,674.594594595,113769.466779
105,6810.81081081,681.081081081,115967.859767
106,6875.67567568,687.567567568,118187.290009
107,6940.54054054,694.054054054,120427.757503
108,7005.40540541,700.540540541,122689.262252
109,7070.27027027,707.027027027,124971.804253
110,7135.13513514,713.513513514,127275.383508
111,7200.0,720.0,129600.000017
112,7264.86486486,726.486486486,131945.653779
113,7329.72972973,732.972972973,134312.344795
114,7394.59459459,739.459459459,136700.073064
115,7459.45945946,745.945945946,139108.838586
116,7524.32432432,752.432432432,141538.641362
117,7589.18918919,758.918918919,143989.481392
118,7654.05405405,765.405405405,146461.358675
119,7718.91891892,771.891891892,148954.273211
120,7783.78378378,778.378378378,151468.225001
121,7848.64864865,784.864864865,154003.214044
122,7913.51351351,791.351351351,156559.240341
123,7978.37837838,797.837837838,159136.303891
124,8043.24324324,804.324324324,161734.404695
125,8108.10810811,810.810810811,164353.542752
126,8172.97297297,817.297297297,166993.718063
127,8237.83783784,823.783783784,169654.930627
128,8302.7027027,830.27027027,172337.180445
129,8367.56756757,836.756756757,175040.467516
130,8432.43243243,843.243243243,177764.791841
131,8497.2972973,849.72972973,180510.153419
132,8562.16216216,856.216216216,183276.55225
133,8627.02702703,862.702702703,186063.988335
134,8691.89189189,869.189189189,188872.461673
135,8756.75675676,875.675675676,191701.972265
136,8821.62162162,882.162162162,194552.520111
137,8886.48648649,888.648648649,197424.10521
138,8951.35135135,895.135135135,200316.727562
139,9016.21621622,901.621621622,203230.387168
140,9081.08108108,908.108108108,206165.084027
141,9145.94594595,914.594594595,209120.81814
142,9210.81081081,921.081081081,212097.589506
143,9275.67567568,927.567567568,215095.398125
144,9340.54054054,934.054054054,218114.243999
145,9405.40540541,940.540540541,221154.127125
146,9470.27027027,947.027027027,224215.047505
147,9535.13513514,953.513513514,227297.005139
148,9600.0,960.0,230400.000026
149,9664.86486486,966.486486486,233524.032166
150,9729.72972973,972.972972973,236669.10156
151,9794.59459459,979.459459459,239835.208208
152,9859.45945946,985.945945946,243022.352108
153,9924.32432432,992.432432432,246230.533263
154,9989.18918919,998.918918919,249459.751671
155,10054.0540541,1005.40540541,252710.007332
156,10118.9189189,1011.89189189,255981.300247
157,10183.7837838,1018.37837838,259273.630415
158,10248.6486486,1024.86486486,262586.997837
159,10313.5135135,1031.35135135,265921.402512
160,10378.3783784,1037.83783784,269276.84444
161,10443.2432432,1044.32432432,272653.323622
162,10508.1081081,1050.81081081,276050.840058
163,10572.972973,1057.2972973,279469.393747
164,10637.8378378,1063.78378378,282908.98469
165,10702.7027027,1070.27027027,286369.612886
166,10767.5675676,1076.75675676,289851.278335
167,10832.4324324,1083.24324324,293353.981038
168,10897.2972973,1089.72972973,296877.720994
169,10962.1621622,1096.21621622,300422.498204
170,11027.027027,1102.7027027,303988.312667
171,11091.8918919,1109.18918919,307575.164384
172,11156.7567568,1115.67567568,311183.053354
173,11221.6216216,1122.16216216,314811.979578
174,11286.4864865,1128.64864865,318461.943055
175,11351.3513514,1135.13513514,322132.943786
176,11416.2162162,1141.62162162,325824.98177
177,11481.0810811,1148.10810811,329538.057008
178,11545.9459459,1154.59459459,333272.169499
179,11610.8108108,1161.08108108,337027.319243
180,11675.6756757,1167.56756757,340803.506241
181,11740.5405405,1174.05405405,344600.730493
182,11805.4054054,1180.54054054,348418.991998
183,11870.2702703,1187.02702703,352258.290756
184,11935.1351351,1193.51351351,356118.626768
185,12000.0,1200.0,360000.000033
186,12064.8648649,1206.48648649,363902.410552
187,12129.7297297,1212.97297297,367825.858325
188,12194.5945946,1219.45945946,371770.34335
189,12259.4594595,1225.94594595,375735.86563
190,12324.3243243,1232.43243243,379722.425162
191,12389.1891892,1238.91891892,383730.021948
192,12454.0540541,1245.40540541,387758.655988
193,12518.9189189,1251.89189189,391808.327281
194,12583.7837838,1258.37837838,395879.035828
195,12648.6486486,1264.86486486,399970.781628
196,12713.5135135,1271.35135135,404083.564681
197,12778.3783784,1277.83783784,408217.384988
198,12843.2432432,1284.32432432,412372.242549
199,12908.1081081,1290.81081081,416548.137363
200,12972.972973,1297.2972973,420745.06943
201,13037.8378378,1303.78378378,424963.038751
202,13102.7027027,1310.27027027,429202.045325
203,13167.5675676,1316.75675676,433462.089153
204,13232.4324324,1323.24324324,437743.170234
205,13297.2972973,1329.72972973,442045.288569
206,13362.1621622,1336.21621622,446368.444157
207,13427.027027,1342.7027027,450712.636999
208,13491.8918919,1349.18918919,455077.867094
209,13556.7567568,1355.67567568,459464.134443
210,13621.6216216,1362.16216216,463871.439045
211,13686.4864865,1368.64864865,468299.7809
212,13751.3513514,1375.13513514,472749.160009
213,13816.2162162,1381.62162162,477219.576372
214,13881.0810811,1388.10810811,481711.029988
215,13945.9459459,1394.59459459,486223.520857
216,14010.8108108,1401.08108108,490757.04898
217,14075.6756757,1407.56756757,495311.614356
218,14140.5405405,1414.05405405,499887.216986
219,14205.4054054,1420.54054054,504483.85687
220,14270.2702703,1427.02702703,509101.534006
221,14335.1351351,1433.51351351,513740.248397
222,14400.0,1440.0,518400.00004
223,14464.8648649,1446.48648649,523080.788937
224,14529.7297297,1452.97297297,527782.615088
225,14594.5945946,1459.45945946,532505.478492
226,14659.4594595,1465.94594595,537249.37915
227,14724.3243243,1472.43243243,542014.317061
228,14789.1891892,1478.91891892,546800.292225
229,14854.0540541,1485.40540541,551607.304643
230,14918.9189189,1491.89189189,556435.354315
231,14983.7837838,1498.37837838,561284.44124
232,15048.6486486,1504.86486486,566154.565418
233,15113.5135135,1511.35135135,571045.72685
234,15178.3783784,1517.83783784,575957.925535
235,15243.2432432,1524.32432432,580891.161474
236,15308.1081081,1530.81081081,585845.434666
237,15372.972973,1537.2972973,590820.745112
238,15437.8378378,1543.78378378,595817.092811
239,15502.7027027,1550.27027027,600834.477764
240,15567.5675676,1556.75675676,605872.89997
241,15632.4324324,1563.24324324,610932.35943
242,15697.2972973,1569.72972973,616012.856143
243,15762.1621622,1576.21621622,621114.390109
244,15827.027027,1582.7027027,626236.96133
245,15891.8918919,1589.18918919,631380.569803
246,15956.7567568,1595.67567568,636545.21553
247,16021.6216216,1602.16216216,641730.89851
248,16086.4864865,1608.64864865,646937.618744
249,16151.3513514,1615.13513514,652165.376232
250,16216.2162162,1621.62162162,657414.170973
251,16281.0810811,1628.10810811,662684.002967
252,16345.9459459,1634.59459459,667974.872215
253,16410.8108108,1641.08108108,673286.778716
254,16475.6756757,1647.56756757,678619.722471
255,16540.5405405,1654.05405405,683973.703479
256,16605.4054054,1660.54054054,689348.72174
257,16670.2702703,1667.02702703,694744.777256
258,16735.1351351,1673.51351351,700161.870024
259,16800.0,1680.0,705600.000046
260,16864.8648649,1686.48648649,711059.167322
261,16929.7297297,1692.97297297,716539.371851
262,16994.5945946,1699.45945946,722040.613633
263,17059.4594595,1705.94594595,727562.892669
264,17124.3243243,1712.43243243,733106.208959
265,17189.1891892,1718.91891892,738670.562501
266,17254.0540541,1725.40540541,744255.953298
267,17318.9189189,1731.89189189,749862.381348
268,17383.7837838,1738.37837838,755489.846651
269,17448.6486486,1744.86486486,761138.349208
270,17513.5135135,1751.35135135,766807.889018
271,17578.3783784,1757.83783784,772498.466081
272,17643.2432432,1764.32432432,778210.080399
273,17708.1081081,1770.81081081,783942.731969
274,17772.972973,1777.2972973,789696.420793
275,17837.8378378,1783.78378378,795471.146871
276,17902.7027027,1790.27027027,801266.910202
277,17967.5675676,1796.75675676,807083.710786
278,18032.4324324,1803.24324324,812921.548624
279,18097.2972973,1809.72972973,818780.423716
280,18162.1621622,1816.21621622,824660.336061
281,18227.027027,1822.7027027,830561.285659
282,18291.8918919,1829.18918919,836483.272511
283,18356.7567568,1835.67567568,842426.296616
284,18421.6216216,1842.16216216,848390.357975
285,18486.4864865,1848.64864865,854375.456587
286,18551.3513514,1855.13513514,860381.592453
287,18616.2162162,1861.62162162,866408.765572
288,18681.0810811,1868.10810811,872456.975945
289,18745.9459459,1874.59459459,878526.223571
290,18810.8108108,1881.08108108,884616.508451
291,18875.6756757,1887.56756757,890727.830584
292,18940.5405405,1894.05405405,896860.18997
293,19005.4054054,1900.54054054,903013.58661
294,19070.2702703,1907.02702703,909188.020504
295,19135.1351351,1913.51351351,915383.491651
296,19200.0,1920.0,921600.000051
297,19264.8648649,1926.48648649,927837.545705
298,19329.7297297,1932.97297297,934096.128612
299,19394.5945946,1939.45945946,940375.748773
300,19459.4594595,1945.94594595,946676.406187
301,19524.3243243,1952.43243243,952998.100855
302,19589.1891892,1958.91891892,959340.832776
303,19654.0540541,1965.40540541,965704.601951
304,19718.9189189,1971.89189189,972089.408379
305,19783.7837838,1978.37837838,978495.252061
306,19848.6486486,1984.86486486,984922.132996
307,19913.5135135,1991.35135135,991370.051185
308,19978.3783784,1997.83783784,997839.006627
309,20043.2432432,2004.32432432,1004328.99932
310,20108.1081081,2010.81081081,1010840.02927
311,20172.972973,2017.2972973,1017372.09647
312,20237.8378378,2023.78378378,1023925.20093
313,20302.7027027,2030.27027027,1030499.34264
314,20367.5675676,2036.75675676,1037094.5216
315,20432.4324324,2043.24324324,1043710.73782
316,20497.2972973,2049.72972973,1050347.99129
317,20562.1621622,2056.21621622,1057006.28201
318,20627.027027,2062.7027027,1063685.60999
319,20691.8918919,2069.18918919,1070385.97522
320,20756.7567568,2075.67567568,1077107.3777
321,20821.6216216,2082.16216216,1083849.81744
322,20886.4864865,2088.64864865,1090613.29443
323,20951.3513514,2095.13513514,1097397.80867
324,21016.2162162,2101.62162162,1104203.36017
325,21081.0810811,2108.10810811,1111029.94892
326,21145.9459459,2114.59459459,1117877.57493
327,21210.8108108,2121.08108108,1124746.23818
328,21275.6756757,2127.56756757,1131635.9387
329,21340.5405405,2134.05405405,1138546.67646
330,21405.4054054,2140.54054054,1145478.45148
331,21470.2702703,2147.02702703,1152431.26375
332,21535.1351351,2153.51351351,1159405.11328
333,21600.0,2160.0,1166400.00006
334,21664.8648649,2166.48648649,1173415.92409
335,21729.7297297,2172.97297297,1180452.88537
336,21794.5945946,2179.45945946,1187510.88391
337,21859.4594595,2185.94594595,1194589.9197
338,21924.3243243,2192.43243243,1201689.99275
339,21989.1891892,2198.91891892,1208811.10305
340,22054.0540541,2205.40540541,1215953.2506
341,22118.9189189,2211.89189189,1223116.43541
342,22183.7837838,2218.37837838,1230300.65747
343,22248.6486486,2224.86486486,1237505.91678
344,22313.5135135,2231.35135135,1244732.21335
345,22378.3783784,2237.83783784,1251979.54717
346,22443.2432432,2244.32432432,1259247.91824
347,22508.1081081,2250.81081081,1266537.32657
348,22572.972973,2257.2972973,1273847.77215
349,22637.8378378,2263.78378378,1281179.25499
350,22702.7027027,2270.27027027,1288531.77508
351,22767.5675676,2276.75675676,1295905.33242
352,22832.4324324,2283.24324324,1303299.92701
353,22897.2972973,2289.72972973,1310715.55886
354,22962.1621622,2296.21621622,1318152.22796
355,23027.027027,2302.7027027,1325609.93432
356,23091.8918919,2309.18918919,1333088.67792
357,23156.7567568,2315.67567568,1340588.45879
358,23221.6216216,2322.16216216,1348109.2769
359,23286.4864865,2328.64864865,1355651.13227
360,23351.3513514,2335.13513514,1363214.02489
361,23416.2162162,2341.62162162,1370797.95477
362,23481.0810811,2348.10810811,1378402.9219
363,23545.9459459,2354.59459459,1386028.92628
364,23610.8108108,2361.08108108,1393675.96792
365,23675.6756757,2367.56756757,1401344.04681
366,23740.5405405,2374.05405405,1409033.16295
367,23805.4054054,2380.54054054,1416743.31635
368,23870.2702703,2387.02702703,1424474.507
369,23935.1351351,2393.51351351,1432226.7349
370,24000.0,2400.0,1440000.00006
371,24064.8648649,2406.48648649,1447794.30247
372,24129.7297297,2412.97297297,1455609.64213
373,24194.5945946,2419.45945946,1463446.01905
374,24259.4594595,2425.94594595,1471303.43322
375,24324.3243243,2432.43243243,1479181.88465
376,24389.1891892,2438.91891892,1487081.37332
377,24454.0540541,2445.40540541,1495001.89926
378,24518.9189189,2451.89189189,1502943.46244
379,24583.7837838,2458.37837838,1510906.06288
380,24648.6486486,2464.86486486,1518889.70057
381,24713.5135135,2471.35135135,1526894.37552
382,24778.3783784,2477.83783784,1534920.08771
383,24843.2432432,2484.32432432,1542966.83717
384,24908.1081081,2490.81081081,1551034.62387
385,24972.972973,2497.2972973,1559123.44783
386,25037.8378378,2503.78378378,1567233.30904
387,25102.7027027,2510.27027027,1575364.20751
388,25167.5675676,2516.75675676,1583516.14323
389,25232.4324324,2523.24324324,1591689.1162
390,25297.2972973,2529.72972973,1599883.12643
391,25362.1621622,2536.21621622,1608098.17391
392,25427.027027,2542.7027027,1616334.25864
393,25491.8918919,2549.18918919,1624591.38063
394,25556.7567568,2555.67567568,1632869.53987
395,25621.6216216,2562.16216216,1641168.73636
396,25686.4864865,2568.64864865,1649488.97011
397,25751.3513514,2575.13513514,1657830.24111
398,25816.2162162,2581.62162162,1666192.54937
399,25881.0810811,2588.10810811,1674575.89487
400,25945.9459459,2594.59459459,1682980.27764
401,26010.8108108,2601.08108108,1691405.69765
402,26075.6756757,2607.56756757,1699852.15492
403,26140.5405405,2614.05405405,1708319.64944
404,26205.4054054,2620.54054054,1716808.18121
405,26270.2702703,2627.02702703,1725317.75024
406,26335.1351351,2633.51351351,1733848.35653
407,26400.0,2640.0,1742400.00006
408,26464.8648649,2646.48648649,1750972.68085
409,26529.7297297,2652.97297297,1759566.39889
410,26594.5945946,2659.45945946,1768181.15419
411,26659.4594595,2665.94594595,1776816.94674
412,26724.3243243,2672.43243243,1785473.77654
413,26789.1891892,2678.91891892,1794151.6436
414,26854.0540541,2685.40540541,1802850.54791
415,26918.9189189,2691.89189189,1811570.48947
416,26983.7837838,2698.37837838,1820311.46829
417,27048.6486486,2704.86486486,1829073.48436
418,27113.5135135,2711.35135135,1837856.53768
419,27178.3783784,2717.83783784,1846660.62826
420,27243.2432432,2724.32432432,1855485.75609
421,27308.1081081,2730.81081081,1864331.92117
422,27372.972973,2737.2972973,1873199.12351
423,27437.8378378,2743.78378378,1882087.3631
424,27502.7027027,2750.27027027,1890996.63994
425,27567.5675676,2756.75675676,1899926.95404
426,27632.4324324,2763.24324324,1908878.30539
427,27697.2972973,2769.72972973,1917850.694
428,27762.1621622,2776.21621622,1926844.11986
429,27827.027027,2782.7027027,1935858.58297
430,27891.8918919,2789.18918919,1944894.08333
431,27956.7567568,2795.67567568,1953950.62095
432,28021.6216216,2802.16216216,1963028.19582
433,28086.4864865,2808.64864865,1972126.80795
434,28151.3513514,2815.13513514,1981246.45733
435,28216.2162162,2821.62162162,1990387.14396
436,28281.0810811,2828.10810811,1999548.86785
437,28345.9459459,2834.59459459,2008731.62899
438,28410.8108108,2841.08108108,2017935.42738
439,28475.6756757,2847.56756757,2027160.26303
440,28540.5405405,2854.05405405,2036406.13593
441,28605.4054054,2860.54054054,2045673.04608
442,28670.2702703,2867.02702703,2054960.99349
443,28735.1351351,2873.51351351,2064269.97815
444,28800.0,2880.0,2073600.00006
445,28864.8648649,2886.48648649,2082951.05923
446,28929.7297297,2892.97297297,2092323.15565
447,28994.5945946,2899.45945946,2101716.28932
448,29059.4594595,2905.94594595,2111130.46025
449,29124.3243243,2912.43243243,2120565.66843
450,29189.1891892,2918.91891892,2130021.91387
451,29254.0540541,2925.40540541,2139499.19656
452,29318.9189189,2931.89189189,2148997.5165
453,29383.7837838,2938.37837838,2158516.87369
454,29448.6486486,2944.86486486,2168057.26814
455,29513.5135135,2951.35135135,2177618.69984
456,29578.3783784,2957.83783784,2187201.1688
457,29643.2432432,2964.32432432,2196804.67501
458,29708.1081081,2970.81081081,2206429.21847
459,29772.972973,2977.2972973,2216074.79919
460,29837.8378378,2983.78378378,2225741.41715
461,29902.7027027,2990.27027027,2235429.07238
462,29967.5675676,2996.75675676,2245137.76485
463,30032.4324324,3003.24324324,2254867.49458
464,30097.2972973,3009.72972973,2264618.26157
465,30162.1621622,3016.21621622,2274390.0658
466,30227.027027,3022.7027027,2284182.90729
467,30291.8918919,3029.18918919,2293996.78604
468,30356.7567568,3035.67567568,2303831.70203
469,30421.6216216,3042.16216216,2313687.65529
470,30486.4864865,3048.64864865,2323564.64579
471,30551.3513514,3055.13513514,2333462.67355
472,30616.2162162,3061.62162162,2343381.73856
473,30681.0810811,3068.10810811,2353321.84082
474,30745.9459459,3074.59459459,2363282.98034
475,30810.8108108,3081.08108108,2373265.15711
476,30875.6756757,3087.56756757,2383268.37114
477,30940.5405405,3094.05405405,2393292.62241
478,31005.4054054,3100.54054054,2403337.91095
479,31070.2702703,3107.02702703,2413404.23673
480,31135.1351351,3113.51351351,2423491.59977
481,31200.0,3120.0,2433600.00007
482,31264.8648649,3126.48648649,2443729.43761
483,31329.7297297,3132.97297297,2453879.91241
484,31394.5945946,3139.45945946,2464051.42447
485,31459.4594595,3145.94594595,2474243.97377
486,31524.3243243,3152.43243243,2484457.56033
487,31589.1891892,3158.91891892,2494692.18415
488,31654.0540541,3165.40540541,2504947.84521
489,31718.9189189,3171.89189189,2515224.54353
490,31783.7837838,3178.37837838,2525522.27911
491,31848.6486486,3184.86486486,2535841.05194
492,31913.5135135,3191.35135135,2546180.86202
493,31978.3783784,3197.83783784,2556541.70935
494,32043.2432432,3204.32432432,2566923.59394
495,32108.1081081,3210.81081081,2577326.51578
496,32172.972973,3217.2972973,2587750.47488
497,32237.8378378,3223.78378378,2598195.47123
498,32302.7027027,3230.27027027,2608661.50483
499,32367.5675676,3236.75675676,2619148.57568
500,32432.4324324,3243.24324324,2629656.68379
501,32497.2972973,3249.72972973,2640185.82916
502,32562.1621622,3256.21621622,2650736.01177
503,32627.027027,3262.7027027,2661307.23164
504,32691.8918919,3269.18918919,2671899.48876
505,32756.7567568,3275.67567568,2682512.78314
506,32821.6216216,3282.16216216,2693147.11477
507,32886.4864865,3288.64864865,2703802.48365
508,32951.3513514,3295.13513514,2714478.88979
509,33016.2162162,3301.62162162,2725176.33318
510,33081.0810811,3308.10810811,2735894.81382
511,33145.9459459,3314.59459459,2746634.33172
512,33210.8108108,3321.08108108,2757394.88687
513,33275.6756757,3327.56756757,2768176.47928
514,33340.5405405,3334.05405405,2778979.10893
515,33405.4054054,3340.54054054,2789802.77585
516,33470.2702703,3347.02702703,2800647.48001
517,33535.1351351,3353.51351351,2811513.22143
518,33600.0,3360.0,2822400.0001
519,33664.8648649,3366.48648649,2833307.81602
520,33729.7297297,3372.97297297,2844236.6692
521,33794.5945946,3379.45945946,2855186.55964
522,33859.4594595,3385.94594595,2866157.48732
523,33924.3243243,3392.43243243,2877149.45226
524,33989.1891892,3398.91891892,2888162.45445
525,34054.0540541,3405.40540541,2899196.4939
526,34118.9189189,3411.89189189,2910251.5706
527,34183.7837838,3418.37837838,2921327.68455
528,34248.6486486,3424.86486486,2932424.83576
529,34313.5135135,3431.35135135,2943543.02422
530,34378.3783784,3437.83783784,2954682.24993
531,34443.2432432,3444.32432432,2965842.5129
532,34508.1081081,3450.81081081,2977023.81312
533,34572.972973,3457.2972973,2988226.15059
534,34637.8378378,3463.78378378,2999449.52532
535,34702.7027027,3470.27027027,3010693.9373
536,34767.5675676,3476.75675676,3021959.38653
537,34832.4324324,3483.24324324,3033245.87302
538,34897.2972973,3489.72972973,3044553.39676
539,34962.1621622,3496.21621622,3055881.95775
540,35027.027027,3502.7027027,3067231.556
541,35091.8918919,3509.18918919,3078602.1915
542,35156.7567568,3515.67567568,3089993.86426
543,35221.6216216,3522.16216216,3101406.57426
544,35286.4864865,3528.64864865,3112840.32153
545,35351.3513514,3535.13513514,3124295.10604
546,35416.2162162,3541.62162162,3135770.92781
547,35481.0810811,3548.10810811,3147267.78683
548,35545.9459459,3554.59459459,3158785.68311
549,35610.8108108,3561.08108108,3170324.61664
550,35675.6756757,3567.56756757,3181884.58742
551,35740.5405405,3574.05405405,3193465.59546
552,35805.4054054,3580.54054054,3205067.64075
553,35870.2702703,3587.02702703,3216690.72329
554,35935.1351351,3593.51351351,3228334.84308
555,36000.0,3600.0,3240000.00013
556,36064.8648649,3606.48648649,3251686.19444
557,36129.7297297,3612.97297297,3263393.42599
558,36194.5945946,3619.45945946,3275121.6948
559,36259.4594595,3625.94594595,3286871.00087
560,36324.3243243,3632.43243243,3298641.34419
561,36389.1891892,3638.91891892,3310432.72476
562,36454.0540541,3645.40540541,3322245.14258
563,36518.9189189,3651.89189189,3334078.59766
564,36583.7837838,3658.37837838,3345933.08999
565,36648.6486486,3664.86486486,3357808.61957
566,36713.5135135,3671.35135135,3369705.18641
567,36778.3783784,3677.83783784,3381622.7905
568,36843.2432432,3684.32432432,3393561.43185
569,36908.1081081,3690.81081081,3405521.11045
570,36972.972973,3697.2972973,3417501.8263
571,37037.8378378,3703.78378378,3429503.5794
572,37102.7027027,3710.27027027,3441526.36976
573,37167.5675676,3716.75675676,3453570.19738
574,37232.4324324,3723.24324324,3465635.06224
575,37297.2972973,3729.72972973,3477720.96436
576,37362.1621622,3736.21621622,3489827.90373
577,37427.027027,3742.7027027,3501955.88036
578,37491.8918919,3749.18918919,3514104.89424
579,37556.7567568,3755.67567568,3526274.94537
580,37621.6216216,3762.16216216,3538466.03376
581,37686.4864865,3768.64864865,3550678.1594
582,37751.3513514,3775.13513514,3562911.32229
583,37816.2162162,3781.62162162,3575165.52244
584,37881.0810811,3788.10810811,3587440.75984
585,37945.9459459,3794.59459459,3599737.03449
586,38010.8108108,3801.08108108,3612054.3464
587,38075.6756757,3807.56756757,3624392.69556
588,38140.5405405,3814.05405405,3636752.08198
589,38205.4054054,3820.54054054,3649132.50564
590,38270.2702703,3827.02702703,3661533.96657
591,38335.1351351,3833.51351351,3673956.46474
592,38400.0,3840.0,3686400.00017
593,38464.8648649,3846.48648649,3698864.57285
594,38529.7297297,3852.97297297,3711350.18279
595,38594.5945946,3859.45945946,3723856.82997
596,38659.4594595,3865.94594595,3736384.51442
597,38724.3243243,3872.43243243,3748933.23611
598,38789.1891892,3878.91891892,3761502.99506
599,38854.0540541,3885.40540541,3774093.79126
600,38918.9189189,3891.89189189,3786705.62472
601,38983.7837838,3898.37837838,3799338.49543
602,39048.6486486,3904.86486486,3811992.40339
603,39113.5135135,3911.35135135,3824667.34861
604,39178.3783784,3917.83783784,3837363.33108
605,39243.2432432,3924.32432432,3850080.3508
606,39308.1081081,3930.81081081,3862818.40778
607,39372.972973,3937.2972973,3875577.50201
608,39437.8378378,3943.78378378,3888357.63349
609,39502.7027027,3950.27027027,3901158.80223
610,39567.5675676,3956.75675676,3913981.00822
611,39632.4324324,3963.24324324,3926824.25146
612,39697.2972973,3969.72972973,3939688.53196
613,39762.1621622,3976.21621622,3952573.84971
614,39827.027027,3982.7027027,3965480.20472
615,39891.8918919,3989.18918919,3978407.59698
616,39956.7567568,3995.67567568,3991356.02649
617,40021.6216216,4002.16216216,4004325.49325
618,40086.4864865,4008.64864865,4017315.99727
619,40151.3513514,4015.13513514,4030327.53854
620,40216.2162162,4021.62162162,4043360.11707
621,40281.0810811,4028.10810811,4056413.73285
622,40345.9459459,4034.59459459,4069488.38588
623,40410.8108108,4041.08108108,4082584.07616
624,40475.6756757,4047.56756757,4095700.8037
625,40540.5405405,4054.05405405,4108838.5685
626,40605.4054054,4060.54054054,4121997.37054
627,40670.2702703,4067.02702703,4135177.20984
