,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,12.4308973284
1,0.1001001001,0.0100099349714,2.50499975615e-05,0.000200195916141,6.6799599806e-08,12.4310566042
2,0.2002002002,0.0200197198687,0.000100198876189,0.000400383264651,2.6719292572e-07,12.431215882
3,0.3003003003,0.0300293546927,0.000225446441587,0.000600562045629,6.01178908303e-07,12.4313751618
4,0.4004004004,0.0400388394462,0.00040079172226,0.000800732259556,1.06875231601e-06,12.4315344437
5,0.500500500501,0.050048174131,0.000626234091411,0.00100089390674,1.66990980898e-06,12.4316937277
6,0.600600600601,0.0600573587489,0.000901773022212,0.00120104698743,2.40464857057e-06,12.4318530137
7,0.700700700701,0.0700663933052,0.00122740668639,0.00140119150253,3.2729588479e-06,12.4320123017
8,0.800800800801,0.0800752777992,0.00160313530213,0.00160132745192,4.27484180527e-06,12.4321715918
9,0.900900900901,0.0900840122318,0.00202895861602,0.00180145483574,5.41029609042e-06,12.4323308839
10,1.001001001,0.100092596607,0.00250487522227,0.00200157365467,6.67931420819e-06,12.432490178
11,1.1011011011,0.110101030928,0.00303088433074,0.00220168390909,8.08189194533e-06,12.4326494742
12,1.2012012012,0.120109315194,0.00360698569971,0.00240178559913,9.61802801182e-06,12.4328087724
13,1.3013013013,0.130117449409,0.00423317854862,0.00260187872515,1.12877182462e-05,12.4329680727
14,1.4014014014,0.140125433575,0.00490946164398,0.00280196328777,1.30909560741e-05,12.433127375
15,1.5015015015,0.150133267695,0.00563583453925,0.00300203928721,1.50277391135e-05,12.4332866794
16,1.6016016016,0.16014095177,0.00641229649934,0.00320210672382,1.70980634449e-05,12.4334459858
17,1.7017017017,0.170148485803,0.00723884649447,0.0034021655981,1.93019235851e-05,12.4336052942
18,1.8018018018,0.180155869797,0.00811548388647,0.00360221591036,2.16393161291e-05,12.4337646047
19,1.9019019019,0.190163103754,0.00904220794702,0.00380225766097,2.41102371937e-05,12.4339239172
20,2.002002002,0.200170187675,0.0100190179263,0.00400229085028,2.6714682781e-05,12.4340832318
21,2.1021021021,0.210177121564,0.0110459130744,0.00420231547867,2.94526488935e-05,12.4342425484
22,2.2022022022,0.220183905422,0.0121228926415,0.0044023315465,3.23241315335e-05,12.434401867
23,2.3023023023,0.230190539251,0.0132499558287,0.00460233905415,3.53291264606e-05,12.4345611877
24,2.4024024024,0.240197023055,0.0144271018554,0.00480233800201,3.84676295245e-05,12.4347205104
25,2.5025025025,0.250203356835,0.015654330017,0.00500232839042,4.17396369517e-05,12.4348798352
26,2.6026026026,0.260209540593,0.0169316395624,0.00520231021976,4.51451447382e-05,12.435039162
27,2.7027027027,0.270215574332,0.0182590297404,0.00540228349037,4.86841488801e-05,12.4351984909
28,2.8028028028,0.280221458054,0.0196364997998,0.00560224820264,5.23566453734e-05,12.4353578217
29,2.9029029029,0.290227191761,0.0210640489897,0.00580220435693,5.61626302141e-05,12.4355171547
30,3.003003003,0.300232775456,0.0225416765588,0.00600215195361,6.01020993983e-05,12.4356764897
31,3.1031031031,0.31023820914,0.024069381756,0.00620209099304,6.41750489219e-05,12.4358358267
32,3.2032032032,0.320243492816,0.0256471638302,0.00640202147558,6.8381474781e-05,12.4359951657
33,3.3033033033,0.330248626487,0.0272750220303,0.00660194340161,7.27213729716e-05,12.4361545068
34,3.4034034034,0.340253610153,0.0289529556051,0.00680185677149,7.71947394898e-05,12.43631385
35,3.5035035035,0.350258443819,0.0306809638036,0.00700176158559,8.18015703315e-05,12.4364731951
36,3.6036036036,0.360263127485,0.0324590458766,0.00720165784427,8.65418615558e-05,12.4366325424
37,3.7037037037,0.370267661155,0.0342872010873,0.00740154554787,9.14156095719e-05,12.4367918916
38,3.8038038038,0.38027204483,0.0361654286708,0.00760142469677,9.64228099781e-05,12.4369512429
39,3.9039039039,0.390276278512,0.0380937278762,0.00780129529135,0.000101563458771,12.4371105963
40,4.004004004,0.400280362205,0.0400720979522,0.00800115733198,0.000106837551949,12.4372699517
41,4.1041041041,0.410284295909,0.0421005381479,0.00820101081902,0.000112245085507,12.4374293091
42,4.2042042042,0.420288079629,0.0441790477121,0.00840085575283,0.000117786055442,12.4375886686
43,4.3043043043,0.430291713364,0.0463076258937,0.00860069213379,0.000123460457753,12.4377480301
44,4.4044044044,0.440295197119,0.0484862719417,0.00880051996226,0.000129268288435,12.4379073937
45,4.5045045045,0.450298530895,0.0507149851049,0.00900033923861,0.000135209543486,12.4380667593
46,4.6046046046,0.460301714694,0.0529937646323,0.0092001499632,0.000141284218902,12.4382261269
47,4.7047047047,0.470304748519,0.0553226097726,0.0093999521364,0.000147492310681,12.4383854966
48,4.8048048048,0.480307632372,0.057701519775,0.00959974575857,0.000153833814818,12.4385448683
49,4.9049049049,0.490310366256,0.0601304938882,0.00979953083009,0.000160308727312,12.4387042421
50,5.00500500501,0.500312950171,0.0626095313611,0.00999930735132,0.00016691704416,12.4388636179
51,5.10510510511,0.510315384121,0.0651386314427,0.0101990753226,0.000173658761357,12.4390229958
52,5.20520520521,0.520317668108,0.0677177933819,0.0103988347444,0.000180533874901,12.4391823756
53,5.30530530531,0.530319802135,0.0703470164275,0.0105985856169,0.000187542380789,12.4393417576
54,5.40540540541,0.540321786202,0.0730262998285,0.0107983279406,0.000194684275018,12.4395011416
55,5.50550550551,0.550323620314,0.0757556428338,0.0109980617159,0.000201959553584,12.4396605276
56,5.60560560561,0.560325304471,0.0785350446923,0.0111977869431,0.000209368212485,12.4398199156
57,5.70570570571,0.570326838677,0.0813645046528,0.0113975036226,0.000216910247718,12.4399793057
58,5.80580580581,0.580328222933,0.0842440219643,0.0115972117546,0.000224585655279,12.4401386979
59,5.90590590591,0.590329457241,0.0871735958758,0.0117969113397,0.000232394431166,12.4402980921
60,6.00600600601,0.600330541605,0.090153225636,0.0119966023782,0.000240336571375,12.4404574883
61,6.10610610611,0.610331476025,0.093182910494,0.0121962848704,0.000248412071903,12.4406168866
62,6.20620620621,0.620332260506,0.0962626496985,0.0123959588168,0.000256620928747,12.4407762869
63,6.30630630631,0.630332895047,0.0993924424986,0.0125956242176,0.000264963137904,12.4409356893
64,6.40640640641,0.640333379653,0.102572288143,0.0127952810732,0.000273438695371,12.4410950937
65,6.50650650651,0.650333714325,0.105802185881,0.012994929384,0.000282047597145,12.4412545001
66,6.60660660661,0.660333899065,0.109082134961,0.0131945691505,0.000290789839223,12.4414139086
67,6.70670670671,0.670333933876,0.112412134632,0.0133942003728,0.000299665417602,12.4415733191
68,6.80680680681,0.68033381876,0.115792184143,0.0135938230515,0.000308674328278,12.4417327317
69,6.90690690691,0.690333553719,0.119222282743,0.0137934371868,0.000317816567249,12.4418921463
70,7.00700700701,0.700333138754,0.122702430144,0.0139930427786,0.000327092137384,12.442051563
71,7.10710710711,0.710332573869,0.126232625325,0.0141926398276,0.000336501030681,12.4422109817
72,7.20720720721,0.720331859065,0.129812867381,0.0143922283343,0.000346043240839,12.4423704024
73,7.30730730731,0.730330994345,0.133443155561,0.0145918082991,0.000355718763859,12.4425298252
74,7.40740740741,0.740329979711,0.137123489113,0.0147913797223,0.000365527595741,12.44268925
75,7.50750750751,0.750328815166,0.140853867286,0.0149909426044,0.000375469732483,12.4428486769
76,7.60760760761,0.760327500712,0.144634289331,0.0151904969457,0.000385545170086,12.4430081058
77,7.70770770771,0.770326036351,0.148464754496,0.0153900427465,0.000395753904548,12.4431675368
78,7.80780780781,0.780324422085,0.152345262029,0.0155895800072,0.000406095931871,12.4433269698
79,7.90790790791,0.790322657917,0.156275811181,0.0157891087282,0.000416571248054,12.4434864048
