,Time(s),RNA1,Protein1,RNA2,Protein2
483,31329.7297297,31.3297297297,24538.7991252,1566.48648649,1226939.95626
484,31394.5945946,31.3945945946,24640.5142457,1569.72972973,1232025.71228
485,31459.4594595,31.4594594595,24742.4397388,1572.97297297,1237121.98694
486,31524.3243243,31.5243243243,24844.5756044,1576.21621622,1242228.78022
487,31589.1891892,31.5891891892,24946.9218425,1579.45945946,1247346.09212
488,31654.0540541,31.6540540541,25049.4784532,1582.7027027,1252473.92266
489,31718.9189189,31.7189189189,25152.2454364,1585.94594595,1257612.27182
490,31783.7837838,31.7837837838,25255.2227921,1589.18918919,1262761.1396
491,31848.6486486,31.8486486486,25358.4105204,1592.43243243,1267920.52602
492,31913.5135135,31.9135135135,25461.8086212,1595.67567568,1273090.43106
493,31978.3783784,31.9783783784,25565.4170945,1598.91891892,1278270.85473
494,32043.2432432,32.0432432432,25669.2359404,1602.16216216,1283461.79702
495,32108.1081081,32.1081081081,25773.2651588,1605.40540541,1288663.25794
496,32172.972973,32.172972973,25877.5047497,1608.64864865,1293875.23749
497,32237.8378378,32.2378378378,25981.9547132,1611.89189189,1299097.73566
498,32302.7027027,32.3027027027,26086.6150492,1615.13513514,1304330.75246
499,32367.5675676,32.3675675676,26191.4857578,1618.37837838,1309574.28789
500,32432.4324324,32.4324324324,26296.5668389,1621.62162162,1314828.34194
501,32497.2972973,32.4972972973,26401.8582925,1624.86486486,1320092.91462
502,32562.1621622,32.5621621622,26507.3601186,1628.10810811,1325368.00593
503,32627.027027,32.627027027,26613.0723173,1631.35135135,1330653.61587
504,32691.8918919,32.6918918919,26718.9948886,1634.59459459,1335949.74443
505,32756.7567568,32.7567567568,26825.1278323,1637.83783784,1341256.39162
506,32821.6216216,32.8216216216,26931.4711486,1641.08108108,1346573.55743
507,32886.4864865,32.8864864865,27038.0248374,1644.32432432,1351901.24187
508,32951.3513514,32.9513513514,27144.7888988,1647.56756757,1357239.44494
509,33016.2162162,33.0162162162,27251.7633327,1650.81081081,1362588.16663
510,33081.0810811,33.0810810811,27358.9481391,1654.05405405,1367947.40696
511,33145.9459459,33.1459459459,27466.3433181,1657.2972973,1373317.1659
512,33210.8108108,33.2108108108,27573.9488696,1660.54054054,1378697.44348
513,33275.6756757,33.2756756757,27681.7647936,1663.78378378,1384088.23968
514,33340.5405405,33.3405405405,27789.7910902,1667.02702703,1389489.55451
515,33405.4054054,33.4054054054,27898.0277593,1670.27027027,1394901.38796
516,33470.2702703,33.4702702703,28006.4748009,1673.51351351,1400323.74005
517,33535.1351351,33.5351351351,28115.1322151,1676.75675676,1405756.61076
518,33600.0,33.6,28224.0000018,1680.0,1411200.00009
519,33664.8648649,33.6648648649,28333.0781611,1683.24324324,1416653.90805
520,33729.7297297,33.7297297297,28442.3666928,1686.48648649,1422118.33464
521,33794.5945946,33.7945945946,28551.8655972,1689.72972973,1427593.27986
522,33859.4594595,33.8594594595,28661.574874,1692.97297297,1433078.7437
523,33924.3243243,33.9243243243,28771.4945234,1696.21621622,1438574.72617
524,33989.1891892,33.9891891892,28881.6245453,1699.45945946,1444081.22726
525,34054.0540541,34.0540540541,28991.9649397,1702.7027027,1449598.24699
526,34118.9189189,34.1189189189,29102.5157067,1705.94594595,1455125.78534
527,34183.7837838,34.1837837838,29213.2768463,1709.18918919,1460663.84231
528,34248.6486486,34.2486486486,29324.2483583,1712.43243243,1466212.41792
529,34313.5135135,34.3135135135,29435.4302429,1715.67567568,1471771.51215
530,34378.3783784,34.3783783784,29546.8225,1718.91891892,1477341.125
531,34443.2432432,34.4432432432,29658.4251297,1722.16216216,1482921.25648
532,34508.1081081,34.5081081081,29770.2381319,1725.40540541,1488511.90659
533,34572.972973,34.572972973,29882.2615066,1728.64864865,1494113.07533
534,34637.8378378,34.6378378378,29994.4952539,1731.89189189,1499724.76269
535,34702.7027027,34.7027027027,30106.9393737,1735.13513514,1505346.96868
536,34767.5675676,34.7675675676,30219.593866,1738.37837838,1510979.6933
