,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,5.1934292107e+141
1,64.8648648649,6.42839898225,20.9115011875,12.8567979645,83.6460047498,5.48188099807e+141
2,129.72972973,12.7420078195,83.1474498713,25.4840156391,332.589799485,5.78635434987e+141
3,194.594594595,18.9428769952,185.969675902,37.8857539904,743.878703609,6.10773827588e+141
4,259.459459459,25.0330199371,328.65335241,50.0660398742,1314.61340964,6.44697219775e+141
5,324.324324324,31.0144149467,510.48630371,62.0288298935,2041.94521484,6.8050485368e+141
6,389.189189189,36.8890028509,730.769852613,73.7780057018,2923.07941045,7.18301431267e+141
7,454.054054054,42.6586911435,988.817314603,85.3173822869,3955.26925841,7.58197451218e+141
8,518.918918919,48.3253519108,1283.95472965,96.6507038217,5135.81891861,8.00309563279e+141
9,583.783783784,53.8908239039,1615.52011994,107.781647808,6462.08047974,8.44760559331e+141
10,648.648648649,59.3569150765,1982.86259829,118.713830153,7931.45039316,8.91680770959e+141
11,713.513513514,64.725398932,2385.3436739,129.450797864,9541.37469561,9.41206769487e+141
12,778.378378378,69.9980194473,2822.33551929,139.996038895,11289.3420772,9.93483718294e+141
13,843.243243243,75.1764882805,3293.22193437,150.352976561,13172.8877375,1.04866414713e+142
14,908.108108108,80.2624868185,3797.39763888,160.524973637,15189.5905555,1.10690931765e+142
15,972.972972973,85.2576687077,4334.26730371,170.515337415,17337.0692148,1.16839170476e+142
16,1037.83783784,90.1636554432,4903.24719745,180.327310886,19612.9887898,1.23329087431e+142
17,1102.7027027,94.9820374214,5503.76479353,189.964074843,22015.0591741,1.30179446713e+142
18,1167.56756757,99.7143811647,6135.25613563,199.428762329,24541.0245425,1.37410505953e+142
19,1232.43243243,104.36222775,6797.16641407,208.724455499,27188.6656563,1.45043868188e+142
20,1297.2972973,108.927078753,7488.95509864,217.854157505,29955.8203946,1.53101149679e+142
21,1362.16216216,113.410410781,8210.09065686,226.820821561,32840.3626274,1.61605371371e+142
22,1427.02702703,117.813694785,8960.04374815,235.627389571,35840.1749926,1.70582940165e+142
23,1491.89189189,122.138350316,9738.30345251,244.276700631,38953.2138101,1.80059020293e+142
24,1556.75675676,126.385777734,10544.3658523,252.771555467,42177.4634092,1.90060798141e+142
25,1621.62162162,130.557358955,11377.7331434,261.114717909,45510.9325735,2.0061803267e+142
26,1686.48648649,134.654449439,12237.9171051,269.308898878,48951.6684205,2.11761781677e+142
27,1751.35135135,138.678376489,13124.4398541,277.356752978,52497.7594166,2.23524124904e+142
