,Time(s),RNA,Protein
313,20302.7027027,20.3027027027,6869.99561875
314,20367.5675676,20.3675675676,6913.96347851
315,20432.4324324,20.4324324324,6958.07158662
316,20497.2972973,20.4972972973,7002.31994309
317,20562.1621622,20.5621621622,7046.70854792
318,20627.027027,20.627027027,7091.2374011
319,20691.8918919,20.6918918919,7135.90650264
320,20756.7567568,20.7567567568,7180.71585254
321,20821.6216216,20.8216216216,7225.66545079
322,20886.4864865,20.8864864865,7270.7552974
323,20951.3513514,20.9513513514,7315.98539236
324,21016.2162162,21.0162162162,7361.35573568
325,21081.0810811,21.0810810811,7406.86632736
326,21145.9459459,21.1459459459,7452.51716739
327,21210.8108108,21.2108108108,7498.30825578
328,21275.6756757,21.2756756757,7544.23959253
329,21340.5405405,21.3405405405,7590.31117763
330,21405.4054054,21.4054054054,7636.52301109
331,21470.2702703,21.4702702703,7682.87509291
332,21535.1351351,21.5351351351,7729.36742308
333,21600.0,21.6,7776.00000161
334,21664.8648649,21.6648648649,7822.7728285
335,21729.7297297,21.7297297297,7869.68590374
336,21794.5945946,21.7945945946,7916.73922734
337,21859.4594595,21.8594594595,7963.93279929
338,21924.3243243,21.9243243243,8011.2666196
339,21989.1891892,21.9891891892,8058.74068827
340,22054.0540541,22.0540540541,8106.3550053
341,22118.9189189,22.1189189189,8154.10957068
342,22183.7837838,22.1837837838,8202.00438441
343,22248.6486486,22.2486486486,8250.03944651
344,22313.5135135,22.3135135135,8298.21475696
345,22378.3783784,22.3783783784,8346.53031576
346,22443.2432432,22.4432432432,8394.98612293
347,22508.1081081,22.5081081081,8443.58217845
348,22572.972973,22.572972973,8492.31848232
349,22637.8378378,22.6378378378,8541.19503455
350,22702.7027027,22.7027027027,8590.21183514
351,22767.5675676,22.7675675676,8639.36888409
352,22832.4324324,22.8324324324,8688.66618139
353,22897.2972973,22.8972972973,8738.10372705
354,22962.1621622,22.9621621622,8787.68152106
355,23027.027027,23.027027027,8837.39956343
356,23091.8918919,23.0918918919,8887.25785416
357,23156.7567568,23.1567567568,8937.25639325
358,23221.6216216,23.2216216216,8987.39518069
359,23286.4864865,23.2864864865,9037.67421648
360,23351.3513514,23.3513513514,9088.09350064
361,23416.2162162,23.4162162162,9138.65303315
362,23481.0810811,23.4810810811,9189.35281401
363,23545.9459459,23.5459459459,9240.19284324
364,23610.8108108,23.6108108108,9291.17312081
365,23675.6756757,23.6756756757,9342.29364675
366,23740.5405405,23.7405405405,9393.55442104
367,23805.4054054,23.8054054054,9444.95544369
368,23870.2702703,23.8702702703,9496.4967147
369,23935.1351351,23.9351351351,9548.17823406
370,24000.0,24.0,9600.00000177
371,24064.8648649,24.0648648649,9651.96201785
372,24129.7297297,24.1297297297,9704.06428228
373,24194.5945946,24.1945945946,9756.30679507
374,24259.4594595,24.2594594595,9808.68955621
375,24324.3243243,24.3243243243,9861.21256571
376,24389.1891892,24.3891891892,9913.87582357
377,24454.0540541,24.4540540541,9966.67932978
378,24518.9189189,24.5189189189,10019.6230843
379,24583.7837838,24.5837837838,10072.7070873
380,24648.6486486,24.6486486486,10125.9313386
381,24713.5135135,24.7135135135,10179.2958382
382,24778.3783784,24.7783783784,10232.8005862
383,24843.2432432,24.8432432432,10286.4455825
384,24908.1081081,24.9081081081,10340.2308273
385,24972.972973,24.972972973,10394.1563203
386,25037.8378378,25.0378378378,10448.2220617
387,25102.7027027,25.1027027027,10502.4280515
388,25167.5675676,25.1675675676,10556.7742896
389,25232.4324324,25.2324324324,10611.2607761
390,25297.2972973,25.2972972973,10665.887511
391,25362.1621622,25.3621621622,10720.6544942
392,25427.027027,25.427027027,10775.5617257
393,25491.8918919,25.4918918919,10830.6092057
394,25556.7567568,25.5567567568,10885.7969339
395,25621.6216216,25.6216216216,10941.1249106
396,25686.4864865,25.6864864865,10996.5931356
397,25751.3513514,25.7513513514,11052.2016089
398,25816.2162162,25.8162162162,11107.9503306
399,25881.0810811,25.8810810811,11163.8393006
400,25945.9459459,25.9459459459,11219.8685191
401,26010.8108108,26.0108108108,11276.0379858
402,26075.6756757,26.0756756757,11332.347701
403,26140.5405405,26.1405405405,11388.7976644
404,26205.4054054,26.2054054054,11445.3878763
405,26270.2702703,26.2702702703,11502.1183365
406,26335.1351351,26.3351351351,11558.989045
407,26400.0,26.4,11616.0000019
408,26464.8648649,26.4648648649,11673.1512072
409,26529.7297297,26.5297297297,11730.4426608
410,26594.5945946,26.5945945946,11787.8743628
411,26659.4594595,26.6594594595,11845.4463131
412,26724.3243243,26.7243243243,11903.1585118
413,26789.1891892,26.7891891892,11961.0109588
414,26854.0540541,26.8540540541,12019.0036542
415,26918.9189189,26.9189189189,12077.136598
416,26983.7837838,26.9837837838,12135.4097901
417,27048.6486486,27.0486486486,12193.8232306
418,27113.5135135,27.1135135135,12252.3769194
419,27178.3783784,27.1783783784,12311.0708566
420,27243.2432432,27.2432432432,12369.9050421
421,27308.1081081,27.3081081081,12428.879476
422,27372.972973,27.372972973,12487.9941583
423,27437.8378378,27.4378378378,12547.2490889
424,27502.7027027,27.5027027027,12606.6442679
425,27567.5675676,27.5675675676,12666.1796952
426,27632.4324324,27.6324324324,12725.8553709
427,27697.2972973,27.6972972973,12785.6712949
428,27762.1621622,27.7621621622,12845.6274673
429,27827.027027,27.827027027,12905.723888
430,27891.8918919,27.8918918919,12965.9605571
431,27956.7567568,27.9567567568,13026.3374746
432,28021.6216216,28.0216216216,13086.8546404
433,28086.4864865,28.0864864865,13147.5120546
434,28151.3513514,28.1513513514,13208.3097171
435,28216.2162162,28.2162162162,13269.247628
436,28281.0810811,28.2810810811,13330.3257873
437,28345.9459459,28.3459459459,13391.5441949
438,28410.8108108,28.4108108108,13452.9028508
439,28475.6756757,28.4756756757,13514.4017551
440,28540.5405405,28.5405405405,13576.0409078
441,28605.4054054,28.6054054054,13637.8203088
442,28670.2702703,28.6702702703,13699.7399582
443,28735.1351351,28.7351351351,13761.799856
444,28800.0,28.8,13824.000002
445,28864.8648649,28.8648648649,13886.3403965
446,28929.7297297,28.9297297297,13948.8210393
447,28994.5945946,28.9945945946,14011.4419305
448,29059.4594595,29.0594594595,14074.20307
449,29124.3243243,29.1243243243,14137.1044579
450,29189.1891892,29.1891891892,14200.1460941
451,29254.0540541,29.2540540541,14263.3279787
452,29318.9189189,29.3189189189,14326.6501116
453,29383.7837838,29.3837837838,14390.1124929
454,29448.6486486,29.4486486486,14453.7151226
455,29513.5135135,29.5135135135,14517.4580006
456,29578.3783784,29.5783783784,14581.341127
457,29643.2432432,29.6432432432,14645.3645017
458,29708.1081081,29.7081081081,14709.5281248
459,29772.972973,29.772972973,14773.8319962
460,29837.8378378,29.8378378378,14838.276116
461,29902.7027027,29.9027027027,14902.8604842
462,29967.5675676,29.9675675676,14967.5851007
463,30032.4324324,30.0324324324,15032.4499656
464,30097.2972973,30.0972972973,15097.4550788
465,30162.1621622,30.1621621622,15162.6004404
466,30227.027027,30.227027027,15227.8860503
467,30291.8918919,30.2918918919,15293.3119086
468,30356.7567568,30.3567567568,15358.8780153
469,30421.6216216,30.4216216216,15424.5843703
470,30486.4864865,30.4864864865,15490.4309736
471,30551.3513514,30.5513513514,15556.4178254
472,30616.2162162,30.6162162162,15622.5449254
473,30681.0810811,30.6810810811,15688.8122739
474,30745.9459459,30.7459459459,15755.2198707
475,30810.8108108,30.8108108108,15821.7677158
476,30875.6756757,30.8756756757,15888.4558093
477,30940.5405405,30.9405405405,15955.2841512
478,31005.4054054,31.0054054054,16022.2527414
479,31070.2702703,31.0702702703,16089.3615799
480,31135.1351351,31.1351351351,16156.6106669
481,31200.0,31.2,16224.0000022
482,31264.8648649,31.2648648649,16291.5295858
483,31329.7297297,31.3297297297,16359.1994178
484,31394.5945946,31.3945945946,16427.0094981
485,31459.4594595,31.4594594595,16494.9598269
486,31524.3243243,31.5243243243,16563.0504039
487,31589.1891892,31.5891891892,16631.2812293
488,31654.0540541,31.6540540541,16699.6523031
489,31718.9189189,31.7189189189,16768.1636253
490,31783.7837838,31.7837837838,16836.8151957
491,31848.6486486,31.8486486486,16905.6070146
492,31913.5135135,31.9135135135,16974.5390818
493,31978.3783784,31.9783783784,17043.6113974
494,32043.2432432,32.0432432432,17112.8239613
495,32108.1081081,32.1081081081,17182.1767736
496,32172.972973,32.172972973,17251.6698342
497,32237.8378378,32.2378378378,17321.3031432
498,32302.7027027,32.3027027027,17391.0767005
499,32367.5675676,32.3675675676,17460.9905062
500,32432.4324324,32.4324324324,17531.0445603
501,32497.2972973,32.4972972973,17601.2388627
502,32562.1621622,32.5621621622,17671.5734135
503,32627.027027,32.627027027,17742.0482126
504,32691.8918919,32.6918918919,17812.6632601
505,32756.7567568,32.7567567568,17883.4185559
506,32821.6216216,32.8216216216,17954.3141001
507,32886.4864865,32.8864864865,18025.3498926
508,32951.3513514,32.9513513514,18096.5259336
509,33016.2162162,33.0162162162,18167.8422228
510,33081.0810811,33.0810810811,18239.2987604
511,33145.9459459,33.1459459459,18310.8955464
512,33210.8108108,33.2108108108,18382.6325808
513,33275.6756757,33.2756756757,18454.5098634
514,33340.5405405,33.3405405405,18526.5273945
515,33405.4054054,33.4054054054,18598.6851739
516,33470.2702703,33.4702702703,18670.9832017
517,33535.1351351,33.5351351351,18743.4214778
518,33600.0,33.6,18816.0000022
519,33664.8648649,33.6648648649,18888.7187751
520,33729.7297297,33.7297297297,18961.5777963
521,33794.5945946,33.7945945946,19034.5770658
522,33859.4594595,33.8594594595,19107.7165837
523,33924.3243243,33.9243243243,19180.99635
524,33989.1891892,33.9891891892,19254.4163646
525,34054.0540541,34.0540540541,19327.9766275
526,34118.9189189,34.1189189189,19401.6771389
527,34183.7837838,34.1837837838,19475.5178985
528,34248.6486486,34.2486486486,19549.4989066
529,34313.5135135,34.3135135135,19623.620163
530,34378.3783784,34.3783783784,19697.8816677
531,34443.2432432,34.4432432432,19772.2834208
532,34508.1081081,34.5081081081,19846.8254223
533,34572.972973,34.572972973,19921.5076721
534,34637.8378378,34.6378378378,19996.3301703
535,34702.7027027,34.7027027027,20071.2929168
536,34767.5675676,34.7675675676,20146.3959117
537,34832.4324324,34.8324324324,20221.6391549
538,34897.2972973,34.8972972973,20297.0226465
539,34962.1621622,34.9621621622,20372.5463865
540,35027.027027,35.027027027,20448.2103748
541,35091.8918919,35.0918918919,20524.0146115
542,35156.7567568,35.1567567568,20599.9590965
543,35221.6216216,35.2216216216,20676.0438299
544,35286.4864865,35.2864864865,20752.2688116
545,35351.3513514,35.3513513514,20828.6340417
546,35416.2162162,35.4162162162,20905.1395202
547,35481.0810811,35.4810810811,20981.785247
548,35545.9459459,35.5459459459,21058.5712222
549,35610.8108108,35.6108108108,21135.4974457
550,35675.6756757,35.6756756757,21212.5639176
551,35740.5405405,35.7405405405,21289.7706378
552,35805.4054054,35.8054054054,21367.1176064
553,35870.2702703,35.8702702703,21444.6048233
554,35935.1351351,35.9351351351,21522.2322887
555,36000.0,36.0,21600.0000023
556,36064.8648649,36.0648648649,21677.9079643
557,36129.7297297,36.1297297297,21755.9561747
558,36194.5945946,36.1945945946,21834.1446334
559,36259.4594595,36.2594594595,21912.4733405
560,36324.3243243,36.3243243243,21990.942296
561,36389.1891892,36.3891891892,22069.5514998
562,36454.0540541,36.4540540541,22148.3009519
563,36518.9189189,36.5189189189,22227.1906524
564,36583.7837838,36.5837837838,22306.2206013
565,36648.6486486,36.6486486486,22385.3907985
566,36713.5135135,36.7135135135,22464.7012441
567,36778.3783784,36.7783783784,22544.1519381
568,36843.2432432,36.8432432432,22623.7428803
569,36908.1081081,36.9081081081,22703.474071
570,36972.972973,36.972972973,22783.34551
571,37037.8378378,37.0378378378,22863.3571974
572,37102.7027027,37.1027027027,22943.5091331
573,37167.5675676,37.1675675676,23023.8013172
574,37232.4324324,37.2324324324,23104.2337496
575,37297.2972973,37.2972972973,23184.8064304
576,37362.1621622,37.3621621622,23265.5193595
577,37427.027027,37.427027027,23346.372537
578,37491.8918919,37.4918918919,23427.3659629
579,37556.7567568,37.5567567568,23508.4996371
580,37621.6216216,37.6216216216,23589.7735597
581,37686.4864865,37.6864864865,23671.1877306
582,37751.3513514,37.7513513514,23752.7421499
583,37816.2162162,37.8162162162,23834.4368175
584,37881.0810811,37.8810810811,23916.2717335
585,37945.9459459,37.9459459459,23998.2468979
586,38010.8108108,38.0108108108,24080.3623106
587,38075.6756757,38.0756756757,24162.6179717
588,38140.5405405,38.1405405405,24245.0138811
589,38205.4054054,38.2054054054,24327.5500389
590,38270.2702703,38.2702702703,24410.226445
591,38335.1351351,38.3351351351,24493.0430995
592,38400.0,38.4,24576.0000024
593,38464.8648649,38.4648648649,24659.0971536
594,38529.7297297,38.5297297297,24742.3345531
595,38594.5945946,38.5945945946,24825.7122011
596,38659.4594595,38.6594594595,24909.2300973
597,38724.3243243,38.7243243243,24992.888242
598,38789.1891892,38.7891891892,25076.686635
599,38854.0540541,38.8540540541,25160.6252763
600,38918.9189189,38.9189189189,25244.704166
601,38983.7837838,38.9837837838,25328.9233041
602,39048.6486486,39.0486486486,25413.2826905
603,39113.5135135,39.1135135135,25497.7823252
604,39178.3783784,39.1783783784,25582.4222084
605,39243.2432432,39.2432432432,25667.2023399
606,39308.1081081,39.3081081081,25752.1227197
607,39372.972973,39.372972973,25837.1833479
608,39437.8378378,39.4378378378,25922.3842244
609,39502.7027027,39.5027027027,26007.7253494
610,39567.5675676,39.5675675676,26093.2067226
611,39632.4324324,39.6324324324,26178.8283442
612,39697.2972973,39.6972972973,26264.5902142
613,39762.1621622,39.7621621622,26350.4923326
614,39827.027027,39.827027027,26436.5346992
615,39891.8918919,39.8918918919,26522.7173143
616,39956.7567568,39.9567567568,26609.0401777
617,40021.6216216,40.0216216216,26695.5032895
