,Time(s),RNA,Protein
360,23351.3513514,2335.13513514,2726428.04976
361,23416.2162162,2341.62162162,2741595.90952
362,23481.0810811,2348.10810811,2756805.84378
363,23545.9459459,2354.59459459,2772057.85254
364,23610.8108108,2361.08108108,2787351.93582
365,23675.6756757,2367.56756757,2802688.0936
366,23740.5405405,2374.05405405,2818066.32588
367,23805.4054054,2380.54054054,2833486.63268
368,23870.2702703,2387.02702703,2848949.01398
369,23935.1351351,2393.51351351,2864453.46979
370,24000.0,2400.0,2880000.0001
371,24064.8648649,2406.48648649,2895588.60493
372,24129.7297297,2412.97297297,2911219.28426
373,24194.5945946,2419.45945946,2926892.03809
374,24259.4594595,2425.94594595,2942606.86644
375,24324.3243243,2432.43243243,2958363.76929
376,24389.1891892,2438.91891892,2974162.74664
377,24454.0540541,2445.40540541,2990003.79851
378,24518.9189189,2451.89189189,3005886.92488
379,24583.7837838,2458.37837838,3021812.12576
380,24648.6486486,2464.86486486,3037779.40114
381,24713.5135135,2471.35135135,3053788.75103
382,24778.3783784,2477.83783784,3069840.17543
383,24843.2432432,2484.32432432,3085933.67434
384,24908.1081081,2490.81081081,3102069.24775
385,24972.972973,2497.2972973,3118246.89567
386,25037.8378378,2503.78378378,3134466.6181
387,25102.7027027,2510.27027027,3150728.41503
388,25167.5675676,2516.75675676,3167032.28647
389,25232.4324324,2523.24324324,3183378.23242
390,25297.2972973,2529.72972973,3199766.25287
391,25362.1621622,2536.21621622,3216196.34783
392,25427.027027,2542.7027027,3232668.5173
393,25491.8918919,2549.18918919,3249182.76127
394,25556.7567568,2555.67567568,3265739.07976
395,25621.6216216,2562.16216216,3282337.47275
396,25686.4864865,2568.64864865,3298977.94024
397,25751.3513514,2575.13513514,3315660.48224
398,25816.2162162,2581.62162162,3332385.09875
399,25881.0810811,2588.10810811,3349151.78977
400,25945.9459459,2594.59459459,3365960.55529
401,26010.8108108,2601.08108108,3382811.39532
402,26075.6756757,2607.56756757,3399704.30986
403,26140.5405405,2614.05405405,3416639.29891
404,26205.4054054,2620.54054054,3433616.36246
405,26270.2702703,2627.02702703,3450635.50052
406,26335.1351351,2633.51351351,3467696.71308
407,26400.0,2640.0,3484800.00015
408,26464.8648649,2646.48648649,3501945.36173
409,26529.7297297,2652.97297297,3519132.79782
410,26594.5945946,2659.45945946,3536362.30841
411,26659.4594595,2665.94594595,3553633.89351
412,26724.3243243,2672.43243243,3570947.55312
413,26789.1891892,2678.91891892,3588303.28723
414,26854.0540541,2685.40540541,3605701.09585
415,26918.9189189,2691.89189189,3623140.97898
416,26983.7837838,2698.37837838,3640622.93661
417,27048.6486486,2704.86486486,3658146.96876
418,27113.5135135,2711.35135135,3675713.0754
419,27178.3783784,2717.83783784,3693321.25656
420,27243.2432432,2724.32432432,3710971.51222
421,27308.1081081,2730.81081081,3728663.84239
422,27372.972973,2737.2972973,3746398.24707
423,27437.8378378,2743.78378378,3764174.72625
424,27502.7027027,2750.27027027,3781993.27994
425,27567.5675676,2756.75675676,3799853.90814
426,27632.4324324,2763.24324324,3817756.61084
427,27697.2972973,2769.72972973,3835701.38805
428,27762.1621622,2776.21621622,3853688.23977
429,27827.027027,2782.7027027,3871717.166
430,27891.8918919,2789.18918919,3889788.16673
431,27956.7567568,2795.67567568,3907901.24197
432,28021.6216216,2802.16216216,3926056.39171
433,28086.4864865,2808.64864865,3944253.61596
434,28151.3513514,2815.13513514,3962492.91472
435,28216.2162162,2821.62162162,3980774.28799
436,28281.0810811,2828.10810811,3999097.73576
437,28345.9459459,2834.59459459,4017463.25804
438,28410.8108108,2841.08108108,4035870.85483
439,28475.6756757,2847.56756757,4054320.52613
440,28540.5405405,2854.05405405,4072812.27193
441,28605.4054054,2860.54054054,4091346.09224
442,28670.2702703,2867.02702703,4109921.98705
443,28735.1351351,2873.51351351,4128539.95637
444,28800.0,2880.0,4147200.0002
445,28864.8648649,2886.48648649,4165902.11854
446,28929.7297297,2892.97297297,4184646.31138
447,28994.5945946,2899.45945946,4203432.57873
448,29059.4594595,2905.94594595,4222260.92059
449,29124.3243243,2912.43243243,4241131.33695
450,29189.1891892,2918.91891892,4260043.82782
451,29254.0540541,2925.40540541,4278998.3932
452,29318.9189189,2931.89189189,4297995.03308
453,29383.7837838,2938.37837838,4317033.74747
454,29448.6486486,2944.86486486,4336114.53637
455,29513.5135135,2951.35135135,4355237.39978
456,29578.3783784,2957.83783784,4374402.33769
457,29643.2432432,2964.32432432,4393609.35011
458,29708.1081081,2970.81081081,4412858.43703
459,29772.972973,2977.2972973,4432149.59847
460,29837.8378378,2983.78378378,4451482.83441
461,29902.7027027,2990.27027027,4470858.14485
462,29967.5675676,2996.75675676,4490275.52981
463,30032.4324324,3003.24324324,4509734.98927
464,30097.2972973,3009.72972973,4529236.52324
465,30162.1621622,3016.21621622,4548780.13171
466,30227.027027,3022.7027027,4568365.81469
467,30291.8918919,3029.18918919,4587993.57218
468,30356.7567568,3035.67567568,4607663.40418
469,30421.6216216,3042.16216216,4627375.31068
470,30486.4864865,3048.64864865,4647129.29169
471,30551.3513514,3055.13513514,4666925.3472
472,30616.2162162,3061.62162162,4686763.47723
473,30681.0810811,3068.10810811,4706643.68176
474,30745.9459459,3074.59459459,4726565.96079
475,30810.8108108,3081.08108108,4746530.31434
476,30875.6756757,3087.56756757,4766536.74239
477,30940.5405405,3094.05405405,4786585.24495
478,31005.4054054,3100.54054054,4806675.82201
479,31070.2702703,3107.02702703,4826808.47358
480,31135.1351351,3113.51351351,4846983.19966
481,31200.0,3120.0,4867200.00025
482,31264.8648649,3126.48648649,4887458.87534
483,31329.7297297,3132.97297297,4907759.82494
484,31394.5945946,3139.45945946,4928102.84905
485,31459.4594595,3145.94594595,4948487.94766
486,31524.3243243,3152.43243243,4968915.12078
487,31589.1891892,3158.91891892,4989384.36841
488,31654.0540541,3165.40540541,5009895.69054
489,31718.9189189,3171.89189189,5030449.08718
490,31783.7837838,3178.37837838,5051044.55833
491,31848.6486486,3184.86486486,5071682.10399
492,31913.5135135,3191.35135135,5092361.72415
493,31978.3783784,3197.83783784,5113083.41882
494,32043.2432432,3204.32432432,5133847.18799
495,32108.1081081,3210.81081081,5154653.03168
496,32172.972973,3217.2972973,5175500.94987
497,32237.8378378,3223.78378378,5196390.94256
498,32302.7027027,3230.27027027,5217323.00977
499,32367.5675676,3236.75675676,5238297.15148
500,32432.4324324,3243.24324324,5259313.36769
501,32497.2972973,3249.72972973,5280371.65842
502,32562.1621622,3256.21621622,5301472.02365
503,32627.027027,3262.7027027,5322614.46339
504,32691.8918919,3269.18918919,5343798.97763
505,32756.7567568,3275.67567568,5365025.56639
506,32821.6216216,3282.16216216,5386294.22964
507,32886.4864865,3288.64864865,5407604.96741
508,32951.3513514,3295.13513514,5428957.77968
509,33016.2162162,3301.62162162,5450352.66646
510,33081.0810811,3308.10810811,5471789.62775
511,33145.9459459,3314.59459459,5493268.66354
512,33210.8108108,3321.08108108,5514789.77385
513,33275.6756757,3327.56756757,5536352.95865
514,33340.5405405,3334.05405405,5557958.21797
515,33405.4054054,3340.54054054,5579605.55179
516,33470.2702703,3347.02702703,5601294.96012
517,33535.1351351,3353.51351351,5623026.44295
518,33600.0,3360.0,5644800.0003
519,33664.8648649,3366.48648649,5666615.63214
520,33729.7297297,3372.97297297,5688473.3385
521,33794.5945946,3379.45945946,5710373.11936
522,33859.4594595,3385.94594595,5732314.97473
523,33924.3243243,3392.43243243,5754298.90461
524,33989.1891892,3398.91891892,5776324.909
525,34054.0540541,3405.40540541,5798392.98789
526,34118.9189189,3411.89189189,5820503.14128
527,34183.7837838,3418.37837838,5842655.36919
528,34248.6486486,3424.86486486,5864849.6716
529,34313.5135135,3431.35135135,5887086.04852
530,34378.3783784,3437.83783784,5909364.49995
531,34443.2432432,3444.32432432,5931685.02588
532,34508.1081081,3450.81081081,5954047.62632
533,34572.972973,3457.2972973,5976452.30126
534,34637.8378378,3463.78378378,5998899.05072
535,34702.7027027,3470.27027027,6021387.87468
536,34767.5675676,3476.75675676,6043918.77314
537,34832.4324324,3483.24324324,6066491.74612
538,34897.2972973,3489.72972973,6089106.7936
539,34962.1621622,3496.21621622,6111763.91559
540,35027.027027,3502.7027027,6134463.11208
541,35091.8918919,3509.18918919,6157204.38309
542,35156.7567568,3515.67567568,6179987.72859
543,35221.6216216,3522.16216216,6202813.14861
544,35286.4864865,3528.64864865,6225680.64313
545,35351.3513514,3535.13513514,6248590.21216
546,35416.2162162,3541.62162162,6271541.8557
547,35481.0810811,3548.10810811,6294535.57374
548,35545.9459459,3554.59459459,6317571.36629
549,35610.8108108,3561.08108108,6340649.23335
550,35675.6756757,3567.56756757,6363769.17492
551,35740.5405405,3574.05405405,6386931.19099
552,35805.4054054,3580.54054054,6410135.28156
553,35870.2702703,3587.02702703,6433381.44665
554,35935.1351351,3593.51351351,6456669.68624
555,36000.0,3600.0,6480000.00034
556,36064.8648649,3606.48648649,6503372.38895
557,36129.7297297,3612.97297297,6526786.85206
558,36194.5945946,3619.45945946,6550243.38968
559,36259.4594595,3625.94594595,6573742.00181
560,36324.3243243,3632.43243243,6597282.68844
561,36389.1891892,3638.91891892,6620865.44958
562,36454.0540541,3645.40540541,6644490.28523
563,36518.9189189,3651.89189189,6668157.19538
564,36583.7837838,3658.37837838,6691866.18005
565,36648.6486486,3664.86486486,6715617.23921
566,36713.5135135,3671.35135135,6739410.37289
567,36778.3783784,3677.83783784,6763245.58107
568,36843.2432432,3684.32432432,6787122.86376
569,36908.1081081,3690.81081081,6811042.22096
570,36972.972973,3697.2972973,6835003.65266
571,37037.8378378,3703.78378378,6859007.15887
572,37102.7027027,3710.27027027,6883052.73959
573,37167.5675676,3716.75675676,6907140.39481
574,37232.4324324,3723.24324324,6931270.12454
575,37297.2972973,3729.72972973,6955441.92878
576,37362.1621622,3736.21621622,6979655.80753
577,37427.027027,3742.7027027,7003911.76078
578,37491.8918919,3749.18918919,7028209.78854
579,37556.7567568,3755.67567568,7052549.8908
580,37621.6216216,3762.16216216,7076932.06757
581,37686.4864865,3768.64864865,7101356.31885
582,37751.3513514,3775.13513514,7125822.64464
583,37816.2162162,3781.62162162,7150331.04493
584,37881.0810811,3788.10810811,7174881.51973
585,37945.9459459,3794.59459459,7199474.06904
586,38010.8108108,3801.08108108,7224108.69286
587,38075.6756757,3807.56756757,7248785.39118
588,38140.5405405,3814.05405405,7273504.16401
589,38205.4054054,3820.54054054,7298265.01134
590,38270.2702703,3827.02702703,7323067.93318
591,38335.1351351,3833.51351351,7347912.92953
592,38400.0,3840.0,7372800.00039
593,38464.8648649,3846.48648649,7397729.14575
594,38529.7297297,3852.97297297,7422700.36562
595,38594.5945946,3859.45945946,7447713.66
596,38659.4594595,3865.94594595,7472769.02888
597,38724.3243243,3872.43243243,7497866.47227
598,38789.1891892,3878.91891892,7523005.99017
599,38854.0540541,3885.40540541,7548187.58257
600,38918.9189189,3891.89189189,7573411.24948
601,38983.7837838,3898.37837838,7598676.9909
602,39048.6486486,3904.86486486,7623984.80683
603,39113.5135135,3911.35135135,7649334.69726
604,39178.3783784,3917.83783784,7674726.6622
605,39243.2432432,3924.32432432,7700160.70164
606,39308.1081081,3930.81081081,7725636.8156
607,39372.972973,3937.2972973,7751155.00406
608,39437.8378378,3943.78378378,7776715.26702
609,39502.7027027,3950.27027027,7802317.6045
610,39567.5675676,3956.75675676,7827962.01648
611,39632.4324324,3963.24324324,7853648.50297
612,39697.2972973,3969.72972973,7879377.06396
613,39762.1621622,3976.21621622,7905147.69946
614,39827.027027,3982.7027027,7930960.40947
615,39891.8918919,3989.18918919,7956815.19399
616,39956.7567568,3995.67567568,7982712.05301
617,40021.6216216,4002.16216216,8008650.98654
618,40086.4864865,4008.64864865,8034631.99457
619,40151.3513514,4015.13513514,8060655.07712
620,40216.2162162,4021.62162162,8086720.23417
621,40281.0810811,4028.10810811,8112827.46573
622,40345.9459459,4034.59459459,8138976.77179
623,40410.8108108,4041.08108108,8165168.15236
624,40475.6756757,4047.56756757,8191401.60744
