,Time(s),RNA,Protein
139,9016.21621622,901.621621622,135486.92478
140,9081.08108108,908.108108108,137443.389353
141,9145.94594595,914.594594595,139413.878762
142,9210.81081081,921.081081081,141398.393006
143,9275.67567568,927.567567568,143396.932086
144,9340.54054054,934.054054054,145409.496001
145,9405.40540541,940.540540541,147436.084752
146,9470.27027027,947.027027027,149476.698339
147,9535.13513514,953.513513514,151531.336761
148,9600.0,960.0,153600.000019
149,9664.86486486,966.486486486,155682.688113
150,9729.72972973,972.972972973,157779.401043
151,9794.59459459,979.459459459,159890.138808
152,9859.45945946,985.945945946,162014.901408
153,9924.32432432,992.432432432,164153.688844
154,9989.18918919,998.918918919,166306.501116
155,10054.0540541,1005.40540541,168473.338224
156,10118.9189189,1011.89189189,170654.200167
157,10183.7837838,1018.37837838,172849.086946
158,10248.6486486,1024.86486486,175057.998561
159,10313.5135135,1031.35135135,177280.935011
160,10378.3783784,1037.83783784,179517.896296
161,10443.2432432,1044.32432432,181768.882418
162,10508.1081081,1050.81081081,184033.893375
163,10572.972973,1057.2972973,186312.929168
164,10637.8378378,1063.78378378,188605.989796
165,10702.7027027,1070.27027027,190913.07526
166,10767.5675676,1076.75675676,193234.18556
167,10832.4324324,1083.24324324,195569.320695
168,10897.2972973,1089.72972973,197918.480666
169,10962.1621622,1096.21621622,200281.665473
170,11027.027027,1102.7027027,202658.875115
171,11091.8918919,1109.18918919,205050.109593
172,11156.7567568,1115.67567568,207455.368906
173,11221.6216216,1122.16216216,209874.653056
174,11286.4864865,1128.64864865,212307.96204
175,11351.3513514,1135.13513514,214755.295861
176,11416.2162162,1141.62162162,217216.654517
177,11481.0810811,1148.10810811,219692.038009
178,11545.9459459,1154.59459459,222181.446336
179,11610.8108108,1161.08108108,224684.879499
180,11675.6756757,1167.56756757,227202.337498
181,11740.5405405,1174.05405405,229733.820332
182,11805.4054054,1180.54054054,232279.328003
183,11870.2702703,1187.02702703,234838.860508
184,11935.1351351,1193.51351351,237412.417849
185,12000.0,1200.0,240000.000026
186,12064.8648649,1206.48648649,242601.607039
187,12129.7297297,1212.97297297,245217.238887
188,12194.5945946,1219.45945946,247846.895571
189,12259.4594595,1225.94594595,250490.577091
190,12324.3243243,1232.43243243,253148.283446
191,12389.1891892,1238.91891892,255820.014637
192,12454.0540541,1245.40540541,258505.770663
193,12518.9189189,1251.89189189,261205.551525
194,12583.7837838,1258.37837838,263919.357223
195,12648.6486486,1264.86486486,266647.187756
196,12713.5135135,1271.35135135,269389.043126
197,12778.3783784,1277.83783784,272144.92333
198,12843.2432432,1284.32432432,274914.828371
199,12908.1081081,1290.81081081,277698.758247
200,12972.972973,1297.2972973,280496.712958
201,13037.8378378,1303.78378378,283308.692505
202,13102.7027027,1310.27027027,286134.696888
203,13167.5675676,1316.75675676,288974.726107
204,13232.4324324,1323.24324324,291828.780161
205,13297.2972973,1329.72972973,294696.859051
206,13362.1621622,1336.21621622,297578.962777
207,13427.027027,1342.7027027,300475.091338
208,13491.8918919,1349.18918919,303385.244735
209,13556.7567568,1355.67567568,306309.422967
210,13621.6216216,1362.16216216,309247.626035
211,13686.4864865,1368.64864865,312199.853939
212,13751.3513514,1375.13513514,315166.106678
213,13816.2162162,1381.62162162,318146.384253
214,13881.0810811,1388.10810811,321140.686664
215,13945.9459459,1394.59459459,324149.01391
216,14010.8108108,1401.08108108,327171.365992
217,14075.6756757,1407.56756757,330207.74291
218,14140.5405405,1414.05405405,333258.144663
219,14205.4054054,1420.54054054,336322.571252
220,14270.2702703,1427.02702703,339401.022677
221,14335.1351351,1433.51351351,342493.498937
222,14400.0,1440.0,345600.000033
223,14464.8648649,1446.48648649,348720.525964
224,14529.7297297,1452.97297297,351855.076731
225,14594.5945946,1459.45945946,355003.652334
226,14659.4594595,1465.94594595,358166.252773
227,14724.3243243,1472.43243243,361342.878047
228,14789.1891892,1478.91891892,364533.528156
229,14854.0540541,1485.40540541,367738.203102
230,14918.9189189,1491.89189189,370956.902883
231,14983.7837838,1498.37837838,374189.627499
232,15048.6486486,1504.86486486,377436.376952
233,15113.5135135,1511.35135135,380697.15124
234,15178.3783784,1517.83783784,383971.950363
235,15243.2432432,1524.32432432,387260.774323
236,15308.1081081,1530.81081081,390563.623118
237,15372.972973,1537.2972973,393880.496748
238,15437.8378378,1543.78378378,397211.395214
239,15502.7027027,1550.27027027,400556.318516
240,15567.5675676,1556.75675676,403915.266654
241,15632.4324324,1563.24324324,407288.239627
242,15697.2972973,1569.72972973,410675.237435
243,15762.1621622,1576.21621622,414076.26008
244,15827.027027,1582.7027027,417491.30756
245,15891.8918919,1589.18918919,420920.379876
246,15956.7567568,1595.67567568,424363.477027
247,16021.6216216,1602.16216216,427820.599014
248,16086.4864865,1608.64864865,431291.745837
249,16151.3513514,1615.13513514,434776.917495
250,16216.2162162,1621.62162162,438276.113989
251,16281.0810811,1628.10810811,441789.335318
252,16345.9459459,1634.59459459,445316.581484
253,16410.8108108,1641.08108108,448857.852485
254,16475.6756757,1647.56756757,452413.148321
255,16540.5405405,1654.05405405,455982.468993
256,16605.4054054,1660.54054054,459565.814501
257,16670.2702703,1667.02702703,463163.184845
258,16735.1351351,1673.51351351,466774.580024
259,16800.0,1680.0,470400.000038
260,16864.8648649,1686.48648649,474039.444889
261,16929.7297297,1692.97297297,477692.914575
262,16994.5945946,1699.45945946,481360.409097
263,17059.4594595,1705.94594595,485041.928454
264,17124.3243243,1712.43243243,488737.472647
265,17189.1891892,1718.91891892,492447.041676
266,17254.0540541,1725.40540541,496170.63554
267,17318.9189189,1731.89189189,499908.25424
268,17383.7837838,1738.37837838,503659.897775
269,17448.6486486,1744.86486486,507425.566147
270,17513.5135135,1751.35135135,511205.259353
271,17578.3783784,1757.83783784,514998.977396
272,17643.2432432,1764.32432432,518806.720274
273,17708.1081081,1770.81081081,522628.487988
274,17772.972973,1777.2972973,526464.280537
275,17837.8378378,1783.78378378,530314.097922
276,17902.7027027,1790.27027027,534177.940143
277,17967.5675676,1796.75675676,538055.8072
278,18032.4324324,1803.24324324,541947.699092
279,18097.2972973,1809.72972973,545853.615819
280,18162.1621622,1816.21621622,549773.557383
281,18227.027027,1822.7027027,553707.523781
282,18291.8918919,1829.18918919,557655.515016
283,18356.7567568,1835.67567568,561617.531086
284,18421.6216216,1842.16216216,565593.571992
285,18486.4864865,1848.64864865,569583.637734
286,18551.3513514,1855.13513514,573587.728311
287,18616.2162162,1861.62162162,577605.843724
288,18681.0810811,1868.10810811,581637.983972
289,18745.9459459,1874.59459459,585684.149056
290,18810.8108108,1881.08108108,589744.338976
291,18875.6756757,1887.56756757,593818.553732
292,18940.5405405,1894.05405405,597906.793323
293,19005.4054054,1900.54054054,602009.057749
294,19070.2702703,1907.02702703,606125.347012
295,19135.1351351,1913.51351351,610255.66111
296,19200.0,1920.0,614400.000044
297,19264.8648649,1926.48648649,618558.363813
298,19329.7297297,1932.97297297,622730.752418
299,19394.5945946,1939.45945946,626917.165858
300,19459.4594595,1945.94594595,631117.604135
301,19524.3243243,1952.43243243,635332.067247
302,19589.1891892,1958.91891892,639560.555194
303,19654.0540541,1965.40540541,643803.067977
304,19718.9189189,1971.89189189,648059.605596
305,19783.7837838,1978.37837838,652330.168051
306,19848.6486486,1984.86486486,656614.755341
307,19913.5135135,1991.35135135,660913.367466
308,19978.3783784,1997.83783784,665226.004428
309,20043.2432432,2004.32432432,669552.666225
310,20108.1081081,2010.81081081,673893.352858
311,20172.972973,2017.2972973,678248.064326
312,20237.8378378,2023.78378378,682616.80063
313,20302.7027027,2030.27027027,686999.56177
314,20367.5675676,2036.75675676,691396.347745
315,20432.4324324,2043.24324324,695807.158556
316,20497.2972973,2049.72972973,700231.994202
317,20562.1621622,2056.21621622,704670.854685
318,20627.027027,2062.7027027,709123.740002
319,20691.8918919,2069.18918919,713590.650156
320,20756.7567568,2075.67567568,718071.585145
321,20821.6216216,2082.16216216,722566.54497
322,20886.4864865,2088.64864865,727075.52963
323,20951.3513514,2095.13513514,731598.539126
324,21016.2162162,2101.62162162,736135.573458
325,21081.0810811,2108.10810811,740686.632626
326,21145.9459459,2114.59459459,745251.716629
327,21210.8108108,2121.08108108,749830.825467
328,21275.6756757,2127.56756757,754423.959142
329,21340.5405405,2134.05405405,759031.117652
330,21405.4054054,2140.54054054,763652.300997
331,21470.2702703,2147.02702703,768287.509179
332,21535.1351351,2153.51351351,772936.742195
333,21600.0,2160.0,777600.000048
334,21664.8648649,2166.48648649,782277.282736
335,21729.7297297,2172.97297297,786968.59026
336,21794.5945946,2179.45945946,791673.92262
337,21859.4594595,2185.94594595,796393.279815
338,21924.3243243,2192.43243243,801126.661846
339,21989.1891892,2198.91891892,805874.068712
340,22054.0540541,2205.40540541,810635.500414
341,22118.9189189,2211.89189189,815410.956952
342,22183.7837838,2218.37837838,820200.438325
343,22248.6486486,2224.86486486,825003.944534
344,22313.5135135,2231.35135135,829821.475579
345,22378.3783784,2237.83783784,834653.031459
346,22443.2432432,2244.32432432,839498.612175
347,22508.1081081,2250.81081081,844358.217727
348,22572.972973,2257.2972973,849231.848114
349,22637.8378378,2263.78378378,854119.503337
350,22702.7027027,2270.27027027,859021.183395
351,22767.5675676,2276.75675676,863936.88829
352,22832.4324324,2283.24324324,868866.618019
353,22897.2972973,2289.72972973,873810.372585
354,22962.1621622,2296.21621622,878768.151986
355,23027.027027,2302.7027027,883739.956223
356,23091.8918919,2309.18918919,888725.785295
357,23156.7567568,2315.67567568,893725.639203
358,23221.6216216,2322.16216216,898739.517947
359,23286.4864865,2328.64864865,903767.421526
360,23351.3513514,2335.13513514,908809.349941
361,23416.2162162,2341.62162162,913865.303192
362,23481.0810811,2348.10810811,918935.281278
363,23545.9459459,2354.59459459,924019.2842
364,23610.8108108,2361.08108108,929117.311958
365,23675.6756757,2367.56756757,934229.364551
366,23740.5405405,2374.05405405,939355.44198
367,23805.4054054,2380.54054054,944495.544244
368,23870.2702703,2387.02702703,949649.671345
369,23935.1351351,2393.51351351,954817.82328
370,24000.0,2400.0,960000.000052
371,24064.8648649,2406.48648649,965196.201659
372,24129.7297297,2412.97297297,970406.428102
373,24194.5945946,2419.45945946,975630.67938
374,24259.4594595,2425.94594595,980868.955494
375,24324.3243243,2432.43243243,986121.256444
376,24389.1891892,2438.91891892,991387.582229
377,24454.0540541,2445.40540541,996667.93285
378,24518.9189189,2451.89189189,1001962.30831
379,24583.7837838,2458.37837838,1007270.7086
380,24648.6486486,2464.86486486,1012593.13373
381,24713.5135135,2471.35135135,1017929.58369
382,24778.3783784,2477.83783784,1023280.05849
383,24843.2432432,2484.32432432,1028644.55812
384,24908.1081081,2490.81081081,1034023.0826
385,24972.972973,2497.2972973,1039415.6319
386,25037.8378378,2503.78378378,1044822.20604
387,25102.7027027,2510.27027027,1050242.80502
388,25167.5675676,2516.75675676,1055677.42883
389,25232.4324324,2523.24324324,1061126.07748
390,25297.2972973,2529.72972973,1066588.75097
391,25362.1621622,2536.21621622,1072065.44929
392,25427.027027,2542.7027027,1077556.17244
393,25491.8918919,2549.18918919,1083060.92043
394,25556.7567568,2555.67567568,1088579.69326
395,25621.6216216,2562.16216216,1094112.49092
396,25686.4864865,2568.64864865,1099659.31342
397,25751.3513514,2575.13513514,1105220.16076
398,25816.2162162,2581.62162162,1110795.03293
399,25881.0810811,2588.10810811,1116383.92993
400,25945.9459459,2594.59459459,1121986.85177
401,26010.8108108,2601.08108108,1127603.79845
402,26075.6756757,2607.56756757,1133234.76996
403,26140.5405405,2614.05405405,1138879.76631
404,26205.4054054,2620.54054054,1144538.78749
405,26270.2702703,2627.02702703,1150211.83351
406,26335.1351351,2633.51351351,1155898.90436
407,26400.0,2640.0,1161600.00006
408,26464.8648649,2646.48648649,1167315.12058
409,26529.7297297,2652.97297297,1173044.26594
410,26594.5945946,2659.45945946,1178787.43614
411,26659.4594595,2665.94594595,1184544.63117
412,26724.3243243,2672.43243243,1190315.85104
413,26789.1891892,2678.91891892,1196101.09575
414,26854.0540541,2685.40540541,1201900.36529
415,26918.9189189,2691.89189189,1207713.65966
416,26983.7837838,2698.37837838,1213540.97887
417,27048.6486486,2704.86486486,1219382.32292
418,27113.5135135,2711.35135135,1225237.6918
419,27178.3783784,2717.83783784,1231107.08552
420,27243.2432432,2724.32432432,1236990.50407
421,27308.1081081,2730.81081081,1242887.94746
422,27372.972973,2737.2972973,1248799.41569
423,27437.8378378,2743.78378378,1254724.90875
424,27502.7027027,2750.27027027,1260664.42665
425,27567.5675676,2756.75675676,1266617.96938
426,27632.4324324,2763.24324324,1272585.53694
427,27697.2972973,2769.72972973,1278567.12935
428,27762.1621622,2776.21621622,1284562.74659
429,27827.027027,2782.7027027,1290572.38866
430,27891.8918919,2789.18918919,1296596.05557
431,27956.7567568,2795.67567568,1302633.74732
432,28021.6216216,2802.16216216,1308685.4639
433,28086.4864865,2808.64864865,1314751.20532
434,28151.3513514,2815.13513514,1320830.97157
435,28216.2162162,2821.62162162,1326924.76266
436,28281.0810811,2828.10810811,1333032.57858
437,28345.9459459,2834.59459459,1339154.41934
438,28410.8108108,2841.08108108,1345290.28494
439,28475.6756757,2847.56756757,1351440.17537
440,28540.5405405,2854.05405405,1357604.09063
441,28605.4054054,2860.54054054,1363782.03074
442,28670.2702703,2867.02702703,1369973.99567
443,28735.1351351,2873.51351351,1376179.98545
444,28800.0,2880.0,1382400.00006
445,28864.8648649,2886.48648649,1388634.0395
446,28929.7297297,2892.97297297,1394882.10378
447,28994.5945946,2899.45945946,1401144.1929
448,29059.4594595,2905.94594595,1407420.30685
449,29124.3243243,2912.43243243,1413710.44564
450,29189.1891892,2918.91891892,1420014.60926
451,29254.0540541,2925.40540541,1426332.79772
452,29318.9189189,2931.89189189,1432665.01102
453,29383.7837838,2938.37837838,1439011.24915
454,29448.6486486,2944.86486486,1445371.51211
455,29513.5135135,2951.35135135,1451745.79991
456,29578.3783784,2957.83783784,1458134.11255
457,29643.2432432,2964.32432432,1464536.45002
458,29708.1081081,2970.81081081,1470952.81233
459,29772.972973,2977.2972973,1477383.19947
460,29837.8378378,2983.78378378,1483827.61145
461,29902.7027027,2990.27027027,1490286.04827
462,29967.5675676,2996.75675676,1496758.50992
463,30032.4324324,3003.24324324,1503244.99641
464,30097.2972973,3009.72972973,1509745.50773
465,30162.1621622,3016.21621622,1516260.04389
466,30227.027027,3022.7027027,1522788.60488
467,30291.8918919,3029.18918919,1529331.19071
468,30356.7567568,3035.67567568,1535887.80137
469,30421.6216216,3042.16216216,1542458.43687
470,30486.4864865,3048.64864865,1549043.09721
471,30551.3513514,3055.13513514,1555641.78238
472,30616.2162162,3061.62162162,1562254.49239
473,30681.0810811,3068.10810811,1568881.22723
474,30745.9459459,3074.59459459,1575521.98691
475,30810.8108108,3081.08108108,1582176.77143
476,30875.6756757,3087.56756757,1588845.58078
477,30940.5405405,3094.05405405,1595528.41496
478,31005.4054054,3100.54054054,1602225.27398
479,31070.2702703,3107.02702703,1608936.15784
480,31135.1351351,3113.51351351,1615661.06653
481,31200.0,3120.0,1622400.00006
482,31264.8648649,3126.48648649,1629152.95842
483,31329.7297297,3132.97297297,1635919.94162
484,31394.5945946,3139.45945946,1642700.94966
485,31459.4594595,3145.94594595,1649495.98253
486,31524.3243243,3152.43243243,1656305.04024
487,31589.1891892,3158.91891892,1663128.12278
488,31654.0540541,3165.40540541,1669965.23016
489,31718.9189189,3171.89189189,1676816.36237
490,31783.7837838,3178.37837838,1683681.51942
491,31848.6486486,3184.86486486,1690560.7013
492,31913.5135135,3191.35135135,1697453.90802
493,31978.3783784,3197.83783784,1704361.13958
494,32043.2432432,3204.32432432,1711282.39597
495,32108.1081081,3210.81081081,1718217.6772
496,32172.972973,3217.2972973,1725166.98326
497,32237.8378378,3223.78378378,1732130.31416
498,32302.7027027,3230.27027027,1739107.66989
499,32367.5675676,3236.75675676,1746099.05046
500,32432.4324324,3243.24324324,1753104.45587
501,32497.2972973,3249.72972973,1760123.88611
502,32562.1621622,3256.21621622,1767157.34119
503,32627.027027,3262.7027027,1774204.8211
504,32691.8918919,3269.18918919,1781266.32585
505,32756.7567568,3275.67567568,1788341.85543
506,32821.6216216,3282.16216216,1795431.40985
507,32886.4864865,3288.64864865,1802534.9891
508,32951.3513514,3295.13513514,1809652.59319
509,33016.2162162,3301.62162162,1816784.22212
510,33081.0810811,3308.10810811,1823929.87588
511,33145.9459459,3314.59459459,1831089.55448
512,33210.8108108,3321.08108108,1838263.25791
513,33275.6756757,3327.56756757,1845450.98618
514,33340.5405405,3334.05405405,1852652.73929
515,33405.4054054,3340.54054054,1859868.51723
516,33470.2702703,3347.02702703,1867098.32
517,33535.1351351,3353.51351351,1874342.14761
518,33600.0,3360.0,1881600.00006
519,33664.8648649,3366.48648649,1888871.87734
520,33729.7297297,3372.97297297,1896157.77946
521,33794.5945946,3379.45945946,1903457.70642
522,33859.4594595,3385.94594595,1910771.65821
523,33924.3243243,3392.43243243,1918099.63483
524,33989.1891892,3398.91891892,1925441.63629
525,34054.0540541,3405.40540541,1932797.66259
526,34118.9189189,3411.89189189,1940167.71372
527,34183.7837838,3418.37837838,1947551.78969
528,34248.6486486,3424.86486486,1954949.89049
529,34313.5135135,3431.35135135,1962362.01613
530,34378.3783784,3437.83783784,1969788.16661
531,34443.2432432,3444.32432432,1977228.34192
532,34508.1081081,3450.81081081,1984682.54206
533,34572.972973,3457.2972973,1992150.76704
534,34637.8378378,3463.78378378,1999633.01686
535,34702.7027027,3470.27027027,2007129.29152
536,34767.5675676,3476.75675676,2014639.591
537,34832.4324324,3483.24324324,2022163.91533
538,34897.2972973,3489.72972973,2029702.26449
539,34962.1621622,3496.21621622,2037254.63848
540,35027.027027,3502.7027027,2044821.03732
541,35091.8918919,3509.18918919,2052401.46098
542,35156.7567568,3515.67567568,2059995.90948
543,35221.6216216,3522.16216216,2067604.38282
544,35286.4864865,3528.64864865,2075226.881
545,35351.3513514,3535.13513514,2082863.40401
546,35416.2162162,3541.62162162,2090513.95185
547,35481.0810811,3548.10810811,2098178.52453
548,35545.9459459,3554.59459459,2105857.12205
549,35610.8108108,3561.08108108,2113549.7444
550,35675.6756757,3567.56756757,2121256.39159
551,35740.5405405,3574.05405405,2128977.06361
552,35805.4054054,3580.54054054,2136711.76047
553,35870.2702703,3587.02702703,2144460.48217
554,35935.1351351,3593.51351351,2152223.2287
555,36000.0,3600.0,2160000.00006
556,36064.8648649,3606.48648649,2167790.79626
557,36129.7297297,3612.97297297,2175595.6173
558,36194.5945946,3619.45945946,2183414.46317
559,36259.4594595,3625.94594595,2191247.33388
560,36324.3243243,3632.43243243,2199094.22943
561,36389.1891892,3638.91891892,2206955.14981
562,36454.0540541,3645.40540541,2214830.09502
563,36518.9189189,3651.89189189,2222719.06507
564,36583.7837838,3658.37837838,2230622.05996
565,36648.6486486,3664.86486486,2238539.07968
566,36713.5135135,3671.35135135,2246470.12424
567,36778.3783784,3677.83783784,2254415.19363
568,36843.2432432,3684.32432432,2262374.28786
569,36908.1081081,3690.81081081,2270347.40693
570,36972.972973,3697.2972973,2278334.55083
571,37037.8378378,3703.78378378,2286335.71957
572,37102.7027027,3710.27027027,2294350.91314
573,37167.5675676,3716.75675676,2302380.13155
574,37232.4324324,3723.24324324,2310423.37479
575,37297.2972973,3729.72972973,2318480.64287
576,37362.1621622,3736.21621622,2326551.93578
577,37427.027027,3742.7027027,2334637.25353
578,37491.8918919,3749.18918919,2342736.59612
579,37556.7567568,3755.67567568,2350849.96354
580,37621.6216216,3762.16216216,2358977.3558
581,37686.4864865,3768.64864865,2367118.77289
582,37751.3513514,3775.13513514,2375274.21482
583,37816.2162162,3781.62162162,2383443.68158
584,37881.0810811,3788.10810811,2391627.17318
585,37945.9459459,3794.59459459,2399824.68962
586,38010.8108108,3801.08108108,2408036.23089
587,38075.6756757,3807.56756757,2416261.797
588,38140.5405405,3814.05405405,2424501.38794
589,38205.4054054,3820.54054054,2432755.00372
590,38270.2702703,3827.02702703,2441022.64433
591,38335.1351351,3833.51351351,2449304.30978
592,38400.0,3840.0,2457600.00007
593,38464.8648649,3846.48648649,2465909.71519
594,38529.7297297,3852.97297297,2474233.45515
595,38594.5945946,3859.45945946,2482571.21994
596,38659.4594595,3865.94594595,2490923.00957
597,38724.3243243,3872.43243243,2499288.82403
598,38789.1891892,3878.91891892,2507668.66333
599,38854.0540541,3885.40540541,2516062.52747
600,38918.9189189,3891.89189189,2524470.41644
601,38983.7837838,3898.37837838,2532892.33024
602,39048.6486486,3904.86486486,2541328.26888
603,39113.5135135,3911.35135135,2549778.23236
604,39178.3783784,3917.83783784,2558242.22068
605,39243.2432432,3924.32432432,2566720.23382
606,39308.1081081,3930.81081081,2575212.27181
607,39372.972973,3937.2972973,2583718.33463
608,39437.8378378,3943.78378378,2592238.42229
609,39502.7027027,3950.27027027,2600772.53478
610,39567.5675676,3956.75675676,2609320.6721
611,39632.4324324,3963.24324324,2617882.83427
612,39697.2972973,3969.72972973,2626459.02127
613,39762.1621622,3976.21621622,2635049.2331
614,39827.027027,3982.7027027,2643653.46977
615,39891.8918919,3989.18918919,2652271.73128
616,39956.7567568,3995.67567568,2660904.01762
617,40021.6216216,4002.16216216,2669550.32879
618,40086.4864865,4008.64864865,2678210.66481
619,40151.3513514,4015.13513514,2686885.02565
620,40216.2162162,4021.62162162,2695573.41134
621,40281.0810811,4028.10810811,2704275.82186
622,40345.9459459,4034.59459459,2712992.25721
623,40410.8108108,4041.08108108,2721722.7174
624,40475.6756757,4047.56756757,2730467.20243
625,40540.5405405,4054.05405405,2739225.71229
626,40605.4054054,4060.54054054,2747998.24699
627,40670.2702703,4067.02702703,2756784.80652
628,40735.1351351,4073.51351351,2765585.39089
629,40800.0,4080.0,2774400.0001
630,40864.8648649,4086.48648649,2783228.63414
