,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,3.21909296721e+12
1,64.8648648649,6.4283990684,10.4557352572,-0.0837424037449,-0.036594910846,3.22489836323e+12
2,129.72972973,12.7420083693,41.5736286628,-0.397064342488,-0.395692009294,3.23071422886e+12
3,194.594594595,18.9428776348,92.9847284387,-0.935866352001,-1.44624307362,3.23654058297e+12
4,259.459459459,25.033020075,164.326656396,-1.6961220122,-3.55062629274,3.24237744448e+12
5,324.324324324,31.0144129712,255.24350233,-2.67387676028,-7.06475187036,3.24822483233e+12
6,389.189189189,36.8889982657,365.385717414,-3.86524671194,-12.3381686339,3.25408276552e+12
7,454.054054054,42.6586831586,494.410006844,-5.26641746654,-19.7141713881,3.25995126306e+12
8,518.918918919,48.325340762,641.97921042,-6.87364280025,-29.5299203321,3.265830344e+12
9,583.783783784,53.8908107798,807.76218049,-8.68324330525,-42.1165631184,3.27172002742e+12
10,648.648648649,59.3569000261,991.433689378,-10.6916053533,-57.7993274226,3.27762033246e+12
11,713.513513514,64.7253833625,1192.67426099,-12.8951792209,-76.897689334,3.28353127825e+12
12,778.378378378,69.9980038648,1411.17014082,-15.290478757,-99.7254033693,3.28945288401e+12
13,843.243243243,75.1764732801,1646.6132142,-17.8740804668,-126.590584191,3.29538516894e+12
14,908.108108108,80.2624730912,1898.70081556,-20.6426213851,-157.795897372,3.3013281523e+12
15,972.972972973,85.2576535069,2167.13590784,-23.5928010943,-193.638379957,3.3072818534e+12
16,1037.83783784,90.1636369359,2451.62645765,-26.7213747768,-234.410065358,3.31324629156e+12
17,1102.7027027,94.9820149882,2751.88597576,-30.0251592128,-280.397442796,3.31922148614e+12
18,1167.56756757,99.714352662,3067.63276238,-33.5010244057,-331.882212056,3.32520745654e+12
19,1232.43243243,104.362186062,3398.59031831,-37.145898146,-389.140872336,3.33120422219e+12
20,1297.2972973,108.92702432,3744.48700003,-40.9567621699,-452.445067171,3.33721180257e+12
21,1362.16216216,113.410349558,4105.05602532,-44.930652235,-522.061578772,3.34323021718e+12
22,1427.02702703,117.81361575,4480.03567994,-49.0646603923,-598.252121378,3.34925948555e+12
23,1491.89189189,122.138252908,4869.16856125,-53.3559266165,-681.274097626,3.35529962726e+12
24,1556.75675676,126.385665718,5272.20182551,-57.8016415362,-771.380351265,3.36135066192e+12
25,1621.62162162,130.55723473,5688.88697307,-62.399044054,-868.819381929,3.36741260917e+12
26,1686.48648649,134.654311715,6118.98068626,-67.1454306246,-973.834507312,3.3734854887e+12
27,1751.35135135,138.678221718,6562.24445978,-72.0381511584,-1086.6642327,3.37956932021e+12
28,1816.21621622,142.630276317,7018.44220691,-77.0745825008,-1207.5446448,3.38566412347e+12
29,1881.08108108,146.511761118,7487.3425173,-82.2521534398,-1336.70715399,3.39176991825e+12
30,1945.94594595,150.32394038,7968.71782207,-87.5683354559,-1474.37932914,3.39788672438e+12
31,2010.81081081,154.068042736,8462.34697194,-93.0206712848,-1620.78231952,3.40401456172e+12
32,2075.67567568,157.745281172,8968.01163055,-98.6067349527,-1776.13446149,3.41015345015e+12
33,2140.54054054,161.356856862,9485.49558307,-104.324124113,-1940.65196989,3.41630340962e+12
34,2205.40540541,164.903945277,10014.5872434,-110.170487825,-2114.54643084,3.42246446009e+12
35,2270.27027027,168.387702127,10555.0785815,-116.143514664,-2298.02587427,3.42863662156e+12
36,2335.13513514,171.809245824,11106.7682893,-122.240967812,-2491.29160846,3.43481991406e+12
37,2400.0,175.169690929,11669.4557436,-128.460618142,-2694.54425642,3.44101435767e+12
38,2464.86486486,178.470131859,12242.9439483,-134.800276823,-2907.98081435,3.44721997251e+12
39,2529.72972973,181.711641388,12827.0398035,-141.257798304,-3131.79438205,3.45343677871e+12
40,2594.59459459,184.895273463,13421.5535987,-147.831074695,-3366.17467012,3.45966479646e+12
41,2659.45945946,188.022054066,14026.3006587,-154.51805403,-3611.30635371,3.46590404598e+12
42,2724.32432432,191.093002269,14641.0975498,-161.316698165,-3867.37286654,3.47215454753e+12
43,2789.18918919,194.109114938,15265.7648365,-168.225013368,-4134.5536441,3.47841632139e+12
44,2854.05405405,197.071371155,15900.1262844,-175.241041474,-4413.02492085,3.4846893879e+12
45,2918.91891892,199.980732374,16544.008832,-182.362859576,-4702.95975823,3.49097376742e+12
46,2983.78378378,202.838141953,17197.2426738,-189.58858096,-5004.52796165,3.49726948036e+12
47,3048.64864865,205.644527876,17859.6607737,-196.916349654,-5317.89656746,3.50357654715e+12
48,3113.51351351,208.400801149,18531.0991507,-204.344343648,-5643.22955641,3.50989498826e+12
49,3178.37837838,211.107856677,19211.3967223,-211.870773133,-5980.68801104,3.51622482422e+12
50,3243.24324324,213.766571106,19900.3956919,-219.493884816,-6330.4297281,3.52256607557e+12
51,3308.10810811,216.377803235,20597.9414744,-227.211961097,-6692.60929254,3.52891876289e+12
52,3372.97297297,218.94240334,21303.8810214,-235.023301429,-7067.37975286,3.53528290682e+12
53,3437.83783784,221.461204104,22018.0644495,-242.926240441,-7454.89099239,3.54165852801e+12
54,3502.7027027,223.935023835,22740.3444636,-250.919141519,-7855.29030632,3.54804564716e+12
55,3567.56756757,226.364666833,23470.5762896,-259.000396063,-8268.72246859,3.55444428501e+12
