,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,8.04249871038e+47
1,64.8648648649,6.42839887838,20.911538746,32.3162572162,69.9565585066,8.48919287576e+47
2,129.72972973,12.7420072852,83.1476432463,64.4029334893,279.16155195,8.96069856258e+47
3,194.594594595,18.9428747354,185.970484486,96.2641278491,626.631208301,9.45839454279e+47
4,259.459459459,25.0330161321,328.654678811,127.903870102,1111.39834931,9.98373187304e+47
5,324.324324324,31.0144090998,510.48831946,159.326115497,1732.51376595,1.05382454601e+48
6,389.189189189,36.8889951582,730.77246646,190.534747073,2489.04553827,1.1123557517e+48
7,454.054054054,42.658684734,988.819369561,221.533585684,3380.07666591,1.17413855407e+48
8,518.918918919,48.3253470944,1283.95616115,252.326369864,4404.70999207,1.23935300792e+48
9,583.783783784,53.8908250193,1615.51934295,282.916785174,5562.06085237,1.3081908937e+48
10,648.648648649,59.3569224358,1982.85944864,313.308439466,6851.26329174,1.38085262783e+48
11,713.513513514,64.7254114549,2385.33859578,343.504876964,8271.46680027,1.45755014625e+48
12,778.378378378,69.9980391142,2822.32800045,373.509591742,9821.83299939,1.53850893633e+48
13,843.243243243,75.1765118993,3293.21336178,403.325996772,11501.5428213,1.62396289804e+48
14,908.108108108,80.2625155118,3797.38760294,432.957463456,13309.7868302,1.71416516703e+48
15,972.972972973,85.2576971984,4334.25770897,462.407286289,15245.7743395,1.80937526337e+48
16,1037.83783784,90.163682547,4903.23849705,491.678716445,17308.7251054,1.90987597515e+48
17,1102.7027027,94.9820619946,5503.75733709,520.7749348,19497.8756211,2.01595724519e+48
18,1167.56756757,99.7144012722,6135.25058009,549.699072815,21812.4743546,2.12793115308e+48
19,1232.43243243,104.362236844,6797.16511838,578.454203417,24251.7838291,2.24612469908e+48
20,1297.2972973,108.927077931,7488.95761922,607.043345051,26815.0796009,2.37088399458e+48
21,1362.16216216,113.410409945,8210.09331621,635.469468538,29501.648648,2.50258049372e+48
22,1427.02702703,117.813685518,8960.04927786,663.735479143,32310.7937286,2.6415936479e+48
23,1491.89189189,122.138330314,9738.31228031,691.844228195,35241.8305442,2.78832223464e+48
24,1556.75675676,126.385757171,10544.3736927,719.798541369,38294.0809202,2.94321403812e+48
25,1621.62162162,130.557342253,11377.7381147,747.601170993,41466.8843229,3.10671620825e+48
26,1686.48648649,134.654434567,12237.9199311,775.254815079,44759.5932653,3.27929511516e+48
27,1751.35135135,138.678361085,13124.4414808,802.762127576,48171.570866,3.46144795842e+48
28,1816.21621622,142.630440295,14036.828291,830.125745455,51702.1844947,3.65373591898e+48
29,1881.08108108,146.511947524,14974.6213226,857.348219372,55350.822099,3.85670083819e+48
30,1945.94594595,150.324141158,15937.3677115,884.4320661,59116.8798602,4.07092829144e+48
31,2010.81081081,154.068259436,16924.6215223,911.379762114,62999.763198,4.29704929448e+48
32,2075.67567568,157.745519691,17935.9441571,938.193742086,66998.8873148,4.53573503583e+48
33,2140.54054054,161.35711426,18970.9063789,964.876390682,71113.679895,4.78767289727e+48
34,2205.40540541,164.904215864,20029.0857567,991.430053349,75343.5776971,5.05359552667e+48
35,2270.27027027,168.38797591,21110.0681296,1017.8570329,79688.0285064,5.33429069463e+48
36,2335.13513514,171.809526146,22213.4458775,1044.15959283,84146.4888297,5.63057603523e+48
37,2400.0,175.169978474,23338.8185842,1070.33995695,88718.4247784,5.94331500998e+48
38,2464.86486486,178.470424667,24485.7931726,1096.40030879,93403.3122501,6.27342123462e+48
39,2529.72972973,181.711934167,25653.9847922,1122.34278725,98200.6381106,6.62186886408e+48
40,2594.59459459,184.895561206,26843.0139077,1148.16950079,103109.896313,6.98967028476e+48
41,2659.45945946,188.022340054,28052.5082856,1173.88251795,108130.590545,7.37789674202e+48
42,2724.32432432,191.093285567,29282.1025688,1199.48386843,113262.233666,7.7876883907e+48
43,2789.18918919,194.10939426,30531.4380016,1224.97554528,118504.347333,8.22024847278e+48
44,2854.05405405,197.07164583,31800.1620603,1250.35950788,123856.461515,8.67683240781e+48
45,2918.91891892,199.981001985,33087.928653,1275.63767964,129318.114756,9.1587672676e+48
46,2983.78378378,202.838407077,34394.397642,1300.81194929,134888.853539,9.66748268869e+48
47,3048.64864865,205.644788691,35719.2351855,1325.88417198,140568.232743,1.02044553471e+49
48,3113.51351351,208.401057812,37062.1133364,1350.85616968,146355.815103,1.07712474136e+49
49,3178.37837838,211.108109153,38422.7099838,1375.72973182,152251.171139,1.13695134542e+49
50,3243.24324324,213.766821448,39800.7088047,1400.50661587,158253.879088,1.20010234763e+49
51,3308.10810811,216.378057899,41195.7989681,1425.18854823,164363.524506,1.26676074264e+49
