,Time(s),RNA1,Protein1,RNA2,Protein2,Vol
0,0.0,0.0,0.0,0.0,0.0,8.39728732721e+28
1,64.8648648649,0.642839865789,1.0455809158,3.23162567752,2.62337482005,8.41243121369e+28
2,129.72972973,1.27420059104,4.15740690063,6.44029307397,10.4685826885,8.42760241106e+28
3,194.594594595,1.89428728923,9.29855651483,9.6264124163,23.4987023336,8.44280096855e+28
4,259.459459459,2.50330106416,16.4328328926,12.7903859121,41.6775367926,8.45802693553e+28
5,324.324324324,3.10143972824,25.5246250341,15.9326091862,64.969475033,8.47328036142e+28
6,389.189189189,3.68889786073,36.5389094524,19.0534713971,93.3394935606,8.48856129572e+28
7,454.054054054,4.26586624916,49.4413491199,22.1533541199,126.753255355,8.50386978805e+28
8,518.918918919,4.83253214565,64.1982403592,25.2326318589,165.177056741,8.51920588812e+28
9,583.783783784,5.38907935447,80.7764988766,28.2916722225,208.577813425,8.5345696457e+28
10,648.648648649,5.93568914924,99.1434895874,31.3308377579,256.92289031,8.54996111067e+28
11,713.513513514,6.47253855801,119.267348527,34.3504825214,310.18042344,8.56538033302e+28
12,778.378378378,6.9998012784,141.116813684,37.3509539081,368.319150816,8.58082736279e+28
13,843.243243243,7.5176499242,164.660822325,40.3325971457,431.30800968,8.59630225013e+28
14,908.108108108,8.02625131156,189.869356235,43.2957458664,499.116981841,8.61180504529e+28
15,972.972972973,8.52577039893,216.712723403,46.240729987,571.716375291,8.6273357986e+28
16,1037.83783784,9.01637027973,245.161548666,49.1678756946,649.076814852,8.64289456047e+28
17,1102.7027027,9.49820916967,275.18735838,52.0774994204,731.169826893,8.65848138142e+28
18,1167.56756757,9.97144384302,306.761930077,54.9699147131,817.967188944,8.67409631206e+28
19,1232.43243243,10.4362282455,339.857549462,57.845429464,909.441186704,8.68973940307e+28
20,1297.2972973,10.8927126652,374.447158619,60.7043442493,1005.56476226,8.70541070523e+28
21,1362.16216216,11.3410459274,410.503972798,63.5469567196,1106.31113086,8.72111026944e+28
22,1427.02702703,11.7813733904,448.001824908,66.3735575917,1211.65412541,8.73683814664e+28
23,1491.89189189,12.2138378205,486.915016095,69.1844323977,1321.56804706,8.75259438791e+28
24,1556.75675676,12.6385811362,527.218016027,71.9798649752,1436.02736548,8.76837904439e+28
25,1621.62162162,13.055740425,568.886147341,74.7601294986,1555.0074033,8.78419216734e+28
26,1686.48648649,13.4654506836,611.895114683,77.5254959617,1678.48386517,8.80003380809e+28
